@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.818,2.6314,1.6222,7.77,-2.4316,5.3239,19.59,4.4261,16.5089,-0.0099,8.6021,1.6751,1.2942,6.094,0.4798,10.77,10.9112,3.3032,13.2032,0.3389,-0.1536,-0.0951,-0.0759,0.6189,0.4943,0.7987,0.3665,1.2534,0.4911,3.4198,1.3399,0.3918,0.1343,1.5709,0.2412,11.695,1.7954,0.1535,34.1618,-0.9796,-0.8136,-0.0287,-0.0238,0.8306,0.1385,0.1933,0.1134,1.3955,0.8186,0.5866,0.4707,1.275,0.5885,2.709,1.2504,0.4616,0.2071,15.2399,-0.1889,-0.1002,-0.287,0.6181,0.9258,0.8416,0,0,0,0,0,?,?,?,?,?,GIACCA
-1.0538,2.4459,1.5639,7.3844,-1.4944,6.9981,8.7779,2.9628,10.631,0.1223,8.9303,1.6055,1.2671,5.7199,0.5224,11.7061,5.6291,2.3726,9.661,0.4326,-0.1506,-0.118,-0.09,0.7836,0.5978,0.7629,0.5279,1.2343,0.6592,2.3383,1.2488,0.5341,0.2786,1.5235,0.4345,5.4674,1.5594,0.2852,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.6946,1.291,0.7644,1.8586,1.1004,0.5921,0.2325,17.382,0.0778,0.0264,-0.0031,0.5837,0.9127,0.8509,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7077,8.2702,2.8758,14.1798,-1.0619,4.8825,16.3026,4.0376,21.1289,-0.7457,8.274,2.0733,1.4399,6.468,0.452,10.7049,4.8483,2.2019,8.5214,0.4431,-0.145,-0.0855,-0.0661,0.5901,0.4561,0.7729,0.7122,1.9972,1.3061,2.8042,1.8337,0.6539,0.5073,3.989,1.7058,7.8633,3.3625,0.4276,0.8091,-1.3691,-1.0769,-1.6921,-1.331,0.7866,0.5682,0.5827,0.4494,1.0255,0.7909,0.7712,0.6711,2.1923,1.664,3.2667,2.4795,0.759,0.1966,15.7713,-0.1479,0.4071,-0.1466,-0.1056,0.5871,0.4619,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.0805,5.7461,2.3971,13.5567,-3.905,5.9364,29.0899,5.3935,25.8658,0.0191,9.5802,3.5579,1.8862,10.2094,0.3964,11.9273,23.1619,4.8127,24.0686,0.2431,-0.0136,-0.0084,-0.0068,0.6197,0.4977,0.8032,0.4444,1.2708,0.4981,2.8594,1.1207,0.3919,0.1975,1.615,0.2481,8.1761,1.2559,0.1536,-21.3808,-1.6095,-1.3959,0.0753,0.0653,0.8673,0.1048,0.1634,0.0869,1.559,0.8293,0.5319,0.5241,1.3279,0.5633,2.5335,1.0747,0.4242,0.23,17.1996,-0.7942,-0.4369,-0.7271,0.7566,0.9592,0.883,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.1246,1.2508,1.1184,6.3457,-0.985,3.399,3.8671,1.9665,10.7895,-0.351,9.755,2.0461,1.4304,5.9783,0.5416,10.5725,2.1155,1.4545,6.9389,0.5212,-0.0367,-0.0128,-0.0118,0.3484,0.3215,0.9227,0.5687,0.7818,0.7689,1.3748,1.352,0.9835,0.3234,0.6113,0.5912,1.89,1.828,0.9672,1.1232,-0.4458,-0.4168,-0.3969,-0.3711,0.9349,0.4003,0.2451,0.2206,0.6124,0.551,0.8998,0.5881,1.0615,0.9145,1.8048,1.5549,0.8616,0.2198,14.1741,-0.6841,0.1444,-0.1376,-0.0096,0.3698,0.8783,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.6917,3.2613,1.8059,7.7583,-1.6634,12.0933,8.1658,2.8576,13.4289,0.2647,9.8164,1.9402,1.3929,6.048,0.5206,15.7815,7.4002,2.7203,12.9876,0.4149,-0.0572,-0.0705,-0.0438,1.2319,0.7663,0.622,0.632,1.2965,0.6639,2.0515,1.0505,0.512,0.3994,1.6809,0.4407,4.2087,1.1035,0.2622,-1.0023,-0.7379,-0.5262,0.7362,0.525,0.7131,0.1595,0.2309,0.1312,1.4478,0.8228,0.5683,0.5777,1.2828,0.5974,2.2204,1.034,0.4657,0.3248,23.3801,-0.4276,-0.1636,-0.4282,0.5609,0.9583,0.7642,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.9143,3.4611,1.8604,7.0652,-1.5449,0.9482,24.6146,4.9613,14.2552,-0.9711,9.4693,1.5476,1.244,4.4068,0.6236,10.951,1.1016,1.0496,3.5435,0.7173,-0.9643,-0.0966,-0.0835,0.1001,0.0866,0.8647,0.375,1.4955,1.7725,3.9881,4.727,1.1853,0.1406,2.2364,3.1418,15.9048,22.3442,1.4049,0.6107,-0.5876,-0.477,-0.9622,-0.7811,0.8118,0.3839,0.2372,0.2215,0.6178,0.5769,0.9338,0.4956,1.6033,1.9938,3.2348,4.0229,1.2436,0.2034,15.9785,0.5075,-0.4618,-0.5206,0.268,0.1117,0.7766,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.0915,2.0962,1.4478,5.7893,-1.1512,8.4571,7.2797,2.6981,10.9208,0.2248,8.5653,3.1922,1.7867,6.0864,0.4596,12.3242,5.5763,2.3614,8.9014,0.4797,-0.0108,-0.0107,-0.0074,0.9874,0.6862,0.695,0.5366,0.8103,0.6131,1.5101,1.1426,0.7566,0.288,0.6567,0.3759,2.2804,1.3055,0.5725,-0.9782,-0.5986,-0.3775,0.6119,0.3859,0.6307,0.191,0.2389,0.1573,1.2509,0.8234,0.6583,0.5301,0.9512,0.6504,1.7943,1.2269,0.6838,0.2561,18.2595,-0.297,-0.4662,-0.4914,0.1231,0.8063,0.6775,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.606,3.7766,1.9434,8.6913,-1.7268,9.7376,5.6541,2.3778,8.5869,0.4178,9.3473,1.7111,1.3081,4.6493,0.598,13.8092,3.007,1.7341,7.119,0.6016,-0.0622,-0.0648,-0.0439,1.0418,0.7052,0.6769,0.8173,1.4856,1.1207,1.8178,1.3713,0.7544,0.6679,2.2071,1.256,3.3043,1.8803,0.5691,-0.893,-0.7958,-0.5119,0.8911,0.5732,0.6433,0.2161,0.2756,0.1784,1.2753,0.8254,0.6472,1.0122,1.8694,1.2209,1.8469,1.2062,0.6531,0.2757,20.7129,0.3607,-0.4213,0.0361,-0.2913,0.8031,0.3249,0,0,0,0,0,?,?,?,?,?,GIACCA
0.1188,0.0035,0.0594,0.2996,-0.2662,6.3481,0.0248,0.1575,0.6313,0.9039,9.9292,0.0039,0.0621,0.2779,0.9724,11.7865,0.0116,0.1076,0.5284,0.9561,0.0187,0.012,0.0101,0.6393,0.5386,0.8424,0.377,0.956,0.552,2.5358,1.4643,0.5775,0.1421,0.9139,0.3047,6.4305,2.1443,0.3335,-0.0106,-0.0064,-0.0055,0.605,0.5157,0.8524,0.036,0.0235,0.0197,0.6509,0.5455,0.8381,0.4745,1.0778,0.567,2.2714,1.1949,0.526,0.2405,16.3993,-0.2763,0.4318,-0.0021,0.1992,0.8784,0.6451,0,0,0,0,0,?,?,?,?,?,GIACCA
0.0957,0.009,0.0948,0.4042,-0.3173,6.6419,0.0631,0.2511,1.3358,0.8201,9.9353,0.0129,0.1136,0.5302,0.9483,11.9539,0.0223,0.1493,0.6224,0.9494,0.0144,0.0096,0.008,0.6685,0.5556,0.8311,0.3775,0.8348,0.635,2.2112,1.6821,0.7607,0.1425,0.6968,0.4032,4.8895,2.8296,0.5787,-0.016,-0.01,-0.0083,0.6262,0.5216,0.833,0.0413,0.0299,0.0249,0.7241,0.6038,0.8339,0.3026,0.7623,0.6494,2.5193,2.1463,0.8519,0.2598,16.6898,-0.0147,0.5886,0.362,-0.2539,0.7888,0.3933,0,0,0,0,0,?,?,?,?,?,GIACCA
0.1007,0.0066,0.0815,0.3826,-0.4019,5.4786,0.0294,0.1713,0.8002,0.863,9.9576,0.0073,0.0852,0.3633,0.9643,11.3671,0.0123,0.1107,0.4618,0.9602,0.0184,0.0101,0.0089,0.5502,0.482,0.876,0.4757,0.9564,0.736,2.0104,1.5471,0.7696,0.2263,0.9147,0.5417,4.0418,2.3936,0.5922,-0.0218,-0.0112,-0.0098,0.514,0.4522,0.8797,0.0467,0.0268,0.0235,0.5743,0.5032,0.876,0.4781,1.053,0.8284,2.2026,1.7328,0.7867,0.2471,15.5462,-0.2064,0.5539,0.2274,-0.0154,0.729,0.6702,0,0,0,0,0,?,?,?,?,?,GIACCA
0.1193,0.0081,0.0902,0.3702,-0.2221,5.8934,0.0175,0.1323,0.589,0.906,9.9425,0.0059,0.0771,0.3803,0.9623,11.5595,0.0074,0.0861,0.3392,0.9711,0.0202,0.012,0.0103,0.5927,0.5098,0.8601,0.6819,1.1699,1.0482,1.7156,1.5372,0.896,0.465,1.3686,1.0988,2.9432,2.3628,0.8028,-0.0119,-0.0069,-0.0059,0.5843,0.4976,0.8517,0.0484,0.03,0.0258,0.6206,0.5334,0.8595,0.6285,0.9735,1.0912,1.5488,1.7361,1.1209,0.2408,15.9625,-0.681,0.5149,-0.1293,-0.176,0.6456,0.6388,0,0,0,0,0,?,?,?,?,?,GIACCA
-1.1385,0.4584,0.6771,2.5426,-250.2958,5.4259,1.7838,1.3356,4.9932,0.3745,9.6544,0.0646,0.2542,1.2031,0.8838,11.206,0.6771,0.8229,2.9193,0.7699,-0.2098,-0.1179,-0.1016,0.562,0.4842,0.8615,0.507,2.6632,0.8228,5.2534,1.6231,0.309,0.257,7.0929,0.6771,27.5982,2.6345,0.0955,-0.8469,-0.2768,-0.2592,0.3268,0.3061,0.9365,0.0013,0.001,0.0008,0.7712,0.6292,0.8159,0.5092,2.1134,0.871,4.1504,1.7104,0.4121,0.253,16.2196,-0.8736,0.0117,-0.7963,0.3627,0.9792,0.5251,0,0,0,0,0,?,?,?,?,?,GIACCA
0.6113,0.2169,0.4657,1.858,-0.4492,9.1882,1.175,1.084,4.1618,0.6589,9.8016,0.7895,0.8885,4.3088,0.6727,13.4629,1.7992,1.3414,5.753,0.6797,0.0665,0.0624,0.0454,0.9374,0.6825,0.728,0.4296,0.5242,0.3472,1.22,0.8081,0.6624,0.1846,0.2747,0.1206,1.4884,0.6531,0.4388,-0.0717,-0.065,-0.0472,0.9074,0.6583,0.7255,0.1051,0.0974,0.0714,0.9266,0.6792,0.733,0.4464,0.4312,0.323,0.9659,0.7234,0.749,0.2861,19.6772,-0.5822,-0.1872,-0.4027,0.8775,0.9714,0.9662,?,?,?,?,?,?,?,?,?,?,GIACCA
-1.0098,7.4675,2.7327,9.4624,-1.2517,10.6899,25.0261,5.0026,20.1303,0.0446,9.4934,2.0076,1.4169,6.7152,0.4731,14.856,19.2187,4.3839,17.5809,0.2905,-0.0945,-0.1064,-0.068,1.126,0.7196,0.639,0.5463,1.9286,0.6233,3.5306,1.1411,0.3232,0.2984,3.7196,0.3886,12.4655,1.3022,0.1045,-5.601,-0.8726,-0.7306,0.1558,0.1304,0.8373,0.1995,0.3298,0.1696,1.6533,0.8502,0.5143,0.4701,1.4091,0.5382,2.9977,1.145,0.382,0.3049,22.7462,-0.8266,-0.6478,-0.7852,0.8899,0.9844,0.9318,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.4704,4.6012,2.145,8.2922,-2.2943,7.1742,17.8761,4.228,16.7587,-0.2048,9.7181,5.4194,2.328,8.9429,0.3989,12.9447,6.4638,2.5424,10.2989,0.4033,-0.0656,-0.0484,-0.0363,0.7382,0.5542,0.7507,0.5073,0.9214,0.8437,1.8162,1.663,0.9157,0.2574,0.849,0.7118,3.2985,2.7656,0.8384,2.0271,-0.973,-0.8297,-0.48,-0.4093,0.8527,0.181,0.1692,0.1458,0.9349,0.8059,0.862,0.4948,0.9272,0.8051,1.874,1.6272,0.8683,0.2572,18.9219,0.5702,-0.8334,-0.451,-0.4559,0.3137,0.6382,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.5017,5.6296,2.3727,10.0139,-0.9064,8.487,13.2752,3.6435,14.4063,-0.0571,8.3717,1.1465,1.0707,5.2491,0.5134,12.523,5.5921,2.3648,9.7654,0.431,-0.0591,-0.0599,-0.0401,1.0138,0.6777,0.6685,0.6512,2.2159,1.0034,3.4028,1.5408,0.4528,0.4241,4.9104,1.0067,11.5793,2.3739,0.205,6.1188,-0.8595,-0.6435,-0.1405,-0.1052,0.7487,0.3854,0.4869,0.306,1.2633,0.794,0.6285,0.6951,1.9077,1.0254,2.7445,1.4752,0.5375,0.2539,18.8296,-0.8425,-0.1036,-0.7057,0.2182,0.8976,0.5405,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0674,2.6125,1.6163,6.2724,-1.1321,6.0341,6.5127,2.552,12.514,0.1086,10.7132,2.0452,1.4301,5.654,0.5759,12.618,3.1438,1.7731,8.8833,0.4877,0.0112,0.0063,0.0053,0.5632,0.4782,0.849,0.6334,1.1302,0.9116,1.7845,1.4393,0.8066,0.4011,1.2774,0.831,3.1844,2.0716,0.6506,-2.1853,-0.4338,-0.3938,0.1985,0.1802,0.9078,0.2096,0.2207,0.1697,1.053,0.8095,0.7688,0.5012,1.1094,0.7061,2.2133,1.4087,0.6365,0.2616,18.0451,0.6412,-0.6068,0.0509,-0.2786,0.6427,0.5318,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.0637,0.3554,0.5961,2.199,-0.8072,8.4822,0.9381,0.9686,3.5003,0.6633,9.0432,0.6239,0.7899,3.9879,0.6561,12.4487,0.6794,0.8243,4.1543,0.7263,-0.0075,-0.007,-0.0051,0.938,0.6814,0.7264,0.6155,0.7547,0.7232,1.2262,1.1751,0.9583,0.3788,0.5696,0.5231,1.5036,1.3808,0.9183,-0.1424,-0.1291,-0.0891,0.9063,0.6254,0.6901,0.117,0.1049,0.0802,0.8965,0.6849,0.764,0.6282,0.5514,0.5293,0.8777,0.8426,0.96,0.2638,18.0336,0.6369,0.1616,0.6373,-0.1325,0.7382,0.5689,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.1983,0.6714,0.8194,2.5585,-2.2183,9.2931,1.4593,1.208,5.0798,0.5915,10.0883,0.9908,0.9954,4.0809,0.6601,13.7457,2.3521,1.5337,6.4475,0.6266,-0.0213,-0.0197,-0.0144,0.9212,0.6761,0.7339,0.6783,0.8232,0.5343,1.2136,0.7877,0.649,0.4601,0.6776,0.2855,1.4728,0.6204,0.4213,-0.2398,-0.2225,-0.163,0.9278,0.6798,0.7327,0.0639,0.0662,0.046,1.0355,0.7202,0.6955,0.5037,0.6269,0.3968,1.2448,0.7879,0.633,0.28,20.1162,-0.7827,-0.5479,-0.6939,0.9094,0.9814,0.9722,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.4108,0.1522,0.3901,1.3644,-23.073,8.3907,0.7846,0.8858,3.7618,0.6052,9.8679,0.2382,0.4881,2.1744,0.7965,12.9762,0.7434,0.8622,3.765,0.7334,-0.049,-0.0416,-0.0317,0.8503,0.6466,0.7605,0.4404,0.7992,0.4524,1.8149,1.0274,0.5661,0.1939,0.6388,0.2047,3.294,1.0555,0.3204,-0.2267,-0.1537,-0.1262,0.6778,0.5567,0.8214,0.0059,0.0053,0.004,0.8919,0.6746,0.7564,0.3627,0.6275,0.3624,1.73,0.9991,0.5775,0.2757,18.6734,0.8674,0.378,0.7007,0.7724,0.9589,0.9205,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0594,0.6931,0.8325,3.6791,-1.3153,9.138,1.3291,1.1529,4.2699,0.6293,9.7895,0.8106,0.9003,4.2105,0.6688,13.4272,1.8829,1.3722,5.2825,0.6839,0.0065,0.0061,0.0044,0.9334,0.6806,0.7291,0.7221,0.9247,0.6067,1.2805,0.8402,0.6561,0.5215,0.855,0.3681,1.6397,0.7059,0.4305,-0.2883,-0.2459,-0.1829,0.8529,0.6344,0.7438,0.1379,0.125,0.0951,0.9063,0.6894,0.7606,0.8616,0.8738,0.6965,1.0141,0.8083,0.7971,0.2849,19.5957,-0.5942,0.0415,-0.327,0.7715,0.9521,0.928,?,?,?,?,?,?,?,?,?,?,GIACCA
1.9821,6.8565,2.6185,13.8411,-1.1779,-7.8859,77.2603,8.7898,30.0334,-4.4535,10.3319,26.3933,5.1374,17.6719,0.1368,14.9635,59.4679,7.7115,28.1601,0.1101,-0.2513,0.1918,0.1325,-0.7633,-0.527,0.6905,0.2979,0.5097,0.3396,1.7109,1.1398,0.6662,0.0887,0.2598,0.1153,2.9273,1.2992,0.4438,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.2739,22.1096,0.5051,-0.3316,-0.3986,-0.6892,-0.9038,0.9001,?,?,?,?,?,?,?,?,?,?,GIACCA
3.1046,12.9424,3.5976,16.6464,-0.6115,-4.8938,74.0294,8.604,30.3691,-8.2735,9.5685,31.2365,5.589,22.2655,0.0359,13.3657,64.7099,8.0442,31.8543,0.1001,-0.6344,0.3245,0.2323,-0.5114,-0.3661,0.7159,0.4181,0.6437,0.4472,1.5395,1.0696,0.6948,0.1748,0.4143,0.2,2.37,1.144,0.4827,0.2331,-7.6182,-1.7819,-32.6759,-7.6431,0.2339,3.1542,0.4473,0.2918,0.1418,0.0925,0.6524,0.5481,0.7476,0.5226,1.364,0.9534,0.699,0.2331,19.6578,-0.0034,-0.1729,-0.0229,-0.7313,-0.9436,0.8945,0,0,0,0,0,?,?,?,?,?,GIACCA
-1.0167,9.9153,3.1489,12.2342,-1.8798,-5.2797,35.5767,5.9646,20.0599,-5.7472,10.6282,13.5162,3.6764,14.0809,0.255,13.4972,18.7014,4.3245,14.3261,0.3286,0.1926,-0.0957,-0.0753,-0.4968,-0.3912,0.7874,0.5279,0.8565,0.7281,1.6224,1.3793,0.8501,0.2787,0.7336,0.5302,2.6321,1.9024,0.7227,0.4674,-1.6573,-1.1391,-3.5459,-2.4371,0.6873,1.4289,0.2248,0.1991,0.1573,0.1393,0.8858,0.6099,0.8688,0.854,1.4246,1.4002,0.9829,0.2481,19.4274,0.6044,0.1578,-0.4015,0.0017,-0.6667,0.6726,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7824,13.0194,3.6082,13.1148,-1.3825,-2.3318,15.0555,3.8801,18.5951,-1.1992,10.4093,15.5912,3.9486,13.4581,0.2456,11.9516,15.2291,3.9025,13.2278,0.3084,0.3355,-0.0752,-0.0655,-0.224,-0.1951,0.871,0.9299,0.9138,0.9246,0.9827,0.9943,1.0118,0.8648,0.8351,0.8549,0.9656,0.9886,1.0238,0.7505,-1.7374,-1.2904,-2.3149,-1.7193,0.7427,0.651,0.3086,0.2878,0.474,0.4421,0.9327,0.7053,0.9745,0.9915,1.3817,1.4058,1.0174,0.2228,17.1026,0.4755,0.4597,0.2704,-0.22,-0.3804,0.9334,2.7917,5.7483,2.3976,6,0,?,?,?,?,?,GIACCA
1.9821,6.8565,2.6185,13.8411,-1.1779,-7.8859,77.2603,8.7898,30.0334,-4.4535,10.3319,26.3933,5.1374,17.6719,0.1368,14.9635,59.4679,7.7115,28.1601,0.1101,-0.2513,0.1918,0.1325,-0.7633,-0.527,0.6905,0.2979,0.5097,0.3396,1.7109,1.1398,0.6662,0.0887,0.2598,0.1153,2.9273,1.2992,0.4438,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.2739,22.1096,0.5051,-0.3316,-0.3986,-0.6892,-0.9038,0.9001,?,?,?,?,?,?,?,?,?,?,GIACCA
3.1046,12.9424,3.5976,16.6464,-0.6115,-4.8938,74.0294,8.604,30.3691,-8.2735,9.5685,31.2365,5.589,22.2655,0.0359,13.3657,64.7099,8.0442,31.8543,0.1001,-0.6344,0.3245,0.2323,-0.5114,-0.3661,0.7159,0.4181,0.6437,0.4472,1.5395,1.0696,0.6948,0.1748,0.4143,0.2,2.37,1.144,0.4827,0.2331,-7.6182,-1.7819,-32.6759,-7.6431,0.2339,3.1542,0.4473,0.2918,0.1418,0.0925,0.6524,0.5481,0.7476,0.5226,1.364,0.9534,0.699,0.2331,19.6578,-0.0034,-0.1729,-0.0229,-0.7313,-0.9436,0.8945,0,0,0,0,0,?,?,?,?,?,GIACCA
-1.0167,9.9153,3.1489,12.2342,-1.8798,-5.2797,35.5767,5.9646,20.0599,-5.7472,10.6282,13.5162,3.6764,14.0809,0.255,13.4972,18.7014,4.3245,14.3261,0.3286,0.1926,-0.0957,-0.0753,-0.4968,-0.3912,0.7874,0.5279,0.8565,0.7281,1.6224,1.3793,0.8501,0.2787,0.7336,0.5302,2.6321,1.9024,0.7227,0.4674,-1.6573,-1.1391,-3.5459,-2.4371,0.6873,1.4289,0.2248,0.1991,0.1573,0.1393,0.8858,0.6099,0.8688,0.854,1.4246,1.4002,0.9829,0.2481,19.4274,0.6044,0.1578,-0.4015,0.0017,-0.6667,0.6726,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.7824,13.0194,3.6082,13.1148,-1.3825,-2.3318,15.0555,3.8801,18.5951,-1.1992,10.4093,15.5912,3.9486,13.4581,0.2456,11.9516,15.2291,3.9025,13.2278,0.3084,0.3355,-0.0752,-0.0655,-0.224,-0.1951,0.871,0.9299,0.9138,0.9246,0.9827,0.9943,1.0118,0.8648,0.8351,0.8549,0.9656,0.9886,1.0238,0.7505,-1.7374,-1.2904,-2.3149,-1.7193,0.7427,0.651,0.3086,0.2878,0.474,0.4421,0.9327,0.7053,0.9745,0.9915,1.3817,1.4058,1.0174,0.2228,17.1026,0.4755,0.4597,0.2704,-0.22,-0.3804,0.9334,2.7917,5.7483,2.3976,6,0,?,?,?,?,?,GIACCA
-0.1074,20.3937,4.5159,19.2626,-1.4035,-8.9135,24.3278,4.9323,18.9243,?,9.7727,37.4947,6.1233,26.4499,-0.2128,14.7294,40.2284,6.3426,22.9998,0.1889,0.012,-0.011,-0.0073,-0.9121,-0.6052,0.6635,0.9156,0.7375,0.712,0.8055,0.7777,0.9654,0.8383,0.5439,0.5069,0.6488,0.6047,0.932,0.5944,2.4241,-2.1006,4.0784,-3.5341,-0.8665,0,0.3675,0.2827,0,0,0.7692,1.0179,0.7283,0.8375,0.7155,0.8228,1.15,0.2646,22.6316,-0.0269,0.7776,0.3319,-0.4896,-0.9002,0.7384,0,0,0,0,0,?,?,?,?,?,GIACCA
