@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-1.3999,2.8312,1.6826,8.9202,-0.9045,0.9094,1.3773,1.1736,6.3005,-1.553,0.1712,6.5021,2.5499,10.9549,-0.9703,3.389,2.0411,1.4287,5.8878,0.113,-1.5394,-8.1744,-0.4131,5.3102,0.2683,0.0505,1.4338,0.6599,1.1778,0.4602,0.8215,1.7848,2.0557,0.4354,1.3871,0.2118,0.6748,3.1856,1.1054,0.7853,-5.6458,0.7104,-5.1076,-7.1895,1.8979,0.8424,0.7056,0.4439,0.3718,0.8376,1.4158,0.8143,1.515,0.5751,1.0701,1.8606,0.0336,5.2656,-0.7228,-0.2836,-0.2663,-0.0362,-0.0049,0.0425,?,?,?,?,?,4.1432,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.1616,9.4831,3.0795,15.0988,-0.8162,0.4938,5.5755,2.3612,10.2733,-0.6969,-0.1173,3.6407,1.9081,12.1668,-1.7438,3.8566,4.1098,2.0273,8.9078,0.1254,0.3272,-1.3774,0.0419,-4.2095,0.128,-0.0304,1.3042,1.6139,1.519,1.2375,1.1647,0.9412,1.7009,2.6048,2.3074,1.5314,1.3566,0.8859,1.6082,0.8775,-5.312,0.5457,-3.303,-6.0533,1.3732,1.8748,0.8162,1.3653,0.5944,0.4354,1.4697,1.241,1.695,0.8444,1.1533,1.3659,0.0055,5.5793,0.2628,0.0101,0.3881,0.3468,0.2292,-0.0442,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-1.0156,2.8822,1.6977,8.0253,-2.9203,2.1496,2.9003,1.703,6.7129,-0.3337,-2.3321,4.6974,2.1673,9.6857,-1.2186,4.4713,1.5781,1.2562,5.6733,0.148,-0.4725,0.4355,-0.2271,-0.9218,0.4808,-0.5216,0.9969,0.7833,1.3514,0.7858,1.3557,1.7253,0.9938,0.6136,1.8264,0.6174,1.8378,2.9766,3.5597,1.1237,-6.0657,0.3157,-1.704,-5.3978,0.4067,0.4689,0.3074,1.1529,0.7559,0.6556,1.1955,0.8286,1.4146,0.6931,1.1832,1.7072,0.0351,6.656,0.6262,-0.1386,0.0133,-0.3315,0.5646,-0.3576,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.0599,8.641,2.9396,10.5908,-0.4199,2.2179,7.6484,2.7656,12.3684,-0.6373,-1.0182,5.5103,2.3474,9.9931,-1.1276,5.2665,4.2626,2.0646,9.5179,0.1091,0.9287,-2.023,0.3911,-2.1782,0.4211,-0.1933,1.0629,1.2523,1.4238,1.1781,1.3395,1.137,1.1298,1.5681,2.0272,1.388,1.7943,1.2927,0.6505,0.5914,-2.686,0.909,-4.1288,-4.542,0.9874,1.5881,0.6981,1.6083,0.707,0.4396,0.8563,1.0598,1.1127,1.2377,1.2995,1.0499,0.0326,8.2587,0.6772,0.3265,0.8016,0.3573,0.5868,0.1964,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8363,5.2444,2.2901,9.6151,-0.8416,1.7945,3.4506,1.8576,7.1433,-0.1181,-0.476,14.1732,3.7647,14.3997,-1.4217,4.6383,5.5008,2.3454,8.1928,0.1037,-0.466,1.7567,-0.1803,-3.7696,0.3869,-0.1026,1.2328,0.6083,0.9764,0.4934,0.792,1.6052,1.5198,0.37,0.9534,0.2435,0.6273,2.5766,5.8255,0.5198,-4.6368,0.0892,-0.7959,-8.9207,0.8172,0.8781,0.5712,1.0745,0.699,0.6505,1.346,0.6677,1.1736,0.4961,0.8719,1.7576,0.0219,7.0456,0.2572,0.6181,0.0876,-0.1167,0.71,-0.4132,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
5.8569,14.0567,3.7492,13.57,0.0356,0.0533,12.6643,3.5587,11.7764,-1.0673,-0.7571,10.7637,3.2808,14.7708,-0.9693,7.9082,9.8242,3.1344,11.7749,0.2278,109.8221,-7.736,0.7406,-0.0704,0.0067,-0.0957,1.0535,1.1428,1.1962,1.0847,1.1354,1.0467,1.1099,1.3059,1.4308,1.1766,1.2891,1.0956,-0.0825,-0.069,0.1444,0.8363,-1.75,-2.0926,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.1523,0.9187,1.1525,0.7973,1.0001,1.2544,0.0628,11.8179,0.8145,0.4025,0.9172,0.1035,0.7964,0.3994,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.4348,11.9309,3.4541,12.8694,-0.2673,0.4697,7.6577,2.7673,11.9161,-0.5906,-0.9509,11.4072,3.3775,11.8876,-2.1764,5.1477,7.6802,2.7713,12.5731,0.0358,3.0547,-1.5089,0.2787,-0.4939,0.0912,-0.1847,1.2482,1.0227,1.2464,0.8193,0.9985,1.2187,1.558,1.0459,1.5535,0.6713,0.9971,1.4853,0.6135,0.3333,-5.8078,0.5432,-9.4661,-17.4262,1.3555,2.7134,0.7787,2.0018,0.5745,0.287,1.08,1.0826,1.0236,1.0024,0.9477,0.9455,0.0192,7.7129,0.5054,0.7025,0.5047,-0.0288,0.7373,-0.1004,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
3.4612,10.7138,3.2732,13.802,-0.2351,0.7286,5.3092,2.3042,10.304,-1.0847,-1.4831,15.5218,3.9398,16.7151,-1.148,6.3218,6.2903,2.5081,10.1589,0.1551,4.7502,-2.3338,0.5475,-0.4913,0.1153,-0.2346,1.4205,0.8308,1.3051,0.5849,0.9187,1.5708,2.018,0.6902,1.7032,0.3421,0.844,2.4676,0.4901,0.2941,-1.4094,0.6001,-2.8758,-4.7919,2.2608,1.436,0.9294,0.6352,0.4111,0.6472,1.3395,0.8257,1.3586,0.6164,1.0143,1.6454,0.0412,9.1113,0.1819,0.3659,0.7091,0.2773,-0.1418,-0.0441,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
4.6077,19.0428,4.3638,20.9724,-0.1534,0.4686,17.7744,4.216,17.0591,-0.4802,-0.931,18.0321,4.2464,24.3522,-2.0642,7.8857,14.982,3.8707,17.3852,0.1364,9.8319,-4.9491,0.5843,-0.5034,0.0594,-0.1181,1.0351,1.0276,1.1274,0.9928,1.0892,1.0971,1.0714,1.0561,1.271,0.9857,1.1864,1.2036,0.5039,0.17,-1.0161,0.3373,-2.0163,-5.9768,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.2294,0.8612,1.2063,0.7005,0.9812,1.4007,0.0508,11.5698,-0.1481,0.267,0.5772,-0.2028,0.4262,-0.2446,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3809,2.2724,1.5074,6.3074,-1.5432,0.1296,3.9953,1.9988,8.8616,-0.543,-1.1094,6.5696,2.5631,11.3115,-1.298,3.4554,2.2899,1.5132,6.5362,0.1427,-2.9389,0.3434,-0.1102,-0.1168,0.0375,-0.321,0.7542,0.5881,0.9962,0.7798,1.3209,1.6938,0.5688,0.3459,0.9923,0.6081,1.7447,2.869,1.2274,0.599,-3.5193,0.4881,-2.8673,-5.875,0.4318,0.5039,0.3253,1.1668,0.7533,0.6456,0.7118,0.5576,0.965,0.7834,1.3558,1.7306,0.0127,5.2013,0.1348,0.4059,-0.1743,-0.2406,0.4055,-0.5587,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0011,0.0163,0.1278,0.5337,-1.1134,-0.0173,0.0049,0.0702,0.3267,-1.6628,0.0553,0.0037,0.0611,0.3766,-0.5449,0.1504,0.0058,0.0759,0.3084,0.069,0.0642,-0.02,-0.0074,-0.3119,-0.1148,0.368,1.8218,2.0907,1.6848,1.1476,0.9248,0.8058,3.319,4.371,2.8384,1.3169,0.8552,0.6494,1.3781,2.1167,-12.2994,1.5359,-8.9247,-5.8108,2.0583,1.0359,0.7623,0.5033,0.3704,0.7359,1.6336,1.4171,1.7305,0.8675,1.0593,1.2212,0.0006,0.227,-0.1632,-0.4202,-0.2526,-0.2105,-0.2787,0.4582,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3674,0.027,0.1644,0.7991,?,0.527,0.0583,0.2414,0.9456,0.1127,0.0287,0.0248,0.1576,0.7447,-1.0649,0.68,0.0614,0.2478,0.8446,0.2421,-0.6971,-12.81,-0.5404,18.3751,0.7751,0.0422,0.6809,1.043,0.6634,1.5318,0.9743,0.6361,0.4636,1.0878,0.4401,2.3463,0.9494,0.4046,-6.6563,2.0806,-2.9614,-0.3126,0.4449,-1.4234,0,0,0,2.9546,0.9562,0.3236,0.8451,1.073,0.9461,1.2697,1.1195,0.8817,0.0066,1.0214,-0.2759,-0.1161,-0.6177,-0.1185,0.9169,-0.0742,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0027,0.0273,0.1652,0.7555,-0.9862,-0.0423,0.0037,0.061,0.2817,-1.7882,0.0307,0.0053,0.0726,0.393,-0.8144,0.1786,0.0071,0.0844,0.3606,0.1264,-0.0631,0.0869,0.0149,-1.3766,-0.2367,0.1719,2.7085,2.277,1.9569,0.8407,0.7225,0.8594,7.3361,5.1847,3.8293,0.7067,0.522,0.7386,2.0767,2.1267,-7.1886,1.0241,-3.4615,-3.3801,3.7654,1.7562,0.9214,0.4664,0.2447,0.5247,2.6824,1.9225,2.095,0.7167,0.781,1.0897,0.0006,0.2646,-0.487,-0.1724,0.1749,-0.2527,-0.3151,0.2522,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0271,1.5796,1.2568,5.0523,-0.8552,0.3946,0.3135,0.5599,2.3656,-0.3906,0.8084,0.404,0.6356,2.0077,-0.0733,1.6216,0.4774,0.691,2.3724,0.2232,-0.0688,-0.0336,-0.0167,0.4881,0.2433,0.4985,2.2447,1.9774,1.8189,0.8809,0.8103,0.9199,5.0386,3.9101,3.3085,0.776,0.6566,0.8461,3.5048,16.9797,-3.4165,4.8447,-0.9748,-0.2012,1.6009,1.4559,0.8917,0.9094,0.557,0.6125,2.1357,2.5164,2.1297,1.1783,0.9972,0.8463,0.0093,2.3758,0.0015,-0.22,0.044,0.4245,0.656,0.6504,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0098,1.0836,1.041,3.5658,-0.6407,0.2786,0.2109,0.4592,1.6976,-0.4291,0.6519,0.1685,0.4105,1.2927,-0.0969,1.2642,0.3674,0.6061,2.0648,0.0785,-0.0352,-0.0151,-0.0078,0.4274,0.2204,0.5156,2.2667,2.5358,1.7174,1.1187,0.7577,0.6773,5.1379,6.4303,2.9495,1.2515,0.5741,0.4587,2.7318,12.1896,-7.9154,4.4621,-2.8975,-0.6494,1.8296,1.8443,0.9699,1.008,0.5301,0.5259,2.1005,2.7585,1.7269,1.3132,0.8221,0.626,0.0073,1.9283,-0.0634,-0.5746,0.1338,-0.0606,0.4398,0.4137,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4164,0.7586,0.871,3.8509,-1.9519,-0.4332,0.3734,0.6111,2.6598,-0.8017,0.0884,0.4706,0.686,2.3125,-0.2287,1.2975,0.288,0.5367,2.6433,0.2377,0.9613,-4.7104,-0.3209,-4.9002,-0.3339,0.0681,1.4253,1.2697,1.623,0.8908,1.1387,1.2783,2.0315,1.612,2.634,0.7935,1.2966,1.634,2.1515,5.9153,-3.0896,2.7494,-1.436,-0.5223,0.8837,0.6932,0.3762,0.7844,0.4258,0.5428,1.4478,1.6653,1.4569,1.1502,1.0063,0.8748,0.0065,1.8617,-0.6197,-0.3593,-0.5884,0.894,0.6792,0.6406,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0061,0.0074,0.0858,0.4033,-0.7545,-0.001,0.0062,0.0787,0.3768,-1.5485,-0.0097,0.0044,0.0667,0.3452,-0.9612,0.1236,0.0029,0.0534,0.2685,0.0822,6.282,0.6262,-0.049,0.0997,-0.0078,-0.0783,1.0907,1.2875,1.6061,1.1805,1.4726,1.2474,1.1896,1.6577,2.5794,1.3935,2.1684,1.556,0.7575,1.0251,-7.2112,1.3533,-9.5201,-7.035,1.5546,1.306,0.7856,0.8401,0.5053,0.6015,1.0703,1.1683,1.5018,1.0916,1.4032,1.2854,0.0001,0.1829,-0.2625,-0.0791,0.3098,-0.2016,-0.2111,0.0329,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0151,0.01,0.1001,0.4763,-0.7426,0.0036,0.0093,0.0962,0.4285,-0.716,0.0338,0.0106,0.1028,0.4524,-0.9308,0.1637,0.0044,0.0666,0.314,0.0864,4.224,0.4464,0.0921,0.1057,0.0218,0.2064,1.0406,0.9743,1.5042,0.9363,1.4456,1.544,1.0828,0.9492,2.2628,0.8766,2.0897,2.3839,1.1352,0.9308,-6.8377,0.8199,-6.0232,-7.3458,1.0946,1.1667,0.7953,1.0658,0.7266,0.6817,1.1116,1.053,1.5169,0.9473,1.3647,1.4406,0.0004,0.2496,-0.3852,0.1153,-0.0363,-0.646,0.0479,0.1162,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0531,0.0299,0.173,0.8353,-0.9046,-0.0777,0.0178,0.1333,0.5693,-2.4209,0.0152,0.013,0.1138,0.7333,-1.907,0.2262,0.0186,0.1363,0.49,0.0672,-0.6834,3.5048,0.2349,-5.1283,-0.3436,0.067,1.2977,1.5195,1.2689,1.1709,0.9778,0.8351,1.684,2.3088,1.6102,1.371,0.9562,0.6974,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.001,0.3356,-0.4606,0.0088,0.4011,-0.1061,-0.335,0.0188,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0062,0.0145,0.1206,0.4961,-1.1077,0.0705,0.0185,0.1362,0.6505,-0.6158,-0.0298,0.0066,0.0813,0.4054,-1.9803,0.1878,0.0103,0.1015,0.4365,0.0712,-0.0878,0.208,-0.033,-2.3687,0.3754,-0.1585,0.8854,1.484,1.1876,1.676,1.3412,0.8002,0.784,2.2022,1.4103,2.8091,1.7989,0.6404,1.0515,0.9679,-7.7953,0.9205,-7.4132,-8.0538,0.5846,1.7303,0.5008,2.9599,0.8567,0.2894,0.7625,1.2237,1.1364,1.6048,1.4902,0.9286,0.0008,0.2778,-0.1066,-0.1374,-0.06,-0.5761,0.6692,-0.4915,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
4.8408,15.0964,3.8854,25.0107,-0.1268,-0.92,11.2657,3.3564,13.9898,-0.7702,-0.6233,5.3762,2.3187,9.0352,-0.8959,6.7477,10.8754,3.2978,20.7376,0.0772,-5.2616,-7.7658,0.7174,1.4759,-0.1363,-0.0924,1.1576,1.6757,1.1782,1.4476,1.0178,0.7031,1.34,2.808,1.3881,2.0955,1.0359,0.4943,0.4624,0.6593,-1.6231,1.4256,-3.51,-2.4621,2.8085,4.6575,0.9877,1.6583,0.3517,0.2121,1.7878,2.7681,1.2061,1.5484,0.6746,0.4357,0.0534,10.0129,-0.0759,-0.1376,0.8768,0.3031,0.0604,0.1343,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
4.6572,22.0085,4.6913,31.7217,-0.0752,-0.3736,4.7642,2.1827,8.2949,-1.0467,0.6045,19.8947,4.4604,27.7538,-0.9411,6.8593,21.8125,4.6704,31.0804,0.0528,-12.4674,7.7044,0.679,-0.618,-0.0545,0.0881,2.1493,1.0518,1.0045,0.4894,0.4674,0.955,4.6195,1.1062,1.009,0.2395,0.2184,0.9121,0.5228,0.1648,-1.2809,0.3153,-2.4498,-7.771,7.2798,2.0635,0.8992,0.2835,0.1235,0.4358,3.8243,1.143,1.0206,0.2989,0.2669,0.893,0.0507,9.8556,0.2642,0.3599,0.9045,-0.1159,0.2175,0.1137,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.977,14.9927,3.872,25.8554,-0.0625,-1.8069,6.6508,2.5789,9.9017,-0.7858,-0.2324,5.9786,2.4451,9.4164,-0.9575,5.4773,9.8028,3.1309,23.1443,0.053,-1.6476,-12.8106,0.5435,7.7755,-0.3299,-0.0424,1.5014,1.5836,1.2367,1.0547,0.8237,0.7809,2.2543,2.5077,1.5294,1.1124,0.6785,0.6099,0.3492,0.3303,-1.1738,0.9459,-3.3613,-3.5534,4.3887,5.0587,0.9956,1.1527,0.2269,0.1968,2.6112,2.7458,1.1171,1.0515,0.4278,0.4069,0.0375,8.1215,0.1304,0.2619,0.9183,-0.2908,0.1341,0.1866,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8747,10.512,3.2422,14.9644,-0.9518,2.284,15.9022,3.9878,13.964,-0.5071,-1.697,4.5236,2.1269,9.8846,-1.8681,5.8163,5.9706,2.4435,10.2553,0.1142,-0.383,0.5154,-0.1504,-1.3459,0.3927,-0.2918,0.813,1.5244,1.3269,1.8749,1.632,0.8704,0.661,2.3238,1.7606,3.5154,2.6634,0.7577,1.5532,1.1334,-5.5193,0.7298,-3.5535,-4.8695,0.8275,2.2247,0.6622,2.6886,0.8003,0.2977,1.0716,1.5139,1.4592,1.4127,1.3616,0.9638,0.0317,9.0576,0.4206,0.0914,0.1128,-0.2162,0.5866,-0.4021,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.4452,5.5063,2.3466,8.5346,-1.0416,1.565,5.2467,2.2906,9.2172,-0.286,-0.6486,21.5163,4.6386,20.577,-1.2722,5.0056,10.2819,3.2065,11.4839,0.0754,-0.2845,0.6864,-0.0889,-2.413,0.3127,-0.1296,1.0244,0.5059,0.7318,0.4938,0.7143,1.4466,1.0495,0.2559,0.5355,0.2438,0.5103,2.0926,2.1241,0.378,-4.6518,0.1779,-2.19,-12.308,0.5832,0.4616,0.3366,0.7914,0.5771,0.7292,0.9259,0.4148,0.7432,0.4479,0.8026,1.7918,0.019,7.2774,0.6227,0.4298,0.4889,0.1371,0.683,-0.1324,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
4.0792,26.4866,5.1465,31.3577,-0.2863,-1.6306,16.1188,4.0148,15.7183,-1.0746,1.1948,12.0807,3.4757,14.3288,-0.9321,7.7812,14.8663,3.8557,23.2099,0.0834,-2.5016,3.4143,0.5242,-1.3648,-0.2096,0.1535,1.2819,1.4807,1.3348,1.1551,1.0413,0.9015,1.6432,2.1925,1.7817,1.3343,1.0843,0.8126,0.8573,1.0097,-3.3068,1.1778,-3.8573,-3.275,3.2175,3.2871,0.9628,1.0216,0.2992,0.2929,1.995,2.1884,1.351,1.097,0.6772,0.6174,0.049,11.8618,0.05,0.5717,0.6864,-0.0719,0.0404,0.6666,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.317,0.8428,0.9181,4.4925,-0.3397,0.1246,2.7037,1.6443,5.5006,-0.7353,0.7924,0.3055,0.5527,2.0207,-0.0858,2.325,0.8244,0.9079,3.5037,0.2706,10.5664,1.6622,0.5665,0.1573,0.0536,0.3408,0.5583,1.661,1.0112,2.9749,1.811,0.6088,0.3117,2.7588,1.0224,8.8498,3.2798,0.3706,0.4888,7.1378,-0.8765,14.604,-1.7933,-0.1228,1.0579,1.8018,0.6981,1.7032,0.6599,0.3875,0.8167,2.2232,1.2822,2.7221,1.5699,0.5767,0.0166,3.624,0.8053,-0.3727,0.5405,-0.3983,0.663,0.1924,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3251,0.6127,0.7827,2.7431,-1.9686,-0.606,0.9443,0.9718,3.3109,-1.6234,-0.0277,0.0994,0.3152,1.2385,-1.1438,1.3437,0.3245,0.5697,2.3483,0.0805,0.5365,11.7259,-0.242,21.857,-0.451,-0.0206,0.8055,2.483,1.374,3.0827,1.7058,0.5534,0.6488,6.1654,1.8879,9.5028,2.9099,0.3062,0.8878,2.7528,-8.8433,3.1006,-9.9605,-3.2125,0.7322,1.5995,0.3618,2.1846,0.4941,0.2262,0.8285,2.2148,1.1681,2.6733,1.4099,0.5274,0.007,1.9674,0.6917,-0.2313,-0.6675,-0.7505,-0.66,0.4365,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-1.0703,3.6334,1.9061,7.668,-0.5877,0.0396,2.7122,1.6469,4.6202,-0.6031,-0.6436,0.7406,0.8606,2.8626,-5.023,2.7939,0.8416,0.9174,4.1928,0.2608,-26.9949,1.663,-0.3831,-0.0616,0.0142,-0.2304,1.1574,2.2149,2.0778,1.9136,1.7952,0.9381,1.3397,4.9057,4.3174,3.6619,3.2228,0.8801,1.6329,1.1889,-1.9191,0.7281,-1.1753,-1.6141,1.6758,10.1617,0.8515,6.0637,0.5081,0.0838,1.6597,2.6787,1.8288,1.614,1.1019,0.6827,0.0134,4.1175,0.4898,-0.4348,0.6371,-0.9769,0.7408,-0.7136,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
