@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.1643,11.8877,3.4479,16.5602,-0.1082,1.9773,19.0872,4.3689,18.7621,-1.7672,2.1643,11.8877,3.4479,16.5602,-0.1082,6.2146,17.5188,4.1855,23.3243,0.023,1.0946,1,0.3483,0.9136,0.3182,0.3483,0.7892,1,0.8238,1.2671,1.0438,0.8238,0.6228,1,0.6786,1.6056,1.0895,0.6786,0.1349,1,-2.9436,7.4135,-21.8227,-2.9436,2.2041,1,0.626,0.4537,0.284,0.626,0.8826,1,0.71,1.133,0.8044,0.71,0.0127,9.2057,-0.6834,1,0.9427,-0.6834,-0.7362,0.9427,0,0,0,0,0,GIACCA
2.967,17.2826,4.1572,19.6678,-0.2095,2.9176,19.1233,4.373,19.4774,-0.7894,2.967,17.2826,4.1572,19.6678,-0.2095,7.7601,19.5884,4.4259,22.2921,0.0405,1.017,1,0.3823,0.9833,0.376,0.3823,0.9507,1,0.9393,1.0519,0.9881,0.9393,0.9037,1,0.8823,1.1065,0.9763,0.8823,0.3964,1,-3.6178,2.5225,-9.1259,-3.6178,1.4939,1,0.6999,0.6694,0.4685,0.6999,1.0098,1,0.8823,0.9903,0.8737,0.8823,0.0179,11.5618,-0.6044,1,0.9083,-0.6044,-0.4845,0.9083,2.4667,2.5577,1.5993,6,0,GIACCA
9.3788,21.0072,4.5834,24.0816,-0.2524,-2.62,15.815,3.9768,18.0718,-2.4858,9.3788,21.0072,4.5834,24.0816,-0.2524,14.5942,27.6265,5.2561,23.9703,0.131,-3.5797,1,0.6426,-0.2794,-0.1795,0.6426,1.1525,1,0.872,0.8677,0.7566,0.872,1.3283,1,0.7604,0.7528,0.5725,0.7604,0.3766,1,-1.3432,2.6553,-3.5667,-1.3432,3.7088,1,0.6971,0.2696,0.188,0.6971,1.3326,1,1.0046,0.7504,0.7539,1.0046,0.0458,22.7657,0.4222,1,0.9167,0.4222,0.2025,0.9167,0.078,0.0719,0.2681,1,0,GIACCA
-3.016,23.0605,4.8021,30.2902,-21.2301,2.6376,6.1791,2.4858,13.6752,-0.2107,-3.016,23.0605,4.8021,30.2902,-21.2301,6.0075,41.3597,6.4311,39.9805,0.0235,-1.1435,1,-0.502,-0.8745,0.4391,-0.502,1.9318,1,0.7467,0.5176,0.3865,0.7467,3.732,1,0.5576,0.268,0.1494,0.5576,12.1568,1,-30.0201,0.0823,-2.4694,-30.0201,0.1206,1,0.0333,8.2899,0.2759,0.0333,2.215,1,0.7576,0.4515,0.342,0.7576,0.0177,9.2282,-0.439,1,-0.9801,-0.439,0.5549,-0.9801,2.6761,0.8176,0.9042,4,0,GIACCA
-1.689,9.5517,3.0906,14.8928,-5.5177,2.2399,3.8829,1.9705,10.0249,-0.4439,-1.689,9.5517,3.0906,14.8928,-5.5177,4.6336,12.2385,3.4984,17.407,0.0391,-0.7541,1,-0.3645,-1.3261,0.4834,-0.3645,1.5684,1,0.8834,0.6376,0.5633,0.8834,2.46,1,0.7805,0.4065,0.3173,0.7805,4.0911,1,-17.7848,0.2444,-4.3472,-17.7848,0.3291,1,0.1261,3.0386,0.3833,0.1261,1.4856,1,0.8556,0.6731,0.5759,0.8556,0.0115,6.6831,0.3592,1,-0.8068,0.3592,0.1582,-0.8068,2.8982,0.0914,0.3023,1,0.6667,GIACCA
-1.4765,4.3081,2.0756,10.3915,-2.4856,1.2049,6.0258,2.4548,10.2047,-0.6069,-1.4765,4.3081,2.0756,10.3915,-2.4856,4.2049,2.7728,1.6652,10.2948,0.0255,-1.2253,1,-0.3511,-0.8161,0.2866,-0.3511,0.8455,1,1.2465,1.1827,1.4742,1.2465,0.7149,1,1.5537,1.3987,2.1732,1.5537,1.9227,1,-27.5366,0.5201,-14.3222,-27.5366,0.4695,1,0.2822,2.1301,0.6011,0.2822,1.0183,1,1.0094,0.982,0.9912,1.0094,0.0085,6.463,0.6615,1,-0.4121,0.6615,-0.0199,-0.4121,0,0,0,0,0,GIACCA
-1.9117,11.0231,3.3201,26.296,-7.8736,1.7493,3.9999,2,9.3025,-0.4238,-1.9117,11.0231,3.3201,26.296,-7.8736,4.5618,15.6055,3.9504,32.3418,0.0199,-1.0928,1,-0.4191,-0.9151,0.3835,-0.4191,1.6601,1,0.8405,0.6024,0.5063,0.8405,2.7558,1,0.7064,0.3629,0.2563,0.7064,8.4272,1,-35.5892,0.1187,-4.2232,-35.5892,0.4535,1,0.0898,2.2048,0.198,0.0898,2.8268,1,0.8131,0.3538,0.2876,0.8131,0.0112,6.9146,0.5683,1,-0.8184,0.5683,-0.1053,-0.8184,0,0,0,0,0,GIACCA
8.1594,2.1461,1.4649,6.9745,0.4449,5.3462,1.596,1.2633,4.4061,0.4532,8.1594,2.1461,1.4649,6.9745,0.4449,12.7651,4.6747,2.1621,9.7885,0.4866,1.5262,1,0.6392,0.6552,0.4188,0.6392,1.1596,1,0.6776,0.8624,0.5843,0.6776,1.3446,1,0.4591,0.7437,0.3414,0.4591,1.5311,1,0.6025,0.6531,0.3935,0.6025,1.5594,1,0.659,0.6413,0.4226,0.659,1.5829,1,0.7125,0.6317,0.4501,0.7125,0.0449,21.6651,0.4263,1,0.9722,0.4263,0.6256,0.9722,0,0,0,0,0,GIACCA
7.0601,2.3674,1.5386,8.4372,0.3559,6.1946,1.215,1.1023,4.6167,0.5017,7.0601,2.3674,1.5386,8.4372,0.3559,11.7802,5.2398,2.2891,11.3327,0.4309,1.1397,1,0.5993,0.8774,0.5259,0.5993,1.3959,1,0.6722,0.7164,0.4815,0.6722,1.9484,1,0.4518,0.5132,0.2319,0.4518,1.0031,1,0.5434,0.9969,0.5417,0.5434,1.4139,1,0.6579,0.7073,0.4653,0.6579,1.8275,1,0.7445,0.5472,0.4074,0.7445,0.0409,20.3148,0.6668,1,0.9811,0.6668,0.7977,0.9811,0,0,0,0,0,GIACCA
8.0341,2.7016,1.6437,8.3979,0.3985,5.5152,2.0374,1.4274,5.4213,0.4036,8.0341,2.7016,1.6437,8.3979,0.3985,12.6813,6.1364,2.4772,11.6642,0.4433,1.4567,1,0.6335,0.6865,0.4349,0.6335,1.1515,1,0.6635,0.8684,0.5762,0.6635,1.326,1,0.4403,0.7541,0.332,0.4403,1.5165,1,0.5991,0.6594,0.395,0.5991,1.5359,1,0.6664,0.6511,0.4339,0.6664,1.5491,1,0.72,0.6455,0.4648,0.72,0.0443,21.5835,0.4994,1,0.9723,0.4994,0.6873,0.9723,0,0,0,0,0,GIACCA
6.2129,1.4152,1.1896,6.2282,0.4131,7.001,1.724,1.313,4.975,0.486,6.2129,1.4152,1.1896,6.2282,0.4131,11.2658,3.8499,1.9621,9.6938,0.4453,0.8874,1,0.5515,1.1268,0.6214,0.5515,0.906,1,0.6063,1.1037,0.6692,0.6063,0.8209,1,0.3676,1.2182,0.4478,0.3676,0.9322,1,0.5634,1.0727,0.6043,0.5634,1.0966,1,0.6073,0.9119,0.5538,0.6073,1.2519,1,0.6425,0.7988,0.5132,0.6425,0.0389,19.4267,0.6575,1,0.9497,0.6575,0.86,0.9497,0,0,0,0,0,GIACCA
-2.2578,5.7555,2.3991,9.9154,-2.4816,2.4752,3.3225,1.8228,9.5453,-0.289,-2.2578,5.7555,2.3991,9.9154,-2.4816,5.1145,4.9977,2.2356,9.828,0.0649,-0.9122,1,-0.4415,-1.0963,0.484,-0.4415,1.3162,1,1.0731,0.7598,0.8154,1.0731,1.7323,1,1.1516,0.5773,0.6648,1.1516,3.3021,1,-10.3677,0.3028,-3.1398,-10.3677,0.3846,1,0.271,2.6001,0.7046,0.271,1.0388,1,1.0089,0.9627,0.9712,1.0089,0.0142,8.1113,0.4791,1,-0.5549,0.4791,0.2813,-0.5549,0.2667,0.1956,0.4422,1,0,GIACCA
-2.9666,17.0553,4.1298,19.963,-3.8367,2.1157,6.0257,2.4547,13.8419,-0.7154,-2.9666,17.0553,4.1298,19.963,-3.8367,6.4383,20.7625,4.5566,22.1732,0.0102,-1.4022,1,-0.4608,-0.7132,0.3286,-0.4608,1.6824,1,0.9063,0.5944,0.5387,0.9063,2.8304,1,0.8214,0.3533,0.2902,0.8214,2.7432,1,-69.3444,0.3645,-25.2791,-69.3444,0.5115,1,0.1842,1.955,0.3602,0.1842,1.4422,1,0.9003,0.6934,0.6243,0.9003,0.0167,9.9561,0.609,1,-0.7445,0.609,-0.0625,-0.7445,0,0,0,0,0,GIACCA
7.9854,3.5185,1.8758,8.5122,0.3908,5.6428,1.3717,1.1712,3.9574,0.4957,7.9854,3.5185,1.8758,8.5122,0.3908,12.6723,7.1968,2.6827,11.7035,0.4435,1.4151,1,0.6301,0.7066,0.4453,0.6301,1.6016,1,0.6992,0.6244,0.4366,0.6992,2.5651,1,0.4889,0.3899,0.1906,0.4889,1.4039,1,0.5854,0.7123,0.417,0.5854,1.7806,1,0.6644,0.5616,0.3731,0.6644,2.151,1,0.7273,0.4649,0.3381,0.7273,0.0443,21.6137,0.5132,1,0.9838,0.5132,0.6579,0.9838,0,0,0,0,0,GIACCA
7.841,3.2944,1.815,7.6458,0.4183,6.0496,1.6835,1.2975,4.6786,0.4578,7.841,3.2944,1.815,7.6458,0.4183,12.6685,7.3427,2.7097,11.5891,0.4318,1.2961,1,0.6189,0.7715,0.4775,0.6189,1.3989,1,0.6698,0.7149,0.4788,0.6698,1.9569,1,0.4487,0.511,0.2293,0.4487,1.3913,1,0.6242,0.7187,0.4487,0.6242,1.523,1,0.6444,0.6566,0.4231,0.6444,1.6342,1,0.6597,0.6119,0.4037,0.6597,0.0448,21.7316,0.6496,1,0.9819,0.6496,0.7806,0.9819,0,0,0,0,0,GIACCA
