@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0105,0.007,0.084,0.4058,-0.7298,-0.0205,0.0112,0.1057,0.5688,-0.7176,-0.0058,0.0056,0.0745,0.402,-0.6685,0.1365,0.0057,0.0755,0.4356,0.0187,-0.5135,-1.8201,0.077,3.5442,-0.1499,-0.0423,0.7942,1.1266,1.1125,1.4186,1.4008,0.9874,0.6307,1.2693,1.2376,2.0125,1.9622,0.975,0.7204,1.0628,-20.6239,1.4753,-28.6284,-19.4054,0.7083,0.9736,0.5285,1.3744,0.7461,0.5428,0.7134,1.0093,0.9316,1.4148,1.3058,0.923,0.0001,0.2127,-0.8733,-0.0713,0.2182,0.5192,-0.0637,0.2387,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0215,0.0108,0.1037,0.6081,-1.2221,-0.0201,0.0188,0.1371,0.6387,-0.8606,0.0055,0.0153,0.1238,0.696,-0.7802,0.1906,0.0095,0.0974,0.4704,0.0185,-1.0738,3.9146,0.113,-3.6456,-0.1053,0.0289,0.7565,0.8378,1.0656,1.1074,1.4086,1.2719,0.5723,0.7018,1.1354,1.2264,1.9841,1.6178,1.1321,1.0965,-37.7752,0.9685,-33.3669,-34.4508,0.7973,0.7,0.5711,0.878,0.7162,0.8157,0.9522,0.8738,1.2928,0.9177,1.3577,1.4795,0.0002,0.2963,-0.7731,-0.0153,0.0659,0.6415,-0.0574,-0.0237,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.115,0.0155,0.1245,0.8515,-1.0632,-0.1007,0.0202,0.1421,0.8844,-0.7302,0.0049,0.0142,0.1194,0.6184,-0.703,0.2381,0.0167,0.129,0.6578,0.0283,-1.1413,23.587,0.4829,-20.6662,-0.4231,0.0205,0.8764,1.0435,0.9651,1.1906,1.1012,0.9249,0.7681,1.0888,0.9315,1.4176,1.2127,0.8555,1.1757,1.7189,-22.8758,1.4621,-19.4577,-13.3082,0.8074,1.1366,0.6097,1.4077,0.7551,0.5364,0.9628,1.377,1.2946,1.4301,1.3445,0.9401,0.0008,0.373,-0.67,0.2107,0.4935,0.5802,-0.3437,0.0838,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0797,0.0202,0.1421,0.7781,-1.6009,0.087,0.0359,0.1895,1.0045,-0.5319,0.0065,0.0166,0.1288,0.5833,-0.9026,0.2482,0.025,0.1581,0.8101,0.0409,-0.9161,-12.26,-0.321,13.3833,0.3504,0.0262,0.7498,1.1031,0.8985,1.4713,1.1984,0.8145,0.5621,1.2169,0.8073,2.1647,1.4362,0.6634,1.3731,1.7308,-13.8547,1.2605,-10.0904,-8.005,0.4562,0.9758,0.3542,2.1388,0.7763,0.363,0.7746,1.334,0.9605,1.7222,1.24,0.72,0.0006,0.3896,-0.8781,-0.1519,-0.7105,0.6036,0.7132,0.3006,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-1.1944,16.9874,4.1216,19.2443,-1.5755,-2.4393,26.2943,5.1278,27.1251,-1.0523,1.1576,9.8251,3.1345,18.6255,-0.3798,6.9917,12.939,3.5971,21.4961,0.0521,0.4896,-1.0318,-0.1708,-2.1072,-0.3489,0.1656,0.8038,1.3149,1.1458,1.6359,1.4255,0.8714,0.646,1.729,1.3129,2.6762,2.0322,0.7593,0.8464,2.2961,-9.9719,2.7126,-11.7811,-4.3431,0.5653,0.5535,0.3295,0.9792,0.5828,0.5952,0.7095,1.0332,0.8952,1.4563,1.2619,0.8665,0.016,10.9775,0.2261,-0.198,-0.1445,0.1037,-0.3509,0.6077,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.1078,10.7756,3.2826,20.7076,-0.5636,-0.5718,17.5032,4.1837,25.2081,-0.5363,1.2952,22.1525,4.7066,37.7442,-0.2867,6.17,15.5937,3.9489,32.0564,0.0167,-1.9373,0.8553,0.1795,-0.4415,-0.0927,0.2099,0.7846,0.6974,0.8313,0.8889,1.0595,1.1919,0.6156,0.4864,0.691,0.7901,1.1225,1.4206,0.8483,0.8877,-13.7233,1.0464,-16.1778,-15.4601,0.8071,0.4514,0.4062,0.5594,0.5033,0.8998,0.8215,0.5486,0.646,0.6679,0.7864,1.1774,0.0097,9.1403,-0.1365,0.4897,0.2506,0.0676,0.1596,0.5075,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.1478,13.8974,3.7279,26.398,-2.394,-1.732,13.0682,3.615,16.5148,-1.0416,0.6588,11.2783,3.3583,20.9209,-0.3508,5.9186,7.966,2.8224,23.5284,0.0286,0.6627,-1.7423,-0.1939,-2.6291,-0.2926,0.1113,1.0312,1.1101,1.3208,1.0764,1.2808,1.1899,1.0635,1.2322,1.7446,1.1587,1.6405,1.4158,2.2099,3.4275,-26.9126,1.5509,-12.178,-7.852,0.9615,0.5022,0.3211,0.5223,0.334,0.6395,1.5984,1.2618,1.122,0.7894,0.7019,0.8892,0.0117,9.2926,-0.1397,-0.4182,-0.3639,0.1562,-0.2037,0.5007,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-1.8827,8.7204,2.953,15.3798,-1.6592,1.6203,26.3012,5.1285,24.0907,-0.5903,0.5224,12.7681,3.5732,16.77,-0.746,6.3285,14.1831,3.766,17.302,0.0366,-1.162,-3.6042,-0.2975,3.1017,0.256,0.0825,0.5758,0.8264,0.7841,1.4352,1.3618,0.9488,0.3316,0.683,0.6148,2.0599,1.8544,0.9002,1.0731,1.3393,-14.6082,1.248,-13.6127,-10.9077,0.3818,0.6022,0.322,1.5772,0.8435,0.5348,0.6384,0.9171,0.8889,1.4365,1.3924,0.9693,0.0136,10.0255,-0.6942,-0.3016,-0.355,0.7918,0.5543,0.3938,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
2.1706,13.6292,3.6918,18.0756,-0.5185,3.5273,17.5777,4.1926,21.4838,-0.4399,1.2798,21.5687,4.6442,18.6442,-0.3471,7.1317,20.7053,4.5503,19.9911,0.0384,0.6154,1.6961,0.3044,2.7562,0.4946,0.1794,0.8805,0.7949,0.8113,0.9028,0.9214,1.0206,0.7754,0.6319,0.6582,0.815,0.8489,1.0417,0.9404,1.2848,-7.733,1.3663,-8.2234,-6.0187,0.7978,0.8601,0.5726,1.078,0.7177,0.6658,0.8414,0.9695,0.9042,1.1523,1.0747,0.9326,0.0236,10.6804,0.1237,-0.2533,0.2659,0.64,0.7363,0.7552,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
1.2046,12.0611,3.4729,21.3025,-0.3711,-1.3723,23.1468,4.8111,25.7718,-1.688,1.2954,20.1803,4.4922,26.4865,-0.3254,6.4817,18.3884,4.2882,24.4804,0.0331,-0.8777,0.9299,0.1858,-1.0594,-0.2117,0.1999,0.7219,0.7731,0.8099,1.071,1.122,1.0476,0.5211,0.5977,0.6559,1.147,1.2588,1.0974,0.3563,0.8868,-6.8854,2.489,-19.3255,-7.7644,1.6204,0.7774,0.6136,0.4798,0.3787,0.7893,0.8266,0.8043,0.8702,0.973,1.0528,1.0819,0.0121,9.6877,-0.2685,0.4528,0.2837,-0.1319,-0.3876,0.7151,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.07,2.0755,1.4407,5.5883,-0.883,-0.0414,3.2655,1.8071,8.0711,-0.5513,0.5022,5.2321,2.2874,8.8082,-0.5583,3.0452,1.5587,1.2485,5.2987,0.194,1.6911,-0.1393,-0.023,-0.0824,-0.0136,0.1649,0.7972,0.6298,1.1539,0.79,1.4474,1.8322,0.6356,0.3967,1.3316,0.6241,2.095,3.3568,0.9136,0.8304,-2.0552,0.9089,-2.2495,-2.4749,0.5704,0.525,0.4515,0.9204,0.7915,0.8599,0.6924,0.6344,1.0547,0.9163,1.5232,1.6623,0.0027,4.577,0.3863,0.0447,0.0658,0.7469,0.5637,0.4744,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0398,1.0984,1.0481,5.9399,-2.1471,0.3815,5.9788,2.4452,9.5757,-0.4024,0.1236,3.4555,1.8589,8.2318,-0.4454,2.6685,3.5745,1.8906,8.0498,0.0296,-0.1042,-0.3216,-0.0149,3.0861,0.143,0.0463,0.4286,0.5638,0.5543,1.3154,1.2933,0.9832,0.1837,0.3179,0.3073,1.7302,1.6726,0.9667,1.4749,1.5976,-16.515,1.0832,-11.1975,-10.3372,0.2764,0.3314,0.2275,1.1989,0.8231,0.6866,0.6203,0.7216,0.7379,1.1633,1.1896,1.0226,0.0021,4.1775,-0.7464,-0.4335,-0.4367,0.9181,0.6619,0.6507,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1832,1.5351,1.239,5.0582,-0.3324,-0.558,2.4112,1.5528,6.1654,-0.8219,-0.2031,4.1895,2.0468,8.3677,-0.5676,2.7783,0.8028,0.896,4.1326,0.24,-0.3284,-0.9022,0.066,2.7474,-0.2008,-0.0731,0.7979,0.6053,1.3828,0.7586,1.733,2.2844,0.6367,0.3664,1.9122,0.5755,3.0034,5.2187,0.4537,0.4165,-0.9668,0.918,-2.1311,-2.3214,1.1218,0.7112,0.6981,0.634,0.6223,0.9816,0.8204,0.6045,1.224,0.7368,1.4919,2.0248,0.0033,4.0854,0.7316,-0.0215,0.4306,0.6028,0.1629,0.0167,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.2008,0.7459,0.8637,4.0972,-1.2305,-0.5005,2.8392,1.685,6.7303,-1.5156,-0.3516,2.9405,1.7148,6.207,-0.8446,2.3878,1.2388,1.113,5.0892,0.0265,-0.4011,-0.571,0.0841,1.4234,-0.2096,-0.1473,0.5126,0.5036,0.776,0.9826,1.5139,1.5407,0.2627,0.2537,0.6021,0.9655,2.2919,2.3737,0.5574,0.7953,-16.2934,1.4267,-29.2291,-20.4865,0.6866,0.5459,0.3514,0.7951,0.5118,0.6436,0.6088,0.6601,0.8051,1.0843,1.3225,1.2196,0.0033,3.79,-0.5706,-0.2953,0.4115,0.9352,-0.3419,-0.1433,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.3682,1.7724,1.3313,4.3395,-0.6933,0.4097,7.7026,2.7753,9.6928,-0.4621,0.1337,4.0415,2.0104,7.4186,-0.7186,3.3493,2.6202,1.6187,6.1854,0.1914,0.8987,2.754,0.1099,3.0642,0.1223,0.0399,0.4797,0.6622,0.8225,1.3805,1.7145,1.242,0.2301,0.4385,0.6764,1.9058,2.9397,1.5424,0.58,0.5728,-1.2134,0.9875,-2.0919,-2.1184,0.3866,0.5937,0.335,1.5358,0.8666,0.5643,0.4477,0.585,0.7016,1.3066,1.567,1.1994,0.0029,5.138,0.631,0.213,0.6008,0.716,0.8488,0.4701,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0278,0.5985,0.7736,3.3852,-1.558,-0.1091,3.7598,1.939,7.0994,-0.7422,-0.0773,2.8574,1.6904,5.9133,-0.641,2.4018,1.4657,1.2107,5.2111,0.0147,-0.2545,-0.3594,0.0116,1.4123,-0.0454,-0.0322,0.399,0.4577,0.639,1.1471,1.6016,1.3963,0.1592,0.2095,0.4084,1.3158,2.5652,1.9495,0.6817,0.8927,-26.4288,1.3095,-38.7694,-29.6066,0.3248,0.3672,0.2502,1.1308,0.7704,0.6813,0.4768,0.5725,0.6496,1.2006,1.3624,1.1348,0.0007,3.7656,-0.7159,-0.5534,0.0405,0.9685,0.236,0.2941,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.8701,5.5921,2.3648,17.8483,-0.9381,2.6251,11.0338,3.3217,17.9017,-0.3632,0.1959,4.9826,2.2322,13.7103,-1.1082,4.6405,7.7609,2.7858,13.6712,0.0171,0.3315,4.4408,0.1875,13.3976,0.5657,0.0422,0.7119,1.0594,0.8488,1.4881,1.1924,0.8013,0.5068,1.1223,0.7205,2.2145,1.4217,0.642,1.8113,1.1987,-36.3497,0.6618,-20.0688,-30.3247,0.7013,1.4161,0.6621,2.0193,0.9442,0.4676,0.997,1.3018,1.3055,1.3057,1.3094,1.0029,0.0143,6.7221,-0.228,-0.1522,-0.2251,0.1498,0.7871,0.2279,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.025,3.2931,1.8147,10.2461,-0.6806,1.3809,17.9311,4.2345,18.998,-0.3684,-0.0357,2.663,1.6319,7.1834,-0.9604,3.6254,13.7022,3.7016,14.0154,0.0028,0.7422,-28.7183,0.2827,-38.6918,0.3809,-0.0098,0.4285,1.112,0.4902,2.5949,1.144,0.4409,0.1837,1.2366,0.2403,6.7333,1.3086,0.1944,0.8113,1.1791,-104.0287,1.4534,-128.2306,-88.2299,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.7311,2.6447,1.3555,0.5125,0.0089,5.1974,0.1603,0.1937,0.4114,0.0954,0.7923,0.0294,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.0498,4.6309,2.152,14.4111,-0.7444,2.755,13.1312,3.6237,18.1844,-0.2695,0.6219,7.6041,2.7576,11.9669,-0.6008,4.9232,10.2069,3.1948,16.3647,0.0154,0.3811,1.688,0.2132,4.4298,0.5596,0.1263,0.5939,0.7804,0.6736,1.3141,1.1342,0.8631,0.3527,0.609,0.4537,1.7269,1.2865,0.745,1.593,1.3693,-24.0409,0.8595,-15.0916,-17.5576,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.2042,0.8806,1.5196,1.1112,0.7313,0.0154,7.2568,-0.0665,0.1105,0.0868,0.0732,0.8002,0.2595,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.2801,3.1521,1.7754,16.1629,-3.3397,1.5848,70.1976,8.3784,56.494,-0.1378,0.8718,30.8952,5.5583,34.652,-0.1479,5.9632,72.0359,8.4874,57.857,0.0158,-0.1767,-0.3213,-0.047,1.8179,0.2658,0.1462,0.2119,0.3194,0.2092,1.5074,0.9872,0.6549,0.0449,0.102,0.0438,2.2721,0.9745,0.4289,1.8174,2.7867,-13.3624,1.5334,-7.3525,-4.7951,0.075,0.1234,0.0634,1.6447,0.8446,0.5135,0.2861,0.4664,0.2794,1.6303,0.9764,0.5989,0.0094,8.7098,-0.4652,-0.4856,-0.5161,0.9385,0.9056,0.8907,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.4356,7.2336,2.6895,16.8917,-1.001,1.798,12.2085,3.4941,17.8261,-0.7322,0.2483,23.7457,4.873,22.706,-1.1938,6.3534,8.1779,2.8597,15.259,0.0883,0.7984,5.7829,0.226,7.2426,0.283,0.0391,0.7697,0.5519,0.9405,0.717,1.2218,1.704,0.5925,0.3046,0.8845,0.5141,1.4929,2.9037,1.1215,0.6839,-5.7206,0.6098,-5.1011,-8.3648,0.8203,0.8156,0.5044,0.9943,0.6149,0.6184,0.9476,0.7439,1.107,0.7851,1.1682,1.488,0.0116,9.7627,0.2226,0.0646,0.2709,-0.1424,0.3055,0.4053,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.5793,5.1547,2.2704,10.4897,-0.5339,1.7451,23.4167,4.8391,18.7562,-0.9494,0.3225,9.297,3.0491,13.3683,-0.9812,6.1224,6.0286,2.4553,8.9251,0.1437,0.905,4.8972,0.258,5.4114,0.285,0.0527,0.4692,0.7446,0.9247,1.5871,1.9709,1.2418,0.2201,0.5545,0.855,2.5187,3.8843,1.5421,0.3997,0.5515,-2.4377,1.3797,-6.0989,-4.4204,0.7108,1.0135,0.6561,1.4259,0.9231,0.6474,0.5593,0.7847,1.1753,1.403,2.1015,1.4978,0.0121,9.1614,0.3084,-0.0253,0.1047,0.0533,0.2688,0.5666,?,?,?,?,?,0.4235,0.2441,0.4941,1,0,TASCA_GIACCA
0.0916,3.252,1.8033,10.2462,-1.4962,2.5978,9.5711,3.0937,14.2999,-0.0649,0.2199,2.6514,1.6283,7.0745,-0.709,3.6828,8.7165,2.9524,13.8965,0.0076,0.0353,0.4166,0.0249,11.8147,0.7054,0.0597,0.5829,1.1075,0.6108,1.8999,1.0479,0.5515,0.3398,1.2265,0.3731,3.6098,1.098,0.3042,7.0515,2.0926,-57.7438,0.2968,-8.1889,-27.5948,0.3057,0.9916,0.2931,3.2441,0.959,0.2956,0.7165,1.4483,0.7373,2.0213,1.029,0.5091,0.0134,5.2662,-0.2092,0.3791,-0.2135,0.3025,0.9384,0.3553,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.2112,3.5758,1.891,9.3617,-1.2438,2.8657,5.2121,2.283,9.6124,-0.2298,0.3057,2.0187,1.4208,7.1592,-0.6201,3.9696,3.399,1.8436,7.6245,0.0323,0.0737,0.6907,0.0532,9.3745,0.7219,0.077,0.8283,1.3309,1.0257,1.6068,1.2383,0.7707,0.686,1.7713,1.052,2.5819,1.5334,0.5939,2.8891,1.8937,-20.3698,0.6555,-7.0504,-10.7565,0.5338,0.9442,0.5295,1.7688,0.992,0.5608,0.9739,1.3076,1.2278,1.3427,1.2607,0.939,0.0149,5.7135,-0.2715,0.3017,-0.348,0.358,0.8883,0.3628,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.0926,5.9821,2.4458,14.7771,-1.3217,2.158,10.0128,3.1643,19.8806,-1.0698,-0.027,2.6283,1.6212,8.0372,-1.0023,4.004,7.2575,2.694,10.7612,0.0156,-0.0429,3.4288,-0.0231,-79.8677,0.539,-0.0067,0.7729,1.5086,0.9079,1.9518,1.1746,0.6018,0.5974,2.276,0.8243,3.8096,1.3796,0.3622,0.8187,2.091,-49.3385,2.5542,-60.2675,-23.5957,0.6627,1.5856,0.5822,2.3928,0.8786,0.3672,0.7433,1.8386,1.3732,2.4736,1.8474,0.7469,0.0111,5.7778,-0.0693,0.4736,-0.381,0.0899,0.6678,-0.107,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
0.8701,5.5921,2.3648,17.8483,-0.9381,2.6251,11.0338,3.3217,17.9017,-0.3632,0.1959,4.9826,2.2322,13.7103,-1.1082,4.6405,7.7609,2.7858,13.6712,0.0171,0.3315,4.4408,0.1875,13.3976,0.5657,0.0422,0.7119,1.0594,0.8488,1.4881,1.1924,0.8013,0.5068,1.1223,0.7205,2.2145,1.4217,0.642,1.8113,1.1987,-36.3497,0.6618,-20.0688,-30.3247,0.7013,1.4161,0.6621,2.0193,0.9442,0.4676,0.997,1.3018,1.3055,1.3057,1.3094,1.0029,0.0143,6.7221,-0.228,-0.1522,-0.2251,0.1498,0.7871,0.2279,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.025,3.2931,1.8147,10.2461,-0.6806,1.3809,17.9311,4.2345,18.998,-0.3684,-0.0357,2.663,1.6319,7.1834,-0.9604,3.6254,13.7022,3.7016,14.0154,0.0028,0.7422,-28.7183,0.2827,-38.6918,0.3809,-0.0098,0.4285,1.112,0.4902,2.5949,1.144,0.4409,0.1837,1.2366,0.2403,6.7333,1.3086,0.1944,0.8113,1.1791,-104.0287,1.4534,-128.2306,-88.2299,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.7311,2.6447,1.3555,0.5125,0.0089,5.1974,0.1603,0.1937,0.4114,0.0954,0.7923,0.0294,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
1.0498,4.6309,2.152,14.4111,-0.7444,2.755,13.1312,3.6237,18.1844,-0.2695,0.6219,7.6041,2.7576,11.9669,-0.6008,4.9232,10.2069,3.1948,16.3647,0.0154,0.3811,1.688,0.2132,4.4298,0.5596,0.1263,0.5939,0.7804,0.6736,1.3141,1.1342,0.8631,0.3527,0.609,0.4537,1.7269,1.2865,0.745,1.593,1.3693,-24.0409,0.8595,-15.0916,-17.5576,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.2042,0.8806,1.5196,1.1112,0.7313,0.0154,7.2568,-0.0665,0.1105,0.0868,0.0732,0.8002,0.2595,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
-0.2801,3.1521,1.7754,16.1629,-3.3397,1.5848,70.1976,8.3784,56.494,-0.1378,0.8718,30.8952,5.5583,34.652,-0.1479,5.9632,72.0359,8.4874,57.857,0.0158,-0.1767,-0.3213,-0.047,1.8179,0.2658,0.1462,0.2119,0.3194,0.2092,1.5074,0.9872,0.6549,0.0449,0.102,0.0438,2.2721,0.9745,0.4289,1.8174,2.7867,-13.3624,1.5334,-7.3525,-4.7951,0.075,0.1234,0.0634,1.6447,0.8446,0.5135,0.2861,0.4664,0.2794,1.6303,0.9764,0.5989,0.0094,8.7098,-0.4652,-0.4856,-0.5161,0.9385,0.9056,0.8907,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA
