@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.1488,0.0107,0.1035,0.5193,-0.273,4.6561,0.0417,0.2043,1.2649,0.7654,9.9774,0.0114,0.1067,0.5237,0.9487,11.0135,0.0166,0.1289,0.6343,0.9439,0.032,0.0149,0.0135,0.4667,0.4228,0.9059,0.5068,0.97,0.803,1.9142,1.5847,0.8279,0.2568,0.9409,0.6449,3.6641,2.5111,0.6853,-0.027,-0.0115,-0.0104,0.4259,0.3866,0.9076,0.0757,0.0399,0.0361,0.5279,0.4767,0.903,0.4105,0.9916,0.8187,2.4154,1.9942,0.8256,0.0754,14.7896,-0.1905,0.599,0.3354,-0.0296,0.6517,0.7414,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.174,0.0158,0.1257,0.939,-0.59,5.0474,0.5547,0.7448,2.8117,0.5806,9.9356,0.0346,0.186,1.1037,0.8949,11.1662,0.1447,0.3804,1.7651,0.8562,0.0345,0.0175,0.0156,0.508,0.452,0.8898,0.1688,0.6761,0.3306,4.0046,1.9578,0.4889,0.0285,0.4572,0.1093,16.0369,3.833,0.239,-0.0895,-0.0371,-0.0332,0.4139,0.3703,0.8945,0.0881,0.0562,0.0481,0.6381,0.5461,0.8558,0.334,0.8508,0.532,2.5476,1.5929,0.6253,0.0769,15.1677,0.113,0.236,0.2107,-0.0441,0.8951,0.4025,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.2521,0.016,0.1266,0.6552,-0.1144,4.8275,0.0881,0.2969,1.7469,0.6784,9.9895,0.0503,0.2243,1.6804,0.8448,11.103,0.0371,0.1927,1.219,0.8965,0.0522,0.0252,0.0227,0.4833,0.4348,0.8997,0.4265,0.5646,0.6571,1.3237,1.5405,1.1638,0.1819,0.3188,0.4318,1.7521,2.3732,1.3544,-0.0183,-0.0074,-0.0064,0.4029,0.3492,0.8668,0.1082,0.0543,0.0499,0.5017,0.4614,0.9197,0.3751,0.3899,0.5375,1.0395,1.433,1.3785,0.0841,15.0709,-0.4183,0.6776,0.4517,-0.3878,0.2428,0.799,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.489,0.8941,0.9456,5.6938,-0.4263,10.294,1.6153,1.2709,6.1337,0.5813,9.9687,0.7256,0.8518,3.8156,0.6939,14.3798,2.0365,1.4271,6.0139,0.6735,0.0475,0.049,0.034,1.0326,0.7159,0.6932,0.744,1.11,0.6626,1.492,0.8906,0.5969,0.5535,1.2322,0.439,2.2261,0.7932,0.3563,-0.1999,-0.1968,-0.1372,0.9845,0.6864,0.6972,0.2725,0.3203,0.2167,1.1752,0.7953,0.6767,0.9283,1.4923,0.9468,1.6075,1.0199,0.6345,0.0989,21.0549,0.6878,0.117,0.5389,0.6648,0.9606,0.8442,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.2051,0.3713,0.6094,2.4487,-0.623,8.4445,0.2213,0.4704,2.1678,0.7791,10.0196,0.3741,0.6117,2.8604,0.7626,13.1239,0.4718,0.6869,3.3413,0.7844,-0.0243,-0.0205,-0.0156,0.8428,0.6434,0.7635,1.2954,0.9962,0.8871,0.769,0.6848,0.8905,1.6782,0.9925,0.787,0.5914,0.469,0.793,-0.1229,-0.1023,-0.0773,0.8321,0.6289,0.7558,0.1537,0.1252,0.0973,0.8144,0.6332,0.7774,1.1296,0.8561,0.7329,0.7579,0.6488,0.8561,0.0904,19.0261,0.3765,-0.2093,0.0391,0.58,0.8354,0.9318,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.4009,0.2084,0.4565,2.421,-0.3879,9.5425,0.8884,0.9425,4.5817,0.6333,9.8961,0.7993,0.894,4.9577,0.6308,13.7664,1.5358,1.2393,6.3236,0.6545,0.042,0.0405,0.0291,0.9643,0.6932,0.7189,0.4844,0.5107,0.3684,1.0543,0.7605,0.7214,0.2346,0.2608,0.1357,1.1115,0.5784,0.5204,-0.0855,-0.0799,-0.0565,0.9343,0.6608,0.7072,0.1396,0.1299,0.0953,0.9306,0.6828,0.7338,0.5284,0.4883,0.3829,0.9242,0.7246,0.784,0.0982,19.8968,0.3064,-0.0332,0.1632,0.8139,0.9573,0.9469,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.1196,0.0154,0.1241,0.9892,-3.8308,7.3926,0.0542,0.2328,1.3137,0.8432,10.0105,0.0079,0.089,0.6317,0.9384,12.4469,0.0289,0.17,0.966,0.9263,-0.0162,-0.0119,-0.0096,0.7385,0.5939,0.8043,0.5331,1.3944,0.7303,2.6155,1.3699,0.5237,0.2842,1.9443,0.5333,6.8409,1.8765,0.2743,-0.111,-0.0815,-0.0646,0.7344,0.5817,0.792,0.0244,0.02,0.0156,0.8173,0.639,0.7818,0.753,1.566,1.024,2.0797,1.3599,0.6539,0.0929,17.5369,-0.6894,0.0028,-0.5856,0.1774,0.9124,0.5628,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.0225,0.0114,0.1067,0.5975,-2.3581,7.4763,0.0234,0.153,0.8448,0.8938,9.983,0.0129,0.1138,0.6355,0.9383,12.4731,0.0256,0.1599,0.8395,0.935,-0.003,-0.0023,-0.0018,0.7489,0.5994,0.8004,0.6972,0.9376,0.6671,1.3449,0.9568,0.7115,0.4861,0.8792,0.445,1.8086,0.9155,0.5062,-0.059,-0.0434,-0.0347,0.7358,0.5885,0.7999,0.0224,0.0173,0.0138,0.7724,0.6157,0.7971,0.7073,0.9402,0.7117,1.3293,1.0063,0.757,0.0872,17.5423,-0.4583,-0.0157,-0.2747,0.529,0.8769,0.8702,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.0511,0.0105,0.1026,0.5606,-1.0774,8.7259,0.0644,0.2538,1.3763,0.8553,9.974,0.019,0.1379,0.7258,0.9305,13.2538,0.0548,0.2342,1.3774,0.9025,-0.0059,-0.0051,-0.0039,0.8749,0.6584,0.7525,0.4042,0.7441,0.4381,1.841,1.084,0.5888,0.1633,0.5536,0.1919,3.3895,1.175,0.3467,-0.0357,-0.0299,-0.0228,0.8372,0.6381,0.7621,0.0284,0.0258,0.0191,0.9108,0.6733,0.7392,0.4073,0.7723,0.407,1.8962,0.9992,0.5269,0.0953,18.7902,-0.568,0.003,-0.4034,0.4612,0.9185,0.7752,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.0811,0.1141,0.3377,1.8857,-1.0717,7.2342,0.3053,0.5526,3.2004,0.6745,9.9724,0.0321,0.1792,1.2563,0.882,12.3301,0.2096,0.4578,2.7477,0.8108,-0.0112,-0.0081,-0.0066,0.7254,0.5867,0.8088,0.6112,1.8851,0.7377,3.084,1.2069,0.3913,0.3736,3.5536,0.5442,9.5112,1.4566,0.1531,-0.1471,-0.1039,-0.0829,0.7065,0.5634,0.7975,0.0926,0.0855,0.0627,0.9238,0.6772,0.7331,0.5892,1.501,0.6863,2.5474,1.1647,0.4572,0.0862,17.4801,-0.3942,-0.4873,-0.4449,0.7027,0.9749,0.843,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.1245,7.1677,2.6773,15.3435,-0.9551,2.8994,18.9006,4.3475,22.0968,-0.595,9.9807,5.4941,2.3439,13.9331,0.262,11.4549,8.3832,2.8954,16.1495,0.2633,-0.043,-0.0125,-0.0109,0.2905,0.2531,0.8713,0.6158,1.1422,0.9247,1.8548,1.5015,0.8095,0.3792,1.3046,0.855,3.4402,2.2546,0.6554,0.9093,-1.515,-1.2983,-1.6661,-1.4278,0.857,0.5665,0.4157,0.358,0.7338,0.6319,0.8612,0.6944,1.1012,0.9501,1.5859,1.3683,0.8628,0.0748,16.4538,0.0067,-0.236,-0.2397,0.1802,0.2565,0.9351,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0519,5.7447,2.3968,13.6247,-1.0218,2.0368,11.3003,3.3616,23.3041,-0.4617,10.3065,11.6862,3.4185,24.0725,0.0444,11.2555,12.4213,3.5244,23.4134,0.1083,0.0255,0.005,0.0046,0.1976,0.181,0.9157,0.713,0.7011,0.6801,0.9834,0.9538,0.97,0.5084,0.4916,0.4625,0.967,0.9098,0.9408,0.9355,-6.1622,-2.4209,-6.5874,-2.5879,0.3929,0.4227,0.2675,0.2566,0.6329,0.6072,0.9593,0.5846,0.566,0.5819,0.9681,0.9953,1.0282,0.0756,15.0724,0.2761,0.4871,0.4477,0.055,0.2379,0.9342,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
-0.1454,7.0077,2.6472,13.0235,-1.0273,3.3686,20.8622,4.5675,18.5071,-0.4602,9.7792,6.2125,2.4925,13.675,0.1913,11.4387,10.2384,3.1998,15.8495,0.2376,-0.0432,-0.0149,-0.0127,0.3445,0.2945,0.8549,0.5796,1.0621,0.8273,1.8325,1.4275,0.779,0.3359,1.128,0.6845,3.3581,2.0376,0.6068,1.1314,-2.0396,-1.3364,-1.8027,-1.1812,0.6552,0.5069,0.3799,0.309,0.7495,0.6097,0.8135,0.7037,0.9524,0.8217,1.3533,1.1677,0.8628,0.0739,16.516,-0.2951,-0.4115,-0.5592,0.1304,0.4123,0.9127,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.8365,5.4436,2.3332,14.5659,-0.5201,4.8074,38.801,6.229,32.8796,-0.9393,10.5225,12.8474,3.5843,18.7383,0.0328,13.1917,17.604,4.1957,20.7133,0.154,0.174,0.0795,0.0634,0.4569,0.3644,0.7977,0.3746,0.6509,0.5561,1.7379,1.4846,0.8543,0.1403,0.4237,0.3092,3.0201,2.2041,0.7298,0.313,-7.8478,-1.3215,-25.076,-4.2227,0.1684,0.5652,0.4946,0.3913,0.8751,0.6925,0.7913,0.443,0.7773,0.7032,1.7547,1.5874,0.9047,0.0828,19.0734,-0.5898,-0.007,-0.0832,0.3814,0.4083,0.8047,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.6524,8.6065,2.9337,16.4397,-0.8756,5.4059,26.3535,5.1336,25.2749,-0.2451,9.7527,16.6455,4.0799,18.076,0.1561,12.144,28.8933,5.3753,23.5847,0.1564,-0.1207,-0.0669,-0.0537,0.5543,0.4451,0.8031,0.5715,0.7191,0.5458,1.2583,0.955,0.759,0.3266,0.517,0.2979,1.5832,0.9121,0.5761,1.5425,-2.2961,-1.7548,-1.4886,-1.1376,0.7643,0.4318,0.4092,0.3135,0.9478,0.7261,0.7661,0.6504,0.9095,0.697,1.3983,1.0717,0.7664,0.0809,18.0783,0.119,-0.4958,-0.3252,0.5555,0.7493,0.9466,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.0002,8.04,2.8355,13.8364,-0.7747,0.8535,12.634,3.5544,21.7314,-2.2406,10.2383,10.7131,3.2731,17.6561,0.1513,11.2356,10.6986,3.2709,16.4141,0.2513,-0.0002,-0,-0,0.0834,0.076,0.9112,0.7977,0.8663,0.8669,1.086,1.0867,1.0007,0.6364,0.7505,0.7515,1.1793,1.1809,1.0014,0.402,-1.9182,-1.0965,-4.772,-2.7278,0.5716,1.1626,0.3748,0.3556,0.3223,0.3059,0.949,0.6367,0.7837,0.843,1.2308,1.3239,1.0757,0.0739,15.3614,0.0832,0.343,0.3094,-0.1117,-0.3087,0.9376,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.1466,0.9906,0.9953,4.1049,-0.7458,6.2273,3.2491,1.8025,6.7661,0.3177,9.8568,3.4284,1.8516,7.7924,0.4854,11.7869,4.6941,2.1666,8.8473,0.488,-0.0235,-0.0149,-0.0124,0.6318,0.5283,0.8363,0.5522,0.5375,0.4594,0.9735,0.832,0.8546,0.3049,0.2889,0.211,0.9477,0.6922,0.7303,-0.5565,-0.2386,-0.2079,0.4288,0.3737,0.8714,0.2371,0.1553,0.1361,0.655,0.5739,0.8762,0.6067,0.5268,0.464,0.8683,0.7648,0.8808,0.0833,16.9341,0.5457,0.0498,0.2744,0.462,0.7683,0.9213,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0366,1.0928,1.0454,6.0205,-1.6192,8.7748,4.7446,2.1782,9.9351,0.3516,9.6918,2.2841,1.5113,7.4643,0.4972,13.1394,6.4084,2.5315,10.6647,0.4654,0.0042,0.0038,0.0028,0.9054,0.6678,0.7376,0.4799,0.6917,0.4129,1.4413,0.8604,0.597,0.2303,0.4784,0.1705,2.0772,0.7404,0.3564,-0.6908,-0.5042,-0.4009,0.7299,0.5803,0.795,0.15,0.1548,0.1152,1.0321,0.7681,0.7442,0.606,0.8066,0.5645,1.331,0.9316,0.6999,0.0895,19.2272,-0.7516,-0.446,-0.647,0.8762,0.9766,0.9575,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0032,0.9366,0.9678,4.864,-0.5702,7.2144,2.1567,1.4686,6.2637,0.4283,10.0843,3.5596,1.8867,8.1754,0.468,12.4834,4.5589,2.1351,7.9598,0.5445,0.0004,0.0003,0.0003,0.7154,0.5779,0.8078,0.659,0.513,0.4533,0.7784,0.6878,0.8836,0.4343,0.2631,0.2055,0.6059,0.4731,0.7808,-0.3764,-0.2456,-0.1856,0.6525,0.4931,0.7557,0.2827,0.2016,0.1773,0.713,0.6269,0.8793,0.7765,0.595,0.6111,0.7662,0.7869,1.0271,0.0892,18.0501,0.509,-0.0906,0.1573,0.5057,0.7787,0.9343,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0258,0.8292,0.9106,3.9892,-1.3148,9.6332,4.7704,2.1841,10.8937,0.313,9.8907,3.5968,1.8965,7.9355,0.4508,13.8477,8.0623,2.8394,13.2254,0.3845,0.0027,0.0026,0.0019,0.974,0.6957,0.7142,0.4169,0.4801,0.3207,1.1516,0.7692,0.6679,0.1738,0.2305,0.1028,1.3263,0.5917,0.4461,-0.4566,-0.3479,-0.2743,0.7619,0.6007,0.7884,0.1087,0.1193,0.0802,1.0974,0.738,0.6725,0.3662,0.5027,0.3016,1.3728,0.8237,0.6,0.0952,20.256,-0.6206,-0.4222,-0.5367,0.9443,0.9877,0.9839,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
-0.1668,0.7765,0.8812,3.5838,-1.1698,7.0826,4.399,2.0974,8.9956,0.2646,10.0817,3.1411,1.7723,7.597,0.4969,12.4179,5.943,2.4378,9.4481,0.4803,-0.0236,-0.0165,-0.0134,0.7025,0.5704,0.8119,0.4201,0.4972,0.3615,1.1834,0.8604,0.727,0.1765,0.2472,0.1307,1.4005,0.7402,0.5285,-0.5968,-0.2575,-0.2213,0.4314,0.3708,0.8594,0.135,0.1094,0.0909,0.8101,0.6729,0.8307,0.3984,0.4717,0.3793,1.1841,0.9521,0.8041,0.085,17.9356,0.5934,0.1463,0.3682,0.6967,0.8992,0.9384,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0827,0.5534,0.7439,3.8447,-0.8699,9.1965,3.4638,1.8611,8.4612,0.3888,9.9711,2.6236,1.6197,7.6438,0.4766,13.595,5.8224,2.413,11.2819,0.4412,0.009,0.0083,0.0061,0.9223,0.6765,0.7334,0.3997,0.4593,0.3083,1.149,0.7713,0.6713,0.1598,0.2109,0.095,1.3202,0.5949,0.4506,-0.3323,-0.257,-0.2008,0.7734,0.6043,0.7814,0.1485,0.1408,0.1018,0.948,0.6857,0.7234,0.4544,0.503,0.3408,1.1069,0.75,0.6775,0.0936,19.7854,-0.5796,-0.3704,-0.4859,0.9376,0.9853,0.983,0,0,0,0,0,?,?,?,?,?,SINISTRA_PANTALONI
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0704,2.3776,1.5419,11.5559,-2.0923,8.6108,54.618,7.3904,61.9828,-0.1781,9.989,24.8473,4.9847,36.0079,0.0423,14.0008,59.7513,7.7299,58.9616,0.0833,0.0082,0.0071,0.005,0.862,0.615,0.7135,0.2086,0.3093,0.1995,1.4826,0.9561,0.6449,0.0435,0.0957,0.0398,2.1981,0.9141,0.4158,0.8346,-4.9163,-1.4592,-5.8906,-1.7483,0.2968,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.1864,0.3209,0.196,1.7214,1.0512,0.6107,0.091,20.3001,-0.3472,-0.2394,-0.3414,0.7575,0.8849,0.9364,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1279,4.6471,2.1557,14.0253,-1.5162,2.357,13.0872,3.6176,18.2794,-0.4783,9.8304,16.5651,4.07,21.3115,-0.1187,10.9832,15.8782,3.9847,17.531,0.1828,-0.0543,-0.013,-0.0116,0.2398,0.2146,0.895,0.5959,0.5297,0.541,0.8888,0.9079,1.0214,0.3551,0.2805,0.2927,0.79,0.8242,1.0433,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.0674,14.3713,0.1884,0.1351,0.1391,-0.1273,0.2297,0.8866,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1321,3.7568,1.9382,8.8495,-1.0045,2.8255,15.4777,3.9342,16.1868,-0.4034,10.0212,7.9877,2.8263,13.9347,0.1771,11.2453,9.1911,3.0317,12.6438,0.2911,0.0467,0.0132,0.0117,0.2819,0.2513,0.8911,0.4927,0.6858,0.6393,1.392,1.2977,0.9322,0.2427,0.4703,0.4087,1.9377,1.684,0.8691,0.9531,-1.4783,-0.8542,-1.551,-0.8962,0.5779,0.3828,0.2607,0.2475,0.6811,0.6467,0.9495,0.5467,0.6351,0.6999,1.1616,1.2802,1.1021,0.0708,15.322,0.2853,0.0297,0.05,-0.0873,0.2947,0.8945,0.619,0.2358,0.4856,1,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.035,1.7662,1.329,7.3844,-1.4944,3.9331,8.8379,2.9729,14.4939,-0.1966,9.5708,1.2672,1.1257,5.7199,0.5224,10.7643,3.0722,1.7528,9.7301,0.4286,-0.0089,-0.0037,-0.0033,0.4109,0.3654,0.8891,0.447,1.1806,0.7582,2.6409,1.6961,0.6423,0.1998,1.3937,0.5749,6.9741,2.8767,0.4125,1.858,-0.707,-0.6063,-0.3805,-0.3263,0.8575,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.5095,1.291,0.7589,2.534,1.4896,0.5879,0.0709,14.45,-0.3198,0.354,-0.1005,0.0555,0.8214,0.5834,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0008,3.3311,1.8251,11.3382,-1.8604,3.4592,10.3741,3.2209,15.4948,-0.2784,9.4597,2.9458,1.7163,8.6114,0.3858,10.6673,4.3104,2.0761,8.3227,0.4565,-0.0002,-0.0001,-0.0001,0.3657,0.3243,0.8868,0.5667,1.0634,0.8791,1.8766,1.5514,0.8267,0.3211,1.1308,0.7728,3.5216,2.4068,0.6834,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.0695,14.3967,-0.0982,0.5074,0.1246,0.1784,0.7649,0.7016,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
