@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0034,0.0183,0.1353,0.5337,-1.1134,-0.0235,0.005,0.071,0.3246,-1.6918,0.0567,0.0036,0.0602,0.3128,-0.2831,0.1554,0.0066,0.0814,0.3084,0.069,0.1435,-0.0594,-0.0217,-0.4142,-0.1513,0.3652,1.9046,2.2495,1.6625,1.1811,0.8729,0.739,3.6276,5.0603,2.7639,1.395,0.7619,0.5462,1.3781,4.0736,-12.2994,2.9558,-8.9247,-3.0193,2.0942,1.0359,0.7623,0.4946,0.364,0.7359,1.6441,1.7061,1.7305,1.0377,1.0525,1.0143,0.0013,0.2324,-0.1284,-0.4535,-0.1711,-0.1936,-0.3555,0.5224,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.3715,0.0308,0.1755,0.7991,?,0.5282,0.0566,0.2379,0.9005,0.155,0.0255,0.0234,0.153,0.6631,-0.9758,0.6834,0.0615,0.2479,0.8446,0.2421,-0.7034,-14.5956,-0.5437,20.7499,0.7729,0.0372,0.7376,1.1468,0.7077,1.5547,0.9595,0.6171,0.5441,1.3151,0.5009,2.4171,0.9206,0.3808,-4.8384,2.4401,-2.9614,-0.5043,0.6121,-1.2136,0,0,0,3.1754,0.9562,0.3011,0.8874,1.2051,0.9461,1.3581,1.0661,0.785,0.0132,1.0247,-0.2585,-0.1124,-0.63,-0.165,0.904,-0.0975,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.0075,0.0276,0.1661,0.6573,-0.8167,-0.0459,0.0041,0.0643,0.2817,-1.7882,0.0279,0.0061,0.0782,0.393,-0.8144,0.1844,0.0068,0.0825,0.3386,0.1335,-0.1633,0.2685,0.0407,-1.6441,-0.2492,0.1516,2.5855,2.1254,2.0139,0.822,0.7789,0.9475,6.685,4.5174,4.0559,0.6757,0.6067,0.8978,1.6359,1.6753,-5.6626,1.0241,-3.4615,-3.3801,3.5819,1.6706,0.9258,0.4664,0.2585,0.5542,2.3338,1.6727,1.9411,0.7167,0.8317,1.1605,0.0012,0.272,-0.4299,-0.1834,0.1929,-0.2425,-0.3191,0.2437,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0104,1.5696,1.2528,4.9448,-0.8347,0.39,0.3115,0.5581,2.3519,-0.3826,0.7992,0.4038,0.6355,1.9611,-0.0752,1.6124,0.4759,0.6899,2.3724,0.2232,-0.0268,-0.0131,-0.0065,0.488,0.2419,0.4956,2.2448,1.9716,1.8161,0.8783,0.809,0.9211,5.0391,3.8871,3.2982,0.7714,0.6545,0.8485,3.4568,16.4005,-3.2999,4.7444,-0.9546,-0.2012,1.5844,1.4776,0.8825,0.9326,0.557,0.5972,2.1025,2.5214,2.0843,1.1992,0.9914,0.8267,0.0181,2.3666,0.0276,-0.2193,0.0558,0.4167,0.646,0.6473,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0112,1.0882,1.0432,3.5321,-0.6252,0.2815,0.2107,0.459,1.6976,-0.4291,0.6495,0.1661,0.4076,1.2661,-0.0992,1.2612,0.3756,0.6128,2.0199,0.0957,-0.0398,-0.0172,-0.0089,0.4334,0.2232,0.515,2.2728,2.5594,1.7022,1.1261,0.749,0.6651,5.1657,6.5507,2.8976,1.2681,0.5609,0.4423,2.6656,11.8942,-6.3574,4.4621,-2.385,-0.5345,1.8296,1.8867,0.973,1.0312,0.5318,0.5157,2.0806,2.7896,1.7487,1.3407,0.8405,0.6269,0.0144,1.9213,-0.0657,-0.5745,0.1447,-0.0611,0.4392,0.4069,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.4271,0.8012,0.8951,3.8384,-1.9708,-0.4152,0.3987,0.6314,2.6368,-0.7861,0.0977,0.4902,0.7002,2.2773,-0.2261,1.3168,0.3206,0.5662,2.6433,0.2377,1.0286,-4.3731,-0.3244,-4.2513,-0.3153,0.0742,1.4176,1.2784,1.5808,0.9018,1.1151,1.2365,2.0096,1.6343,2.4989,0.8132,1.2434,1.529,2.1941,6.0641,-3.0896,2.7638,-1.4081,-0.5095,0.8752,0.6956,0.3726,0.7948,0.4258,0.5357,1.4557,1.6855,1.4521,1.1579,0.9976,0.8616,0.0128,1.9003,-0.6389,-0.3916,-0.602,0.9001,0.7081,0.6643,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0083,0.0081,0.0897,0.4009,-0.7622,-0.0021,0.0061,0.0783,0.3558,-1.8048,-0.0102,0.0048,0.069,0.3452,-0.9612,0.1272,0.0029,0.0542,0.2542,0.1311,3.9496,0.8132,-0.065,0.2059,-0.0165,-0.08,1.1457,1.3006,1.6562,1.1352,1.4456,1.2734,1.3126,1.6915,2.7429,1.2887,2.0897,1.6216,0.7575,1.0251,-4.5207,1.3533,-5.9681,-4.4102,1.7935,1.2927,0.7776,0.7208,0.4336,0.6015,1.1268,1.1615,1.5771,1.0308,1.3996,1.3578,0.0003,0.1894,-0.3053,-0.1536,0.2946,-0.0942,-0.3093,0.0464,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.0135,0.0101,0.1006,0.4374,-0.8657,0.0038,0.0097,0.0983,0.4285,-0.716,0.0247,0.0111,0.1054,0.4319,-0.9051,0.1657,0.0043,0.0653,0.314,0.0864,3.5264,0.5473,0.0816,0.1552,0.0231,0.1491,1.0237,0.9542,1.541,0.9321,1.5053,1.6149,1.048,0.9106,2.3747,0.8689,2.266,2.608,1.1352,0.9893,-6.8377,0.8714,-6.0232,-6.912,0.9389,1.0342,0.6822,1.1015,0.7266,0.6596,1.0208,1.0129,1.3931,0.9922,1.3647,1.3754,0.0006,0.255,-0.3913,0.1286,-0.047,-0.6492,0.0818,0.0903,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.0475,0.031,0.1762,0.8353,-0.9046,-0.0783,0.0179,0.1338,0.5693,-2.4209,0.0177,0.0147,0.1211,0.7333,-1.907,0.2301,0.0194,0.1392,0.49,0.0672,-0.6066,2.6874,0.2064,-4.4303,-0.3403,0.0768,1.3167,1.4544,1.2655,1.1046,0.9611,0.8701,1.7336,2.1151,1.6014,1.2201,0.9238,0.7571,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.002,0.3379,-0.476,0.0242,0.3511,-0.1239,-0.2899,0.0331,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.0049,0.0133,0.1153,0.4632,-0.9993,0.0696,0.0198,0.1407,0.6472,-0.6209,-0.029,0.006,0.0778,0.3858,-2.3131,0.186,0.0103,0.1012,0.4339,0.0768,-0.0702,0.1686,-0.0263,-2.401,0.3744,-0.1559,0.8199,1.483,1.1391,1.8088,1.3894,0.7681,0.6722,2.1992,1.2976,3.2716,1.9304,0.59,0.9338,0.8595,-6.4137,0.9205,-6.8683,-7.4618,0.5802,1.9896,0.493,3.429,0.8496,0.2478,0.7157,1.2006,1.0676,1.6776,1.4918,0.8892,0.0016,0.2755,-0.1696,-0.0754,-0.0606,-0.5551,0.6704,-0.4799,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.8055,14.4544,3.8019,23.86,-0.1337,-0.931,11.3547,3.3697,13.9898,-0.7702,-0.6936,5.3584,2.3148,8.8357,-0.935,6.737,10.2208,3.197,19.2562,0.0879,-5.1617,-6.9287,0.7133,1.3423,-0.1382,-0.1029,1.1283,1.6424,1.1892,1.4557,1.054,0.7241,1.273,2.6975,1.4142,2.119,1.1109,0.5243,0.4624,0.6593,-1.5166,1.4256,-3.2797,-2.3005,2.6629,4.609,0.9968,1.7308,0.3743,0.2163,1.7055,2.7004,1.2391,1.5833,0.7265,0.4588,0.1052,10.0051,-0.0622,-0.1106,0.8699,0.2865,0.0665,0.1613,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.4102,16.2754,4.0343,21.9564,-0.1124,-0.4027,5.0955,2.2573,8.1983,-1.0229,0.3891,18.6464,4.3181,20.2796,-1.9652,6.6232,15.9138,3.9892,19.3037,0.0862,-10.9517,11.3336,0.6659,-1.0349,-0.0608,0.0588,1.7872,0.9343,1.0113,0.5228,0.5659,1.0825,3.1941,0.8728,1.0227,0.2733,0.3202,1.1717,0.535,0.165,-1.2184,0.3084,-2.2773,-7.3836,4.8703,2.8861,0.9344,0.5926,0.1919,0.3238,2.6782,1.0827,1.1374,0.4043,0.4247,1.0506,0.0946,9.5333,0.3164,0.2142,0.8707,-0.121,0.2739,-0.0974,?,?,?,?,?,?,?,?,?,?,PANTALONI
2.8522,11.0529,3.3246,15.5203,-0.0741,-1.7633,6.7806,2.604,9.8875,-0.7878,-0.2745,5.9922,2.4479,9.4164,-0.9575,5.3553,6.4662,2.5429,12.6005,0.1292,-1.6175,-10.3904,0.5326,6.4237,-0.3293,-0.0513,1.2767,1.3581,1.3074,1.0638,1.024,0.9627,1.6301,1.8445,1.7093,1.1316,1.0486,0.9267,0.2459,0.2326,-0.5732,0.9459,-2.3313,-2.4645,2.6126,3.0038,0.9986,1.1497,0.3822,0.3324,1.5697,1.6482,1.2317,1.05,0.7847,0.7473,0.0716,7.9992,0.0438,0.2454,0.8903,-0.3123,0.0672,0.1618,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.9061,10.4171,3.2276,14.5792,-0.9015,2.2932,16.0429,4.0054,13.4573,-0.5241,-1.697,4.6921,2.1661,9.8,-1.8436,5.8419,5.9837,2.4462,9.9114,0.1388,-0.3951,0.5339,-0.1551,-1.3513,0.3925,-0.2905,0.8058,1.49,1.3194,1.8491,1.6374,0.8855,0.6493,2.2202,1.7409,3.4192,2.6811,0.7841,1.4937,1.0879,-4.3273,0.7283,-2.8971,-3.9777,0.8683,2.2247,0.6662,2.5621,0.7672,0.2995,1.0834,1.4877,1.4709,1.3732,1.3578,0.9888,0.0637,9.1027,0.4265,0.0845,0.1313,-0.2205,0.5962,-0.4135,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.4694,5.415,2.327,8.199,-0.9644,1.5873,5.2161,2.2839,9.2172,-0.286,-0.7372,21.9166,4.6815,20.577,-1.2722,5.0538,10.2899,3.2078,11.4827,0.0754,-0.2957,0.6367,-0.0929,-2.1531,0.3141,-0.1459,1.0189,0.4971,0.7254,0.4879,0.712,1.4594,1.0381,0.2471,0.5262,0.238,0.5069,2.1299,1.9635,0.3494,-4.3002,0.1779,-2.19,-12.308,0.5823,0.4609,0.3361,0.7914,0.5771,0.7292,0.8895,0.3985,0.714,0.4479,0.8027,1.792,0.0394,7.357,0.6209,0.4282,0.5022,0.143,0.6801,-0.142,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.0446,23.6907,4.8673,23.3659,-0.4216,-1.6247,15.6585,3.9571,15.5457,-1.0589,1.1501,11.5765,3.4024,14.3288,-0.9321,7.6456,12.792,3.5766,14.8352,0.1488,-2.4894,3.5169,0.529,-1.4128,-0.2125,0.1504,1.23,1.4305,1.3609,1.163,1.1064,0.9513,1.513,2.0464,1.852,1.3526,1.2241,0.905,0.8666,1.0024,-2.6715,1.1566,-3.0826,-2.6651,2.177,2.2163,0.9431,1.0181,0.4332,0.4255,1.5031,1.6307,1.575,1.0849,1.0479,0.9659,0.0959,11.7029,0.0448,0.5942,0.6756,-0.0822,0.0188,0.7,?,?,?,?,?,0,0,0,0,0,PANTALONI
1.3193,0.8789,0.9375,4.4925,-0.3397,0.1266,2.7536,1.6594,5.5006,-0.7353,0.7961,0.303,0.5504,1.9767,-0.0621,2.3394,0.8531,0.9236,3.4796,0.2756,10.4232,1.6573,0.564,0.159,0.0541,0.3403,0.565,1.7032,1.015,3.0146,1.7966,0.5959,0.3192,2.9007,1.0302,9.0881,3.2277,0.3552,0.4888,9.8533,-0.8605,20.1601,-1.7606,-0.0873,1.0579,1.8018,0.6981,1.7032,0.6599,0.3875,0.8167,2.2727,1.2911,2.7827,1.5808,0.5681,0.0329,3.6513,0.8061,-0.3388,0.5343,-0.3695,0.6619,0.2142,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.3236,0.6137,0.7834,2.6974,-2.0041,-0.6187,0.9239,0.9612,3.3013,-1.6159,-0.0238,0.095,0.3082,1.2385,-1.1438,1.3377,0.3311,0.5754,2.2578,0.0835,0.523,13.5784,-0.2419,25.9623,-0.4625,-0.0178,0.815,2.5417,1.3614,3.1187,1.6705,0.5356,0.6642,6.4601,1.8535,9.7262,2.7905,0.2869,0.8824,2.7233,-8.7484,3.0861,-9.914,-3.2125,0.7115,1.5543,0.3645,2.1846,0.5123,0.2345,0.8171,2.178,1.1947,2.6656,1.4622,0.5485,0.0143,1.9516,0.6884,-0.2269,-0.6739,-0.7459,-0.6754,0.451,?,?,?,?,?,0,0,0,0,0,PANTALONI
-1.0381,3.7189,1.9285,7.668,-0.5877,0.031,2.7239,1.6504,4.6014,-0.5966,-0.6225,0.6968,0.8347,2.7627,-4.8127,2.787,0.8381,0.9155,4.1912,0.2611,-33.5206,1.6677,-0.3725,-0.0498,0.0111,-0.2234,1.1685,2.3102,2.1065,1.9771,1.8028,0.9118,1.3653,5.3372,4.4373,3.9091,3.25,0.8314,1.6508,1.2409,-1.9169,0.7517,-1.1612,-1.5448,1.6758,10.1617,0.8515,6.0637,0.5081,0.0838,1.6665,2.7756,1.8296,1.6655,1.0979,0.6592,0.0258,4.102,0.4935,-0.4548,0.6493,-0.9795,0.7368,-0.7114,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.2254,1.5254,1.2351,4.3252,-0.6021,0.689,1.8571,1.3627,4.7112,-0.7973,0.2117,0.2124,0.4608,1.872,-0.4466,1.8433,0.7674,0.876,2.9431,0.1935,0.3271,1.0649,0.1223,3.2555,0.3738,0.1148,0.9063,2.68,1.4099,2.9571,1.5556,0.5261,0.8214,7.1824,1.9877,8.7442,2.42,0.2768,0.7777,2.8127,-2.3018,3.6165,-2.9595,-0.8183,1.0299,2.0861,0.7398,2.0255,0.7183,0.3546,0.9181,2.3104,1.4696,2.5167,1.6008,0.6361,0.0154,2.7923,0.7974,0.4282,0.4191,0.5144,0.3656,0.7424,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.7429,1.2936,1.1374,4.4351,-1.1775,1.2662,3.2969,1.8157,5.3162,-0.2561,0.2706,0.3794,0.616,2.6005,-0.3651,2.4957,0.9701,0.9849,3.4415,0.2558,0.5867,2.7451,0.2977,4.679,0.5074,0.1084,0.6264,1.8465,1.1548,2.9478,1.8435,0.6254,0.3924,3.4095,1.3335,8.6895,3.3985,0.3911,2.2126,3.448,-2.0275,1.5583,-0.9163,-0.588,0.4813,1.0692,0.4404,2.2217,0.9152,0.4119,0.8343,1.7055,1.2887,2.0443,1.5447,0.7556,0.0305,3.5433,-0.2475,-0.7098,-0.2644,0.0057,0.9251,0.211,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.5642,1.2358,1.1117,3.7361,-0.3813,0.9207,1.4314,1.1964,4.1794,-0.3715,0.0367,0.18,0.4242,1.5024,-1.0119,1.7218,1.0502,1.0248,3.5067,0.0373,0.6128,15.371,0.3277,25.0852,0.5348,0.0213,0.9292,2.6205,1.0848,2.8202,1.1675,0.414,0.8634,6.8669,1.1768,7.9536,1.363,0.1714,0.9109,1.3648,-7.586,1.4983,-8.3276,-5.5581,0.8876,3.6222,0.7425,4.0807,0.8365,0.205,0.8939,2.4868,1.0654,2.7819,1.1918,0.4284,0.0221,2.5605,0.6907,-0.7262,0.7933,-0.5565,0.804,-0.4924,?,?,?,?,?,0,0,0,0,0,PANTALONI
-0.4346,5.5888,2.3641,9.3605,-1.6871,1.734,5.0519,2.2476,10.4734,-0.3067,-3.3522,5.1765,2.2752,13.9959,-1.0376,5.1972,3.2392,1.7998,7.4408,0.2403,-0.2506,0.1297,-0.0836,-0.5173,0.3337,-0.645,1.0518,1.0391,1.3135,0.9879,1.2488,1.2641,1.1063,1.0796,1.7253,0.9759,1.5596,1.5981,2.3906,0.8246,-2.4965,0.3449,-1.0443,-3.0275,0.4346,0.5071,0.3556,1.1669,0.8183,0.7013,0.8937,0.6688,1.258,0.7483,1.4076,1.881,0.0775,7.8133,-0.4213,-0.0841,-0.6147,0.246,0.4466,-0.2255,?,?,?,?,?,0,0,0,0,0,GIACCA
0.6364,8.5385,2.9221,11.5185,-0.9449,0.4032,6.124,2.4747,9.1239,-0.5874,-2.3976,13.413,3.6624,14.1499,-2.4106,5.234,6.9971,2.6452,10.0726,0.1138,1.5781,-0.2654,0.1216,-0.1682,0.077,-0.4581,1.1808,0.7979,1.1047,0.6757,0.9355,1.3845,1.3943,0.6366,1.2203,0.4566,0.8752,1.917,1.6575,0.5596,-4.3272,0.3376,-2.6107,-7.7333,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2624,0.814,1.1435,0.6448,0.9058,1.4048,0.0513,7.8851,-0.3213,0.6705,-0.4279,-0.629,0.7445,-0.7376,?,?,?,?,?,0,0,0,0,0,GIACCA
0.7482,7.1806,2.6797,12.5571,-1.7943,1.8672,6.9314,2.6327,9.684,-0.4342,-2.6918,7.5984,2.7565,15.0274,-4.5263,5.2665,5.2662,2.2948,11.6846,0.1349,0.4007,-0.278,0.1421,-0.6937,0.3545,-0.5111,1.0178,0.9721,1.1677,0.9551,1.1473,1.2012,1.036,0.945,1.3635,0.9122,1.3162,1.4429,2.7504,0.6551,-4.4239,0.2382,-1.6084,-6.7529,0.6655,1.6526,0.3327,2.4832,0.4999,0.2013,1.2967,0.8356,1.0747,0.6444,0.8288,1.2861,0.0686,7.8666,-0.1116,0.0429,-0.1322,-0.1061,0.6072,-0.5629,?,?,?,?,?,0,0,0,0,0,GIACCA
0.5226,2.3884,1.5454,5.0542,-0.5938,0.2105,13.4112,3.6621,11.9716,-0.5684,-0.0638,2.5565,1.5989,6.074,-0.5934,4.0197,2.52,1.5874,6.5852,0.1589,2.4826,-8.185,0.13,-3.297,0.0524,-0.0159,0.422,0.9666,0.9735,2.2904,2.3069,1.0072,0.1781,0.9342,0.9478,5.2459,5.322,1.0145,0.434,0.8324,-1.5141,1.9181,-3.4887,-1.8189,0.4155,0.8319,0.4051,2.0023,0.975,0.4869,0.4222,0.8321,0.7675,1.971,1.818,0.9224,0.0116,5.5673,0.0272,0.5972,-0.0449,0.0084,0.4999,0.1819,?,?,?,?,?,0,0,0,0,0,GIACCA
0.0629,11.8888,3.448,14.975,-0.7764,1.0888,11.226,3.3505,12.4611,-0.4449,-2.6089,24.8755,4.9875,23.8883,-2.6577,6.9811,7.2501,2.6926,16.0144,0.0988,0.0578,-0.0241,0.009,-0.4173,0.156,-0.3737,1.0291,0.6913,1.2806,0.6718,1.2443,1.8523,1.059,0.4779,1.6398,0.4513,1.5484,3.4311,1.706,0.3771,-3.7279,0.221,-2.1852,-9.8861,0.9774,1.2908,0.4744,1.3205,0.4853,0.3675,1.2017,0.6269,0.9351,0.5216,0.7781,1.4917,0.0566,9.9621,0.5305,0.4236,-0.0532,0.551,0.191,-0.2443,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.7637,8.6729,2.945,13.4729,-1.0742,1.6534,8.2622,2.8744,9.035,-0.3628,-1.3227,5.7056,2.3886,12.0953,-0.8714,5.067,2.0329,1.4258,5.756,0.3125,-0.4619,0.5773,-0.1507,-1.25,0.3263,-0.2611,1.0246,1.2329,2.0655,1.2034,2.016,1.6753,1.0497,1.5201,4.2662,1.4481,4.0642,2.8066,2.9009,1.2388,-2.6665,0.427,-0.9192,-2.1524,0.9798,1.005,0.7758,1.0258,0.7918,0.7719,1.4912,1.1139,2.3407,0.747,1.5697,2.1014,0.0459,7.2694,0.2382,0.4841,0.1286,0.1263,0.4989,-0.0613,?,?,?,?,?,0.1429,0.1224,0.3499,1,0,GIACCA
-0.3186,4.5987,2.1445,10.273,-1.4543,1.018,2.8541,1.6894,6.6951,-0.2265,-3.1051,4.1901,2.047,9.0955,-7.0295,4.2203,4.6118,2.1475,8.6701,0.102,-0.313,0.1026,-0.0755,-0.3278,0.2412,-0.7358,1.2694,1.0476,0.9986,0.8253,0.7867,0.9532,1.6113,1.0975,0.9972,0.6812,0.6189,0.9086,4.9227,0.7645,-6.1803,0.1553,-1.2555,-8.0844,0.7668,3.6952,0.4335,4.8188,0.5654,0.1173,1.5344,1.1295,1.1849,0.7361,0.7722,1.0491,0.067,6.0234,0.0421,-0.0686,-0.1501,-0.7027,0.8121,-0.7937,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.5807,5.2236,2.2855,9.5228,-1.1855,1.3267,1.781,1.3345,5.8508,-0.3835,-2.8436,2.4837,1.576,6.8244,-2.9851,4.3247,0.9693,0.9845,3.4637,0.3884,-0.4377,0.2042,-0.1343,-0.4665,0.3068,-0.6575,1.7126,1.4502,2.3215,0.8468,1.3555,1.6008,2.933,2.1031,5.3893,0.7171,1.8375,2.5625,3.185,1.0105,-2.3486,0.3173,-0.7374,-2.3243,1.0303,2.5444,0.7694,2.4695,0.7468,0.3024,1.6276,1.3954,2.7493,0.8573,1.6892,1.9703,0.0651,6.4374,0.0386,-0.0073,-0.105,-0.1619,0.4305,-0.3873,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.8768,10.1938,3.1928,14.7356,-1.4819,0.2723,1.8714,1.368,6.533,-1.4732,-3.0913,8.0912,2.8445,17.1938,-0.8821,4.9777,5.7779,2.4037,9.034,0.0757,-3.2203,0.2836,-0.1761,-0.0881,0.0547,-0.621,2.3339,1.1224,1.3283,0.4809,0.5691,1.1834,5.447,1.2599,1.7643,0.2313,0.3239,1.4004,2.2609,1.0918,-11.8927,0.4829,-5.2601,-10.8926,2.2476,0.6499,0.6075,0.2892,0.2703,0.9347,2.2556,0.857,1.6311,0.38,0.7232,1.9032,0.0658,7.2034,-0.0608,-0.0387,-0.5259,-0.4429,0.19,-0.3312,?,?,?,?,?,0,0,0,0,0,GIACCA
