@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2836,5.1191,2.2626,15.6845,-1.0979,-0.7326,11.9438,3.456,22.1014,-0.7632,-0.1248,4.794,2.1895,15.1065,-0.495,3.7454,8.4615,2.9089,15.9919,0.0101,0.3871,2.2729,-0.0757,5.8713,-0.1956,-0.0333,0.6547,1.0334,0.7778,1.5784,1.1881,0.7527,0.4286,1.0678,0.605,2.4914,1.4115,0.5666,0.858,1.6409,-50.3304,1.9124,-58.658,-30.6718,0.5964,0.7399,0.4628,1.2406,0.7759,0.6255,0.7097,1.0383,0.9808,1.463,1.382,0.9446,0.0043,5.8719,-0.3175,-0.2183,0.1059,0.3584,-0.3752,0.2246,?,?,?,?,?,SINISTRA_PANTALONI
-0.0269,4.5614,2.1357,13.7736,-1.0554,-0.7517,6.2574,2.5015,18.7787,-0.7455,0.4154,10.6929,3.27,24.2025,-0.5737,3.7342,8.3056,2.8819,16.4122,0.0138,0.0358,-0.0648,-0.0072,-1.8097,-0.2013,0.1112,0.8538,0.6531,0.7411,0.765,0.868,1.1347,0.729,0.4266,0.5492,0.5852,0.7534,1.2874,0.8818,0.8016,-30.8928,0.909,-35.0342,-38.5396,0.6229,0.4357,0.4027,0.6995,0.6465,0.9242,0.7335,0.5691,0.8392,0.7759,1.1442,1.4747,0.0046,5.4729,0.2741,0.3581,-0.02,0.0183,-0.2501,0.2715,?,?,?,?,?,SINISTRA_PANTALONI
0.0571,6.3379,2.5175,20.2589,-1.8634,-1.0239,9.0901,3.015,16.0926,-0.9322,-0.0858,6.7826,2.6044,19.5005,-0.532,3.9576,7.6072,2.7581,17.9638,0.0206,-0.0558,-0.6658,0.0144,11.9305,-0.2587,-0.0217,0.835,0.9667,0.9128,1.1577,1.0931,0.9442,0.6972,0.9344,0.8331,1.3402,1.1949,0.8916,1.6981,1.9469,-34.862,1.1465,-20.53,-17.9065,0.8495,0.5558,0.3857,0.6543,0.4541,0.694,1.2589,1.0389,1.1278,0.8252,0.8958,1.0855,0.0055,6.1634,-0.5364,-0.4065,-0.1013,0.4406,-0.2409,0.1813,?,?,?,?,?,SINISTRA_PANTALONI
0.4068,6.3064,2.5112,16.3527,-0.6979,-1.0247,16.1379,4.0172,27.7004,-1.9633,0.5839,13.167,3.6286,18.506,-0.9703,5.2989,9.0888,3.0148,20.3973,0.0238,-0.397,0.6968,0.0768,-1.755,-0.1934,0.1102,0.6251,0.6921,0.833,1.1071,1.3325,1.2036,0.3908,0.479,0.6939,1.2256,1.7756,1.4487,0.3663,0.7376,-13.5182,2.0138,-36.9097,-18.3282,1.0303,1.0254,0.4609,0.9952,0.4474,0.4495,0.5903,0.8836,0.8017,1.4968,1.358,0.9073,0.0067,7.9962,-0.3039,0.1154,0.3291,0.4467,-0.3314,0.1058,?,?,?,?,?,SINISTRA_PANTALONI
-0.2955,10.4726,3.2361,17.5153,-1.0034,-1.3617,19.9951,4.4716,21.9396,-0.8913,0.0698,15.3568,3.9188,18.2113,-0.5369,5.9213,12.7095,3.565,15.5278,0.0433,0.217,-4.2313,-0.0499,-19.4965,-0.23,0.0118,0.7237,0.8258,0.9077,1.1411,1.2543,1.0992,0.5238,0.682,0.824,1.302,1.5732,1.2083,0.8485,1.3789,-12.4817,1.6251,-14.7111,-9.0522,0.7537,0.7379,0.5387,0.979,0.7147,0.7301,0.7983,0.9618,1.128,1.2047,1.4129,1.1728,0.0076,9.1964,-0.3666,-0.4436,-0.056,0.6687,0.0957,0.3971,?,?,?,?,?,SINISTRA_PANTALONI
0.098,6.411,2.532,16.6679,-0.6044,-1.0391,7.6181,2.7601,18.9495,-3.369,0.1054,9.4368,3.0719,23.1573,-0.4132,3.9163,9.2288,3.0379,19.3199,0.025,-0.0943,0.9294,0.025,-9.8561,-0.2653,0.0269,0.9174,0.8242,0.8335,0.8985,0.9086,1.0112,0.8415,0.6794,0.6947,0.8073,0.8255,1.0225,0.4297,0.9274,-12.6979,2.1583,-29.5512,-13.6921,2.3953,0.634,0.5243,0.2647,0.2189,0.827,0.8796,0.7198,0.8627,0.8183,0.9808,1.1986,0.0057,5.6989,0.1125,0.3996,0.1355,-0.0233,-0.4934,0.4068,?,?,?,?,?,SINISTRA_PANTALONI
-0.3095,1.1339,1.0649,5.2494,-1.23,-0.9159,4.3624,2.0886,7.6586,-1.1026,0.0636,3.1529,1.7756,7.8767,-0.5512,2.9759,0.732,0.8556,4.2304,0.1997,0.3379,-4.8692,-0.104,-14.4088,-0.3078,0.0214,0.5098,0.5997,1.2446,1.1763,2.4411,2.0753,0.2599,0.3597,1.549,1.3836,5.9592,4.307,0.7209,1.0344,-2.743,1.4349,-3.8049,-2.6517,0.6463,0.4636,0.4453,0.7173,0.6891,0.9606,0.6854,0.6664,1.2409,0.9723,1.8104,1.8619,0.0052,4.3399,0.476,0.002,-0.3859,0.4711,-0.1348,0.2896,?,?,?,?,?,SINISTRA_PANTALONI
0.0697,0.9797,0.9898,6.0019,-1.5782,0.0077,4.3644,2.0891,9.5625,-0.5652,-0.0645,2.9133,1.7068,7.7924,-0.4347,2.3654,2.6716,1.6345,7.1735,0.034,9.0346,-1.0812,0.0295,-0.1197,0.0033,-0.0273,0.4738,0.5799,0.6056,1.224,1.2782,1.0443,0.2245,0.3363,0.3667,1.4981,1.6337,1.0905,1.064,1.5562,-14.5328,1.4626,-13.6587,-9.3387,0.381,0.4286,0.3135,1.1248,0.8227,0.7314,0.6277,0.7702,0.8367,1.2272,1.333,1.0863,0.0005,3.7011,-0.7452,-0.4363,-0.2947,0.8751,0.4837,0.6142,?,?,?,?,?,SINISTRA_PANTALONI
-0.0912,0.7995,0.8942,4.8521,-0.5533,-0.4729,2.7543,1.6596,7.7019,-0.7932,-0.2465,3.2692,1.8081,8.1151,-0.5188,2.4789,0.9708,0.9853,4.8898,0.1104,0.1928,0.3699,-0.0368,1.9182,-0.1908,-0.0995,0.5388,0.4945,0.9075,0.9179,1.6844,1.835,0.2903,0.2446,0.8235,0.8425,2.8371,3.3673,0.5073,0.6235,-2.849,1.2291,-5.616,-4.5692,0.7273,0.5846,0.5683,0.8038,0.7814,0.9721,0.63,0.5979,0.9923,0.9491,1.5751,1.6596,0.0029,3.6549,0.3995,-0.0965,0.1569,0.5841,0.1864,0.2678,?,?,?,?,?,SINISTRA_PANTALONI
-0.0358,0.894,0.9455,4.4746,-1.0841,0.241,4.5274,2.1278,10.9059,-0.6841,0.1866,3.4551,1.8588,8.6181,-0.5975,2.4988,2.7266,1.6512,7.6578,0.0494,-0.1486,-0.1919,-0.0143,1.2914,0.0964,0.0747,0.4444,0.5087,0.5726,1.1447,1.2886,1.1257,0.1975,0.2588,0.3279,1.3103,1.6604,1.2672,0.5254,0.7221,-5.8444,1.3743,-11.1232,-8.0935,0.3315,0.398,0.2665,1.2004,0.8039,0.6696,0.4103,0.5192,0.5843,1.2655,1.4241,1.1254,0.0016,3.9023,-0.442,-0.1884,0.0605,0.913,0.4518,0.5521,?,?,?,?,?,SINISTRA_PANTALONI
0.0135,0.8011,0.895,3.5421,-1.1887,-0.4744,3.7833,1.9451,8.1081,-1.151,0.3813,3.5201,1.8762,8.1599,-0.5344,2.6425,1.4923,1.2216,5.1954,0.0724,-0.0285,0.0355,0.0051,-1.2441,-0.1795,0.1443,0.4602,0.4771,0.7327,1.0367,1.5922,1.5358,0.2117,0.2276,0.5368,1.0748,2.5352,2.3588,0.4434,0.6769,-4.745,1.5267,-10.7013,-7.0095,0.4293,0.3043,0.2889,0.7088,0.673,0.9495,0.4369,0.4341,0.6818,0.9937,1.5606,1.5706,0.0032,3.9743,0.6344,0.1421,-0.0337,0.7159,0.1485,0.4136,?,?,?,?,?,SINISTRA_PANTALONI
0.0693,0.9906,0.9953,6.1948,-1.8596,0.298,3.9679,1.992,8.2795,-0.79,0.3023,3.1264,1.7682,8.8052,-0.4671,2.4535,2.25,1.5,7.2114,0.043,0.2327,0.2293,0.0283,0.9855,0.1214,0.1232,0.4996,0.5629,0.6635,1.1266,1.328,1.1788,0.2496,0.3168,0.4402,1.2692,1.7635,1.3895,1.1025,1.437,-12.424,1.3034,-11.2691,-8.6457,0.4684,0.3609,0.2875,0.7707,0.6138,0.7964,0.7482,0.7035,0.859,0.9403,1.1481,1.221,0.0022,3.8574,-0.4865,-0.1672,-0.0641,0.9154,0.495,0.5875,?,?,?,?,?,SINISTRA_PANTALONI
0.0029,2.8873,1.6992,18.3411,-1.2259,-0.1,6.2735,2.5047,15.5343,-0.9449,-0.109,2.9662,1.7223,13.7646,-0.9822,2.6646,5.0486,2.2469,11.0191,0.0071,-0.0292,-0.0268,0.0011,0.9179,-0.0375,-0.0409,0.6784,0.9866,0.7562,1.4543,1.1147,0.7665,0.4602,0.9734,0.5719,2.115,1.2426,0.5875,1.3384,1.481,-128.4725,1.1066,-95.9894,-86.7462,1.0316,1.1866,0.7425,1.1502,0.7197,0.6257,1.1807,1.3325,1.6645,1.1286,1.4098,1.2492,0.0008,3.8934,0.0415,0.1128,-0.2804,0.4063,-0.0787,-0.0117,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0117,2.0883,1.4451,11.3673,-1.6493,-0.3298,5.904,2.4298,15.2605,-1.6726,-0.1093,2.1065,1.4514,8.9985,-1.2632,2.27,5.0667,2.2509,10.0082,0.003,0.0353,0.1066,-0.0051,3.0171,-0.1453,-0.0481,0.5947,0.9957,0.642,1.6742,1.0795,0.6448,0.3537,0.9914,0.4122,2.8028,1.1653,0.4157,0.741,1.409,-236.325,1.9016,-318.9419,-167.7271,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1358,1.6959,1.5248,0.8991,0.0018,3.4829,0.3311,0.6313,-0.1736,0.3609,-0.3208,-0.3175,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0335,2.5079,1.5836,12.901,-2.294,-0.148,5.0433,2.2457,15.0252,-0.7797,-0.0506,3.9109,1.9776,10.4388,-0.7894,2.4505,5.4826,2.3415,10.3887,0.0069,0.2267,0.6623,-0.0137,2.9216,-0.0604,-0.0207,0.7052,0.8008,0.6763,1.1356,0.9591,0.8446,0.4973,0.6413,0.4574,1.2895,0.9199,0.7133,1.3648,1.951,-125.3587,1.4295,-91.8495,-64.2535,0.4639,0.6713,0.3744,1.4472,0.8071,0.5577,0.8586,1.2359,1.2418,1.4394,1.4463,1.0048,0.0008,3.6558,0.0641,0.2869,-0.1632,0.2313,0.0722,0.0585,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0209,1.3188,1.1484,7.5041,-1.3032,-0.1269,4.0064,2.0016,9.4755,-1.0274,-0.1031,1.3851,1.1769,5.5168,-0.9178,2.1263,2.2163,1.4887,5.2586,0.0138,0.1645,0.2025,-0.0098,1.2311,-0.0597,-0.0485,0.5737,0.9758,0.7714,1.7007,1.3445,0.7905,0.3292,0.9521,0.595,2.8925,1.8077,0.625,0.8842,1.6082,-57.5693,1.8188,-65.1065,-35.7972,0.6971,1.1326,0.611,1.6247,0.8765,0.5395,0.7919,1.3602,1.427,1.7176,1.8019,1.0491,0.0008,3.1492,-0.0643,0.306,-0.1539,0.5981,-0.1627,-0.1449,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0044,2.4656,1.5702,11.2917,-1.8602,-0.3101,5.3303,2.3087,14.1534,-1.9688,-0.1773,2.1667,1.472,8.4742,-1.0088,2.4145,4.2604,2.0641,9.5828,0.0053,-0.014,-0.0245,0.0018,1.7495,-0.1284,-0.0734,0.6801,1.0668,0.7607,1.5685,1.1185,0.7131,0.4626,1.138,0.5787,2.4601,1.2511,0.5086,0.7824,1.7257,-143.9294,2.2055,-183.9516,-83.4046,0.8281,0.9358,0.4098,1.1301,0.4949,0.4379,0.7978,1.3325,1.1783,1.6702,1.477,0.8843,0.0018,3.5741,0.0738,0.4751,-0.2608,0.487,-0.1742,-0.1916,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0029,2.8873,1.6992,18.3411,-1.2259,-0.1,6.2735,2.5047,15.5343,-0.9449,-0.109,2.9662,1.7223,13.7646,-0.9822,2.6646,5.0486,2.2469,11.0191,0.0071,-0.0292,-0.0268,0.0011,0.9179,-0.0375,-0.0409,0.6784,0.9866,0.7562,1.4543,1.1147,0.7665,0.4602,0.9734,0.5719,2.115,1.2426,0.5875,1.3384,1.481,-128.4725,1.1066,-95.9894,-86.7462,1.0316,1.1866,0.7425,1.1502,0.7197,0.6257,1.1807,1.3325,1.6645,1.1286,1.4098,1.2492,0.0008,3.8934,0.0415,0.1128,-0.2804,0.4063,-0.0787,-0.0117,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0117,2.0883,1.4451,11.3673,-1.6493,-0.3298,5.904,2.4298,15.2605,-1.6726,-0.1093,2.1065,1.4514,8.9985,-1.2632,2.27,5.0667,2.2509,10.0082,0.003,0.0353,0.1066,-0.0051,3.0171,-0.1453,-0.0481,0.5947,0.9957,0.642,1.6742,1.0795,0.6448,0.3537,0.9914,0.4122,2.8028,1.1653,0.4157,0.741,1.409,-236.325,1.9016,-318.9419,-167.7271,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1358,1.6959,1.5248,0.8991,0.0018,3.4829,0.3311,0.6313,-0.1736,0.3609,-0.3208,-0.3175,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0335,2.5079,1.5836,12.901,-2.294,-0.148,5.0433,2.2457,15.0252,-0.7797,-0.0506,3.9109,1.9776,10.4388,-0.7894,2.4505,5.4826,2.3415,10.3887,0.0069,0.2267,0.6623,-0.0137,2.9216,-0.0604,-0.0207,0.7052,0.8008,0.6763,1.1356,0.9591,0.8446,0.4973,0.6413,0.4574,1.2895,0.9199,0.7133,1.3648,1.951,-125.3587,1.4295,-91.8495,-64.2535,0.4639,0.6713,0.3744,1.4472,0.8071,0.5577,0.8586,1.2359,1.2418,1.4394,1.4463,1.0048,0.0008,3.6558,0.0641,0.2869,-0.1632,0.2313,0.0722,0.0585,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0233,1.4171,1.1904,8.5447,-1.7611,-0.2262,5.4558,2.3358,13.7124,-0.6077,-0.1364,1.8975,1.3775,6.8106,-1.413,2.3361,3.3835,1.8394,8.9951,0.0052,0.1032,0.1711,-0.01,1.6581,-0.0968,-0.0584,0.5096,0.8642,0.6472,1.6957,1.2698,0.7489,0.2597,0.7468,0.4188,2.8753,1.6125,0.5608,1.0514,1.3666,-115.2893,1.2997,-109.6485,-84.3651,0.3628,1.0964,0.3422,3.0218,0.9432,0.3121,0.6231,1.2546,0.9499,2.0134,1.5244,0.7571,0.0014,3.443,0.0273,0.4548,-0.2303,0.6162,0.0726,-0.0288,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0209,1.3188,1.1484,7.5041,-1.3032,-0.1269,4.0064,2.0016,9.4755,-1.0274,-0.1031,1.3851,1.1769,5.5168,-0.9178,2.1263,2.2163,1.4887,5.2586,0.0138,0.1645,0.2025,-0.0098,1.2311,-0.0597,-0.0485,0.5737,0.9758,0.7714,1.7007,1.3445,0.7905,0.3292,0.9521,0.595,2.8925,1.8077,0.625,0.8842,1.6082,-57.5693,1.8188,-65.1065,-35.7972,0.6971,1.1326,0.611,1.6247,0.8765,0.5395,0.7919,1.3602,1.427,1.7176,1.8019,1.0491,0.0008,3.1492,-0.0643,0.306,-0.1539,0.5981,-0.1627,-0.1449,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0044,2.4656,1.5702,11.2917,-1.8602,-0.3101,5.3303,2.3087,14.1534,-1.9688,-0.1773,2.1667,1.472,8.4742,-1.0088,2.4145,4.2604,2.0641,9.5828,0.0053,-0.014,-0.0245,0.0018,1.7495,-0.1284,-0.0734,0.6801,1.0668,0.7607,1.5685,1.1185,0.7131,0.4626,1.138,0.5787,2.4601,1.2511,0.5086,0.7824,1.7257,-143.9294,2.2055,-183.9516,-83.4046,0.8281,0.9358,0.4098,1.1301,0.4949,0.4379,0.7978,1.3325,1.1783,1.6702,1.477,0.8843,0.0018,3.5741,0.0738,0.4751,-0.2608,0.487,-0.1742,-0.1916,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2036,4.016,2.004,14.9484,-2.5365,0.4999,11.4473,3.3834,26.0102,-0.2901,-0.074,1.7161,1.31,10.2114,-0.4861,3.1632,7.4704,2.7332,23.0847,0.005,-0.4074,2.7523,-0.0644,-6.7563,0.158,-0.0234,0.5923,1.5297,0.7332,2.5827,1.2379,0.4793,0.3508,2.3401,0.5376,6.6704,1.5324,0.2297,1.8332,3.21,-92.8807,1.751,-50.6668,-28.9352,0.2097,0.6151,0.1822,2.9341,0.869,0.2962,0.5747,1.4639,0.6475,2.5472,1.1267,0.4423,0.0028,4.7936,-0.8979,-0.3094,-0.3924,0.511,0.4942,0.2763,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2248,2.9729,1.7242,8.7491,-1.1688,0.373,6.68,2.5846,13.2929,-0.9614,-0.0579,1.2753,1.1293,8.6347,-1.449,2.4118,5.3045,2.3032,8.3123,0.0067,-0.6026,3.8804,-0.0932,-6.4391,0.1546,-0.024,0.6671,1.5268,0.7486,2.2887,1.1222,0.4903,0.445,2.3312,0.5605,5.2381,1.2593,0.2404,0.7237,0.9229,-84.4142,1.2753,-116.6506,-91.4666,0.5952,1.1442,0.4821,1.9222,0.8099,0.4213,0.6582,1.0132,1.0526,1.5395,1.5992,1.0388,0.0023,3.7016,-0.9232,-0.2789,-0.1722,0.3813,0.1512,0.0356,?,?,?,?,?,TASCA_GIACCA_ALTA
