@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2493,3.5748,1.8907,7.1016,-1.6974,-1.5898,17.3884,4.1699,16.7689,-2.0138,-0.6111,12.096,3.4779,13.0348,-0.9356,5.2378,8.588,2.9305,12.2536,0.0597,0.1568,0.4079,-0.0476,2.6016,-0.3035,-0.1167,0.4534,0.5436,0.6452,1.199,1.4229,1.1868,0.2056,0.2955,0.4162,1.4375,2.0247,1.4085,0.3988,0.7093,-5.7407,1.7784,-14.3937,-8.0934,0.4732,0.3909,0.202,0.8262,0.4269,0.5168,0.4235,0.5448,0.5796,1.2865,1.3685,1.0638,0.0187,8.1952,0.5828,0.1857,-0.2397,0.8712,-0.5881,-0.4296,-0.2061,0.2212,0.4703,1.1247,-0.9708,-0.1681,0.2131,0.4616,1.1569,-0.9538,-0.3596,0.3431,0.5857,1.4315,-1.3236,1.2259,0.5731,0.4675,1.0188,0.803,0.7882,1.0379,0.6447,0.6212,0.981,0.6795,0.6926,0.9638,0.9264,0.9612,0.9722,0.7857,0.8082,0.0049,1.6724,0.9965,0.9751,0.9553,1100,0,0,0,1,SINISTRA_PANTALONI
-1.0104,1.2114,1.1006,4.6362,-3.6301,0.2869,3.6603,1.9132,6.69,-0.6523,-0.7333,1.3927,1.1801,5.9708,-0.8739,2.5879,1.2081,1.0991,4.6712,0.1484,-3.5215,1.378,-0.3904,-0.3913,0.1109,-0.2833,0.5753,0.9326,1.0014,1.6212,1.7407,1.0737,0.3309,0.8698,1.0027,2.6282,3.0299,1.1528,1.3763,1.3054,-4.4653,0.9485,-3.2445,-3.4208,0.2473,0.3143,0.1825,1.2708,0.7382,0.5809,0.693,0.7765,0.9925,1.1204,1.4322,1.2782,0.0138,4.1168,-0.706,-0.2707,-0.7991,0.5457,0.5477,0.0691,0.3041,0,0.0047,0.0232,0.9277,-0.7756,0.0005,0.0221,0.7997,?,-0.3237,0.0002,0.0139,0.348,?,-0.3921,-0.9395,2.3962,0.2122,0.3366,1.5863,0.045,0.1133,2.5163,-0.3727,-0.8564,2.2979,0,0,1,0.029,0.0667,2.2979,0.0096,1.4033,0.4315,-0.0535,-0.8902,1100,0,0,0,1,SINISTRA_PANTALONI
0.2536,1.8707,1.3677,3.9376,-0.4285,0.114,1.1837,1.088,4.126,-0.9308,0.9963,2.9463,1.7165,7.0616,-0.1995,2.3479,1.5579,1.2482,5.2371,0.1458,2.2257,0.2546,0.108,0.1144,0.0485,0.4244,1.2571,0.7968,1.0958,0.6338,0.8717,1.3752,1.5804,0.6349,1.2008,0.4018,0.7598,1.8912,0.5938,1.0058,-1.3208,1.6937,-2.2242,-1.3132,1.2899,0.4682,0.4496,0.363,0.3485,0.9602,0.9543,0.5576,0.7519,0.5843,0.7878,1.3484,0.011,3.4548,0.621,0.0027,0.2976,0.7236,0.7312,0.8488,-0.1348,0.0002,0.0158,0.1512,?,-0.716,0,0.0052,0.7282,?,-0.527,0.0001,0.0119,0.5476,?,0.1883,0.2558,1.3587,3.0334,1.3233,0.4362,9.2016,1.7511,0.1903,0.2076,0.2761,1.3297,1,1,1,0.2076,0.2761,1.3297,0.0096,1.3778,-0.8141,0.3917,-0.7705,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0378,0.3164,0.5625,2.1783,-0.7395,-0.2235,0.4935,0.7025,2.9982,-2.632,-0.1948,0.4582,0.6769,2.7945,-1.7321,1.0274,0.302,0.5495,2.5567,0.0882,0.1691,0.194,-0.0368,1.1473,-0.2176,-0.1896,0.8007,0.831,1.0237,1.0378,1.2785,1.2318,0.6411,0.6906,1.0479,1.0771,1.6345,1.5174,0.4262,0.5227,-3.7435,1.2264,-8.7836,-7.1622,1.517,1.2243,0.4466,0.807,0.2944,0.3648,0.7265,0.7795,0.852,1.0729,1.1727,1.093,0.0032,1.6188,-0.5521,0.308,0.2301,0.6145,-0.6798,-0.5852,0.7471,0,0.0058,0.0193,0.9744,-0.0734,0.0016,0.0401,0.1379,?,0.5287,0.0005,0.0234,0.0733,0.8714,-10.1774,1.413,-0.1388,0.1447,0.2473,1.7096,0.0209,0.0612,2.9226,-5.3321,1.4801,-0.2776,0,1.3236,0,0.1398,0.263,1.8807,0.0097,1.3492,-0.6378,-0.6878,0.9938,1100,0,0,0,1,SINISTRA_PANTALONI
0.5505,1.4504,1.2043,4.3345,-0.4047,0.6115,0.2008,0.4481,1.7552,-0.1035,1.0425,3.2077,1.791,7.0828,-0.3528,2.2621,1.5055,1.227,4.9433,0.0785,0.9002,0.528,0.2433,0.5866,0.2703,0.4608,2.6879,0.6724,0.9815,0.2502,0.3652,1.4597,7.2246,0.4522,0.9634,0.0626,0.1334,2.1307,7.5877,0.676,-2.9671,0.0891,-0.391,-4.3893,1.9399,0.5894,0.5752,0.3038,0.2965,0.976,2.4694,0.612,0.8768,0.2478,0.3551,1.4328,0.0144,3.058,0.1179,-0.7256,-0.2228,-0.3446,-0.5186,0.7186,-0.229,0.0004,0.0189,0.2515,?,-0.695,0.0001,0.0098,0.7221,?,-0.5153,0.0001,0.0075,0.5253,?,0.3295,0.4445,1.3487,1.9356,2.5311,1.3077,3.7465,6.4065,1.71,0.3484,0.4788,1.3745,1,1,1,0.3484,0.4788,1.3745,0.0097,1.4393,-0.8902,0.4325,-0.7338,1100,0,0,0,1,SINISTRA_PANTALONI
-0.5658,0.9434,0.9713,3.3267,-1.9158,1.3489,6.0497,2.4596,7.8048,-0.4313,0.8985,3.3037,1.8176,5.4925,-0.4262,3.1341,3.421,1.8496,6.8586,0.0092,-0.4195,-0.6298,-0.1805,1.5014,0.4304,0.2867,0.3949,0.5344,0.5251,1.3532,1.3298,0.9827,0.1559,0.2856,0.2758,1.8312,1.7684,0.9657,0.9293,1.3317,-34.23,1.433,-36.833,-25.704,0.2092,0.2963,0.1648,1.4159,0.7877,0.5563,0.4262,0.6057,0.485,1.421,1.138,0.8008,0.0177,4.9036,-0.605,-0.4969,-0.5222,0.9913,0.8573,0.8446,0.7577,0.0001,0.0091,0.0331,0.9572,0.1137,0.0013,0.0359,0.115,0.3464,0.4493,0.0003,0.0161,0.048,0.8976,6.6653,1.6863,0.253,0.2529,0.5631,2.2263,0.064,0.3171,4.9566,12.1413,1.7589,0.1449,4.394,1.6495,0.3754,0.288,0.6902,2.3964,0.0092,1.3207,-0.9779,-0.7938,0.8008,1100,0,0,0,1,SINISTRA_PANTALONI
0.6751,1.4784,1.2159,4.0672,-0.3304,0.5924,0.2949,0.543,2.4304,-0.1662,0.907,2.4121,1.5531,5.9587,-0.2108,2.0621,1.5622,1.2499,4.6099,0.0832,1.1396,0.7443,0.3274,0.6531,0.2873,0.4398,2.2391,0.7829,0.9728,0.3496,0.4344,1.2426,5.0138,0.6129,0.9463,0.1222,0.1887,1.544,2.9159,0.9738,-2.4149,0.334,-0.8282,-2.4799,1.4669,0.6212,0.608,0.4235,0.4145,0.9788,1.6735,0.6826,0.8823,0.4079,0.5272,1.2926,0.0134,2.9373,0.7247,-0.5232,0.2331,-0.1473,0.391,0.6454,-0.1644,0.0002,0.0155,0.1846,?,-0.7225,0,0.005,0.7367,?,-0.5052,0,0.0059,0.5143,?,0.2276,0.3254,1.43,3.0844,2.6098,0.8461,9.5134,6.811,0.7159,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0094,1.3921,-0.6,-0.0825,-0.6053,1100,0,0,0,1,SINISTRA_PANTALONI
0.148,0.0071,0.0845,0.3996,-0.0705,-0.1447,0.0215,0.1466,0.6255,-2.5578,0.066,0.0029,0.0535,0.2402,-0.2618,0.2668,0.0075,0.0865,0.4234,0.1005,-1.0225,2.2412,0.5545,-2.1919,-0.5423,0.2474,0.5763,1.5776,0.9769,2.7376,1.6953,0.6193,0.3321,2.4887,0.9544,7.4946,2.8741,0.3835,0.0585,0.528,-0.5563,9.0225,-9.5047,-1.0534,2.1231,1.9606,0.7931,0.9235,0.3736,0.4045,0.6388,1.6634,0.9439,2.6039,1.4776,0.5674,0.0022,0.3898,0.3079,0.1581,0.2871,0.3395,-0.6872,-0.1206,0.2131,0,0.0008,0.0025,0.9882,-0.6991,0,0.0011,0.7004,?,-0.3207,0,0.0011,0.3219,?,-0.3049,-0.6647,2.1801,0.7077,0.6868,0.9705,0.5009,0.4717,0.9419,-0.3026,-0.6586,2.1761,0,0,1,0.0036,0.0078,2.1761,0.0082,1.2329,0.7948,-0.1029,-0.6308,1100,0,0,0,1,SINISTRA_PANTALONI
0.6979,0.1989,0.446,1.5563,-0.1539,-0.8941,1.0391,1.0194,3.2328,-2.9669,0.1252,0.3468,0.5889,1.9677,-0.5528,1.5645,0.4393,0.6628,2.1956,0.1755,-0.7806,5.5735,0.4461,-7.1402,-0.5715,0.08,0.4375,0.7573,0.6729,1.7309,1.538,0.8886,0.1914,0.5735,0.4528,2.9959,2.3656,0.7896,0.0859,0.2964,-0.4442,3.4516,-5.174,-1.499,1.655,1.0644,0.5065,0.6431,0.306,0.4759,0.4814,0.791,0.7089,1.643,1.4724,0.8962,0.0123,2.3318,-0.8152,0.5201,0.9221,-0.1525,-0.9243,0.364,0.3009,0.0001,0.0095,0.0266,0.9145,-0.6316,0,0.0045,0.6415,?,-0.1948,0,0.0058,0.2053,?,-0.4764,-1.5446,3.2421,2.1156,1.6301,0.7705,4.4758,2.6572,0.5937,-0.4428,-1.3837,3.125,0,0,1,0.0414,0.1294,3.125,0.0078,1.1273,-0.835,-0.4124,0.6826,1100,0,0,0,1,SINISTRA_PANTALONI
-0.112,0.0031,0.0559,0.2626,-52.8149,-0.0574,0.008,0.0892,0.428,-1.4413,0.0008,0.0066,0.0815,0.4004,-0.8294,0.1706,0.0045,0.0668,0.2647,0.1516,1.9514,-148.9836,-0.6566,-76.347,-0.3365,0.0044,0.6268,0.6857,0.8364,1.0939,1.3344,1.2199,0.3929,0.4702,0.6996,1.1966,1.7806,1.488,1.02,1.4197,-5.4502,1.3918,-5.3434,-3.8391,0.0278,0.0223,0.0156,0.8009,0.5619,0.7016,0.6136,0.6558,0.992,1.0688,1.6168,1.5127,0.0013,0.2619,-0.0157,-0.3156,-0.4938,0.9282,-0.4068,-0.1688,0.632,0,0.0008,0.003,0.9953,0.3573,0,0.001,0.0032,0.9911,0.6743,0,0.0005,0.0019,0.9972,1.769,0.9373,0.5298,0.7974,1.6924,2.1223,0.6359,2.8641,4.5042,1.7749,0.9367,0.5277,1.7673,0.9385,0.531,0.9231,1.5905,1.723,0.0104,1.6636,-0.9308,-0.6585,0.3792,1100,0,0,0,1,SINISTRA_PANTALONI
-0.6401,3.3639,1.8341,8.658,-1.0096,-1.0979,3.7833,1.9451,8.0765,-1.4078,-0.1248,3.3114,1.8197,10.1557,-1.1964,2.9469,3.4049,1.8452,8.0381,0.0244,0.583,5.1283,-0.2172,8.796,-0.3726,-0.0424,0.9429,1.0079,0.994,1.0689,1.0541,0.9862,0.8892,1.0159,0.988,1.1425,1.1111,0.9725,0.9211,0.7863,-21.6203,0.8536,-23.4714,-27.496,1.2844,0.9317,0.5229,0.7254,0.4071,0.5612,1.072,0.8525,1.0771,0.7953,1.0048,1.2634,0.0133,4.4891,-0.0579,-0.6922,-0.2131,0.455,-0.5667,-0.1728,-0.2078,0.0004,0.0209,0.2419,?,-0.5644,0.0037,0.0611,0.6923,?,-0.5985,0.0001,0.01,0.6181,?,0.3681,0.3471,0.943,0.3416,2.0916,6.1224,0.1167,4.3748,37.4832,0.3494,0.3914,1.1201,1,1,1,0.3494,0.3914,1.1201,0.0088,1.3706,-0.5328,0.5966,0.0735,1100,0,0,0,1,SINISTRA_PANTALONI
0.7205,21.8521,4.6746,14.2588,-1.0215,-2.3198,46.617,6.8277,20.4621,-1.2026,0.2304,16.0857,4.0107,16.652,-0.7306,9.3867,2.3986,1.5488,5.9944,0.5105,-0.3106,3.1276,0.0768,-10.0692,-0.2471,0.0245,0.6847,1.1655,3.0183,1.7024,4.4085,2.5896,0.4688,1.3585,9.1102,2.898,19.4349,6.7062,0.6449,1.0249,-1.1524,1.5893,-1.7868,-1.1243,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8563,2.3787,1.2288,3.4136,2.778,0.0254,14.557,-0.7725,0.2921,0.4775,0.2926,-0.4698,0.1298,-0.219,0.0632,0.2514,0.6902,-3.0907,0.2858,0.0155,0.1244,0.3531,0.1263,0.3932,0.005,0.0706,0.2065,0.5798,-0.7661,-0.5568,0.7268,2.0213,3.56,1.7613,4.0855,12.6736,3.1021,-10.219,-1.8302,0.1791,0.4175,0.3433,0.8224,1.9545,3.3421,1.71,0.0056,0.9526,0.845,0.9358,0.9546,1100,0,0,0,1,SINISTRA_PANTALONI
1.77,10.8976,3.3011,14.6532,-0.9523,-4.3577,19.3437,4.3982,17.7983,-0.9237,-0.2515,21.5137,4.6383,13.6559,-0.6532,8.4266,2.9339,1.7129,8.0271,0.3104,-0.4062,-7.038,0.2101,17.3271,-0.5171,-0.0298,0.7506,0.7117,1.9273,0.9482,2.5677,2.7079,0.5634,0.5065,3.7143,0.8991,6.5931,7.3328,0.8363,1.3247,-1.9785,1.584,-2.3657,-1.4935,0.8112,0.9086,0.6448,1.12,0.7949,0.7097,0.8233,1.073,1.8255,1.3033,2.2173,1.7012,0.0491,12.8784,-0.4017,0.5831,0.5135,0.4485,0.0403,0.6729,0.0014,0.0711,0.2666,0.8097,-1.5519,0.2674,0.0025,0.0504,0.1751,0.4953,0.3947,0.0018,0.0423,0.194,0.5481,0.0052,0.0035,0.6775,5.2868,6.2951,1.1907,27.9501,39.6285,1.4178,-2.865,-2.0928,0.7305,0.9145,0.7392,0.8083,4.6241,4.1744,0.9027,0.005,0.8972,-0.7444,0.633,-0.0339,1100,0,0,0,1,SINISTRA_PANTALONI
2.126,22.9527,4.7909,18.739,-1.1417,-4.1312,40.4416,6.3594,25.447,-0.8772,-0.1943,22.8607,4.7813,16.3615,-0.3998,9.821,11.427,3.3804,11.2107,0.2397,-0.5146,-10.9412,0.2165,21.2608,-0.4206,-0.0198,0.7534,1.002,1.4173,1.3301,1.8813,1.4144,0.5676,1.004,2.0086,1.769,3.5391,2.0006,0.8401,2.1377,-2.8258,2.5448,-3.3638,-1.3219,0.6455,0.7486,0.5934,1.1597,0.9193,0.7927,0.7364,1.1453,1.6715,1.5553,2.2699,1.4594,0.0489,15.4989,-0.7583,0.137,0.5013,0.4325,-0.1172,0.3884,-0.1661,0.0637,0.2525,0.694,-2.7915,0.2106,0.0141,0.1186,0.3474,-0.0415,0.4226,0.014,0.1182,0.307,0.4296,-0.7887,-0.3931,0.4985,2.1296,2.1366,1.0033,4.5351,4.5649,1.0066,36.9261,-2.2098,-0.0598,0.5487,0.3401,0.6198,1.9974,2.2605,1.1317,0.0052,0.89,0.3855,0.8893,0.7509,1100,0,0,0,1,SINISTRA_PANTALONI
0.0693,22.7619,4.7709,17.6749,-1.1853,-0.905,6.5023,2.55,10.3392,-1.6679,1.9231,13.1728,3.6294,15.3502,-0.5423,6.4056,5.9272,2.4346,9.2636,0.1576,-0.0766,0.0361,0.0108,-0.4706,-0.1413,0.3002,1.871,1.3145,1.9596,0.7026,1.0474,1.4908,3.5006,1.7279,3.8402,0.4936,1.097,2.2224,1.4832,1.7763,-5.53,1.1977,-3.7285,-3.1132,2.087,0.8126,0.7355,0.3894,0.3524,0.9051,1.7095,1.1514,1.908,0.6736,1.1161,1.657,0.0224,9.3909,-0.6688,-0.2288,-0.3966,0.4958,0.2052,0.4571,-0.2901,0.0399,0.1998,0.5835,-5.253,0.049,0.004,0.0631,0.2092,-0.5198,0.5836,0.0315,0.1774,0.5104,0.336,-5.9201,-0.4971,0.084,3.1673,1.1264,0.3556,10.0317,1.2688,0.1265,6.8493,-1.8977,-0.2771,0.6777,0.1214,0.1791,2.7884,1.1431,0.41,0.0069,0.9575,-0.8428,0.8436,-0.4447,1100,0,0,0,1,SINISTRA_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,0.3592,0.0001,0.0097,0.0323,0.9124,0.3593,0.0047,0.0682,0.2431,0.5438,0.7093,0.0004,0.0197,0.0712,0.9066,0.9996,0.5064,0.5066,0.1424,0.4926,3.4584,0.0203,0.2426,11.9603,1.1606,0.4868,0.4195,0.6917,0.4838,0.6993,0.1329,0.4538,3.4159,0.0175,1.4278,-0.9201,-0.8919,0.8963,1100,0,0,0,1,SINISTRA_PANTALONI
0.5577,4.1892,2.0467,12.8678,-0.4681,-0.7465,13.6407,3.6933,18.2197,-0.9936,-0.1293,8.1682,2.858,14.3591,-1.9612,4.604,5.686,2.3845,10.0954,0.0737,-0.7471,-4.3136,0.1211,5.774,-0.1621,-0.0281,0.5542,0.7161,0.8583,1.2923,1.5489,1.1986,0.3071,0.5129,0.7368,1.67,2.399,1.4366,0.4518,0.4314,-5.1081,0.9548,-11.305,-11.8397,0.959,1.8075,0.8042,1.8847,0.8386,0.4449,0.7063,0.8961,1.2746,1.2689,1.8048,1.4223,0.0096,6.792,-0.0178,-0.5474,0.2369,-0.491,0.008,-0.2695,-0.5376,0.0005,0.0217,0.5791,?,0.3863,0.0003,0.0164,0.0654,0.8403,0.0771,0.0007,0.0259,0.1146,0.0249,-1.3919,-6.9736,5.0103,1.3185,0.8362,0.6342,1.7383,0.6993,0.4023,-1.6836,-197.7407,117.4504,0,0,3.4835,8.8596,5.0543,0.5705,0.0069,1.001,0.2987,0.534,0.1589,1100,0,0,0,1,SINISTRA_PANTALONI
0.4441,3.6791,1.9181,9.3423,-1.2265,-1.2671,6.061,2.4619,9.2109,-1.8552,-0.0798,2.5125,1.5851,7.3697,-0.8677,3.393,2.5493,1.5967,6.437,0.0926,-0.3505,-5.5659,0.1309,15.8788,-0.3734,-0.0235,0.7791,1.2101,1.2013,1.5532,1.5419,0.9927,0.607,1.4643,1.4432,2.4124,2.3775,0.9855,0.8599,1.5031,-7.8339,1.748,-9.1102,-5.2117,1.3007,1.0634,0.5915,0.8176,0.4548,0.5562,1.0143,1.2677,1.4513,1.2498,1.4309,1.1449,0.0143,5.08,0.6057,0.238,-0.5709,0.4008,-0.7152,-0.1978,0.4441,0.0063,0.0796,0.2435,0.5622,-0.3652,0.0003,0.0186,0.3871,?,-0.1746,0.0001,0.0116,0.1945,?,-1.2161,-2.5435,2.0915,4.2887,6.8421,1.5954,18.3929,46.8145,2.5452,-0.8079,-1.6082,1.9904,0,0,1,0.6292,1.2523,1.9904,0.0063,0.9839,-0.9348,-0.4627,0.4392,1100,0,0,0,1,SINISTRA_PANTALONI
