@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.8581,6.2215,2.4943,14.4043,-0.2186,-1.5618,10.0862,3.1759,14.9118,-3.5576,-0.3147,3.6258,1.9041,13.7149,-0.8562,3.1928,13.0139,3.6075,15.6675,0.0028,-0.5494,-2.7268,0.2688,4.9628,-0.4891,-0.0986,0.7854,1.3099,0.6914,1.6679,0.8804,0.5278,0.6168,1.7159,0.4781,2.7818,0.775,0.2786,0.2219,0.4084,-58.3442,1.84,-262.8746,-142.8705,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9194,1.0873,0.9518,0.8754,0.0127,4.8465,-0.3942,0.3266,0.694,0.1084,-0.8297,0.0139,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.192,4.2198,2.0542,13.7323,-0.7546,-1.3207,6.6503,2.5788,10.464,-3.4735,0.0531,8.6874,2.9474,11.9367,-0.9871,4.0041,5.3082,2.304,9.3741,0.0979,-0.1454,3.6169,0.0479,-24.8803,-0.3298,0.0133,0.7966,0.6969,0.8916,0.8749,1.1193,1.2793,0.6345,0.4857,0.795,0.7655,1.2528,1.6366,0.7269,0.996,-5.8026,1.3702,-7.983,-5.826,3.346,1.3029,0.7531,0.3894,0.2251,0.5781,1.3123,1.1504,1.4649,0.8766,1.1163,1.2734,0.0093,5.8324,0.1726,0.1514,0.1128,-0.1554,-0.6831,0.4549,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.6854,8.3805,2.8949,19.9127,-0.6154,-0.9941,5.4947,2.3441,12.3704,-1.1139,0.6069,6.179,2.4858,12.3963,-0.7737,4.0625,5.3763,2.3187,11.9747,0.0566,-0.6895,1.1295,0.1687,-1.638,-0.2447,0.1494,1.235,1.1646,1.2485,0.943,1.0109,1.072,1.5252,1.3563,1.5588,0.8893,1.022,1.1493,1.1637,1.4028,-10.5661,1.2054,-9.0796,-7.5322,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.6063,1.6629,0.9979,1.033,1.0352,0.0095,6.1234,0.2162,-0.031,0.2897,-0.0831,-0.3705,0.4049,?,?,?,?,?,2.4685,2.5987,1.612,6,0,TASCA_GIACCA_BASSA
1.2232,26.4526,5.1432,26.2788,-1.115,-0.0665,12.0432,3.4703,15.9583,-1.0764,-1.2264,15.2885,3.91,21.284,-1.0184,6.2664,17.5219,4.1859,17.1194,0.0314,-18.3921,-0.9974,0.1952,0.0542,-0.0106,-0.1957,1.4821,1.3154,1.2287,0.8875,0.829,0.9341,2.1965,1.7302,1.5097,0.7877,0.6873,0.8725,1.6746,1.29,-24.9611,0.7703,-14.9056,-19.3492,1.6167,1.1783,0.703,0.7288,0.4348,0.5966,1.6467,1.2347,1.535,0.7498,0.9322,1.2433,0.0116,9.5928,0.6951,-0.1012,0.2892,-0.2032,0.0482,-0.3458,?,?,?,?,?,0.0811,0.0745,0.273,1,0,TASCA_GIACCA_BASSA
-0.2136,7.0565,2.6564,17.3397,-1.1625,-1.1816,13.5791,3.685,19.9762,-0.8017,0.5265,9.9205,3.1497,31.4537,-1.648,4.0825,15.6079,3.9507,19.8463,0.0232,0.1807,-0.4056,-0.0523,-2.2442,-0.2894,0.129,0.7209,0.8434,0.6724,1.17,0.9327,0.7973,0.5197,0.7113,0.4521,1.3688,0.87,0.6356,1.0487,0.4762,-19.7926,0.4541,-18.8743,-41.5664,0.7232,0.6751,0.3947,0.9334,0.5457,0.5846,0.868,0.5513,0.8737,0.6351,1.0065,1.5849,0.0092,5.9867,-0.5006,0.1282,-0.411,0.0716,0.3403,-0.0685,?,?,?,?,?,2.6831,0.808,0.8989,4,0,TASCA_GIACCA_BASSA
-0.021,2.5196,1.5873,8.3172,-1.0176,-0.256,4.2521,2.0621,11.4141,-1.1448,-0.0681,0.8601,0.9274,6.6009,-0.8454,2.0857,3.3522,1.8309,6.7434,0.0094,0.082,0.3081,-0.0101,3.7585,-0.1228,-0.0327,0.7698,1.7116,0.867,2.2235,1.1263,0.5065,0.5926,2.9295,0.7516,4.9438,1.2684,0.2566,0.6885,1.3872,-65.6512,2.0147,-95.3494,-47.3266,0.7746,1.1525,0.6056,1.4878,0.7818,0.5255,0.7287,1.26,1.2334,1.7292,1.6926,0.9789,0.0019,3.0749,0.1214,0.2783,-0.1695,-0.1101,0.0624,-0.1506,?,?,?,?,?,2.8951,0.0939,0.3064,1,0.6667,TASCA_GIACCA_BASSA
0.2265,3.4222,1.8499,8.845,-1.3146,0.1513,5.9081,2.4307,9.8712,-1.0431,0.2066,6.6666,2.582,10.7763,-0.8245,3.6827,2.5513,1.5973,6.5048,0.0401,1.4973,1.0964,0.0615,0.7322,0.0411,0.0561,0.7611,0.7165,1.1582,0.9414,1.5217,1.6165,0.5792,0.5133,1.3413,0.8862,2.3157,2.613,0.9968,1.0316,-18.4969,1.0349,-18.5565,-17.9311,0.791,0.647,0.5639,0.818,0.713,0.8716,0.896,0.8208,1.3598,0.916,1.5175,1.6567,0.0024,5.6303,0.315,0.2999,-0.1791,-0.1944,0.092,0.0985,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.1026,6.7092,2.5902,22.5782,-3.8117,-0.0381,3.6226,1.9033,8.5314,-1.0553,0.1579,3.9367,1.9841,10.2374,-0.9498,3.0987,4.7033,2.1687,18.0248,0.0112,-2.6932,0.6497,0.0331,-0.2412,-0.0123,0.0509,1.3609,1.3055,1.1944,0.9593,0.8776,0.9149,1.852,1.7043,1.4265,0.9202,0.7702,0.837,4.083,3.5865,-87.6224,0.8784,-21.4602,-24.4312,1.1305,0.8937,0.2574,0.7906,0.2277,0.288,2.6465,2.2055,1.2526,0.8334,0.4733,0.568,0.0013,4.5104,0.2595,0.106,-0.5356,-0.0673,0.2405,-0.216,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.5012,1.8577,1.363,6.4966,-0.4677,-0.5982,1.7611,1.3271,4.543,-1.1339,-0.2701,0.2725,0.522,2.6992,-2.3235,1.957,0.7436,0.8623,4.5251,0.0491,-0.8379,-1.8556,0.2561,2.2146,-0.3057,-0.138,1.0271,2.6112,1.5806,2.5424,1.5389,0.6053,1.0549,6.8183,2.4982,6.4637,2.3683,0.3664,0.8576,1.0971,-8.8667,1.2793,-10.3392,-8.082,2.0791,5.4503,0.9302,2.6215,0.4474,0.1707,1.43,2.4069,1.4357,1.6831,1.004,0.5965,0.0058,2.864,0.514,-0.7846,0.4103,-0.3773,0.0244,-0.6132,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.1986,1.9448,1.3946,7.7074,-0.407,-0.2572,1.3503,1.162,4.9113,-0.5482,-0.0739,0.812,0.9011,3.6906,-1.9636,1.7389,1.1941,1.0928,5.3878,0.0391,0.7721,2.6886,-0.1142,3.4822,-0.1479,-0.0425,1.2001,1.5476,1.2762,1.2896,1.0634,0.8246,1.4403,2.3952,1.6287,1.663,1.1308,0.68,1.2821,0.9118,-10.1751,0.7112,-7.9364,-11.1595,1.7268,4.3989,0.977,2.5474,0.5658,0.2221,1.5693,2.0884,1.4305,1.3308,0.9116,0.685,0.0023,2.7356,0.6987,-0.607,0.5851,-0.658,0.4991,-0.4185,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.1588,2.6294,1.6215,7.9079,-0.4595,-0.1505,1.7145,1.3094,4.5957,-0.697,-0.1129,0.6106,0.7814,3.5924,-1.7765,1.9899,1.0554,1.0273,5.3792,0.0783,1.0551,1.4061,-0.0798,1.3327,-0.0756,-0.0567,1.2384,2.0751,1.5784,1.6757,1.2745,0.7606,1.5336,4.3062,2.4913,2.8079,1.6244,0.5785,1.319,1.0831,-5.4456,0.8212,-4.1287,-5.0277,2.0008,4.1878,0.9284,2.0931,0.464,0.2217,1.7207,2.2013,1.4701,1.2793,0.8543,0.6678,0.0017,3.0165,0.6049,-0.2836,0.4889,-0.2905,0.5312,-0.3502,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.0624,1.1996,1.0953,5.7834,-0.4036,-0.3507,1.8656,1.3659,5.2592,-1.0864,0.0441,0.4216,0.6493,3.3705,-1.921,1.5866,1.0984,1.0481,4.5227,0.0194,-0.1778,1.4145,0.0393,-7.9544,-0.2211,0.0278,0.8019,1.6868,1.0451,2.1035,1.3032,0.6196,0.643,2.8452,1.0921,4.4246,1.6984,0.3839,0.6072,0.7502,-18.611,1.2354,-30.6484,-24.8076,1.6346,3.571,0.8934,2.1846,0.5466,0.2502,1.0997,1.7159,1.2787,1.5604,1.1628,0.7452,0.0025,2.3355,0.6791,-0.4714,0.4975,-0.6005,0.0346,-0.2483,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.3469,1.9026,1.3793,7.0171,-0.8152,0.0356,3.5839,1.8931,8.9863,-1.0928,0.0879,5.3844,2.3204,10.3543,-0.6115,2.9149,2.5034,1.5822,6.4684,0.0708,9.7516,3.9485,0.119,0.4049,0.0122,0.0301,0.7286,0.5944,0.8718,0.8159,1.1965,1.4666,0.5309,0.3533,0.76,0.6656,1.4316,2.1508,0.6716,0.8021,-6.3986,1.1943,-9.5278,-7.9776,0.9003,0.6017,0.5554,0.6683,0.6169,0.9231,0.7809,0.6777,1.0848,0.8679,1.3893,1.6008,0.0025,4.3011,0.6061,-0.2154,0.1009,-0.1396,0.2123,0.3081,?,?,?,?,?,0.2657,0.1951,0.4417,1,0,TASCA_GIACCA_BASSA
-0.2636,4.709,2.17,10.9032,-1.6717,0.1836,6.5027,2.55,9.3815,-0.9051,-0.1987,5.0215,2.2409,12.2959,-0.5901,3.6885,2.7707,1.6645,7.8964,0.0822,-1.4355,1.3265,-0.0715,-0.924,0.0498,-0.0539,0.851,0.9684,1.3037,1.138,1.532,1.3463,0.7242,0.9378,1.6996,1.295,2.347,1.8124,1.5306,1.495,-9.6435,0.9768,-6.3005,-6.4505,0.8288,0.5278,0.4743,0.6368,0.5723,0.8987,1.1622,0.8867,1.3808,0.763,1.1881,1.5572,0.0027,5.5432,0.1184,-0.0346,-0.3143,0.2214,0.3474,0.0937,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.0379,3.1498,1.7748,7.7802,-0.404,-0.2548,1.3413,1.1581,3.7076,-1.0064,-0.2959,0.4433,0.6658,3.2441,-2.2522,2.0326,0.9568,0.9782,5.2934,0.1002,-0.1486,-0.128,0.0186,0.8611,-0.1254,-0.1456,1.5324,2.6655,1.8144,1.7394,1.184,0.6807,2.3484,7.1051,3.2921,3.0255,1.4019,0.4633,1.2038,0.9965,-3.7983,0.8278,-3.1552,-3.8116,2.9988,5.5553,0.942,1.8525,0.3141,0.1696,2.0985,2.3983,1.4698,1.1429,0.7004,0.6129,0.0028,3.0687,0.6188,-0.3913,0.5375,-0.3804,0.389,-0.3914,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
0.4308,3.1523,1.7755,7.3512,-0.3091,0.2104,1.7784,1.3336,4.8989,-0.6624,-0.196,0.9981,0.9991,4.2611,-1.8027,2.0192,2.12,1.456,6.5308,0.0151,2.0473,-2.1978,0.2134,-1.0735,0.1042,-0.0971,1.3314,1.7772,1.2194,1.3348,0.9159,0.6862,1.7726,3.1583,1.4869,1.7818,0.8389,0.4708,0.8892,0.6333,-17.3026,0.7122,-19.4585,-27.3214,1.9055,3.6935,0.8468,1.9383,0.4444,0.2293,1.5006,1.7252,1.1256,1.1497,0.7501,0.6525,0.0037,3.1454,0.6819,-0.4074,0.6948,-0.7252,0.6235,-0.4719,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
