@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
1.3172,13.7474,3.7078,22.5426,-0.2397,-0.0628,8.9036,2.9839,17.0591,-0.4802,-0.3739,6.6442,2.5776,24.3522,-2.0642,4.2781,12.8716,3.5877,19.9463,0.0091,-20.9716,-3.5232,0.3079,0.168,-0.0147,-0.0874,1.2426,1.4384,1.0335,1.1576,0.8317,0.7185,1.544,2.0691,1.068,1.3401,0.6917,0.5162,0.7877,0.2657,-23.7278,0.3373,-30.1244,-89.2978,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1302,0.7005,0.8553,1.2209,0.0049,6.2838,0.1518,0.0691,0.6822,-0.1478,0.2861,-0.2743,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.1004,9.5471,3.0898,16.9786,-0.446,1.3624,8.9269,2.9878,13.9355,-0.6239,-1.3094,12.6747,3.5602,29.5679,-4.9154,4.9115,10.6063,3.2567,25.5657,0.0408,0.0737,-0.0767,0.0204,-1.0404,0.2774,-0.2666,1.0342,0.8679,0.9488,0.8392,0.9174,1.0932,1.0695,0.7532,0.9001,0.7043,0.8417,1.195,0.9782,0.2132,-4.8155,0.2179,-4.923,-22.5916,1.3682,2.349,0.4405,1.7168,0.322,0.1875,1.2184,0.5742,0.6641,0.4713,0.5451,1.1565,0.0068,7.147,0.231,-0.2452,0.4974,0.0202,0.3675,-0.6933,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0145,0.0166,0.1287,0.6828,-0.965,-0.0408,0.0093,0.0965,0.5751,-1.0941,0.0237,0.0124,0.1116,0.6863,-0.6273,0.1774,0.0093,0.0962,0.4983,0.0439,-0.3556,0.6117,0.0817,-1.7201,-0.2297,0.1336,1.3328,1.1532,1.3367,0.8652,1.0029,1.1591,1.7764,1.3299,1.7869,0.7487,1.0059,1.3436,1.1158,1.2674,-14.668,1.1359,-13.1458,-11.5732,1.2651,0.8239,0.6667,0.6512,0.527,0.8092,1.1871,0.9949,1.3702,0.8381,1.1542,1.3773,0.0002,0.2679,-0.319,-0.2682,0.0698,-0.126,-0.2186,0.1946,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-0.1885,0.0623,0.2495,1.1644,-2.1872,0.2748,0.0908,0.3013,1.3447,-0.2619,0.0527,0.0212,0.1457,0.9649,-0.8511,0.4662,0.0708,0.266,1.0923,0.0199,-0.6858,-3.5768,-0.4043,5.2155,0.5895,0.113,0.8282,1.7131,0.9381,2.0685,1.1327,0.5476,0.6859,2.9349,0.8801,4.2787,1.2831,0.2999,2.8631,1.8012,-35.9872,0.6291,-12.5691,-19.9793,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8659,1.2068,1.0661,1.3937,1.2311,0.8834,0.0012,0.7027,-0.5726,0.0614,-0.7186,-0.2351,0.873,-0.1138,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.05,0.08,0.2829,2.1089,-0.9433,-0.0802,0.0192,0.1387,0.843,-3.5723,-0.0082,0.017,0.1303,0.9131,-1.5815,0.286,0.0435,0.2085,1.0802,0.0208,-0.6225,-6.1111,0.1747,9.8167,-0.2806,-0.0286,2.039,2.1702,1.3567,1.0643,0.6654,0.6252,4.1575,4.7096,1.8408,1.1328,0.4428,0.3909,1.5543,1.8299,-44.5126,1.1774,-28.6388,-24.3246,5.8861,3.0679,0.9837,0.5212,0.1671,0.3206,2.5017,2.3095,1.9523,0.9232,0.7804,0.8453,0.0004,0.4102,-0.4005,0.0141,0.4019,-0.303,-0.3878,-0.2529,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.1287,1.0082,1.0041,5.0523,-0.8552,-0.2248,1.4155,1.1898,4.7269,-1.233,-0.3182,1.1717,1.0825,4.7143,-1.5202,1.8165,0.464,0.6812,2.6378,0.1565,-0.5726,-0.4045,0.0709,0.7064,-0.1238,-0.1752,0.8439,0.9276,1.474,1.0991,1.7466,1.5891,0.7122,0.8604,2.1727,1.2081,3.0506,2.5252,0.8923,0.819,-4.7582,0.9178,-5.3323,-5.8097,1.2865,1.4559,0.8708,1.1317,0.6769,0.5981,1.0689,1.0717,1.9153,1.0027,1.792,1.7872,0.0014,2.7262,-0.2305,-0.3423,0.26,0.2978,-0.0826,-0.2651,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.131,0.6704,0.8188,4.0348,-0.527,-0.1506,0.2989,0.5467,2.5711,-1.1644,-0.0706,0.5625,0.75,2.9705,-1.5207,1.0163,0.5438,0.7375,3.0065,0.0309,-0.8696,-1.8542,0.1289,2.1324,-0.1482,-0.0695,1.4976,1.0917,1.1103,0.729,0.7414,1.017,2.2427,1.1918,1.2327,0.5314,0.5497,1.0344,1.0067,0.777,-14.5333,0.7719,-14.4366,-18.7037,2.2244,2.2422,0.8517,1.008,0.3829,0.3799,1.5693,1.3583,1.342,0.8655,0.8552,0.988,0.0007,1.5777,-0.4409,-0.3946,0.4062,0.6372,-0.2052,-0.2636,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0605,1.1177,1.0572,6.1152,-0.8777,-0.2104,0.676,0.8222,3.7865,-0.8105,-0.2286,1.087,1.0426,5.32,-1.8268,1.4554,0.8626,0.9288,3.4814,0.0658,-0.2875,-0.2646,0.0416,0.9202,-0.1445,-0.1571,1.2859,1.014,1.1383,0.7886,0.8852,1.1226,1.6534,1.0282,1.2957,0.6219,0.7836,1.2601,1.6864,0.8314,-11.6581,0.493,-6.9132,-14.0218,1.5572,1.7305,0.8739,1.1113,0.5612,0.505,1.615,1.1495,1.7565,0.7117,1.0876,1.5281,0.0011,2.1029,-0.1036,-0.3955,0.0484,0.465,0.3693,-0.2491,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0167,0.0204,0.1427,0.9555,-1.1853,-0.0357,0.0312,0.1766,1.316,-0.6881,0.0175,0.0082,0.0903,0.5173,-0.4859,0.196,0.0232,0.1522,0.892,0.0089,-0.4689,0.9582,0.0854,-2.0434,-0.1821,0.0891,0.8082,1.5801,0.9379,1.9551,1.1604,0.5935,0.6532,2.4966,0.8796,3.8223,1.3466,0.3523,0.9661,3.0633,-64.4642,3.1707,-66.723,-21.0439,0.5609,1.2559,0.4858,2.2391,0.8661,0.3868,0.7261,1.8469,1.0711,2.5438,1.4753,0.58,0.0002,0.2935,-0.6594,-0.275,-0.0128,0.0011,0.0469,0.4173,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0223,0.0162,0.1272,0.7386,-0.7209,-0.0513,0.0091,0.0955,0.5454,-1.184,0.0112,0.0084,0.0918,0.4597,-0.9024,0.1744,0.0066,0.081,0.4015,0.0688,-0.4356,2.0008,0.1281,-4.5931,-0.2941,0.064,1.3329,1.3854,1.5703,1.0394,1.1781,1.1335,1.7766,1.9192,2.4658,1.0803,1.3879,1.2848,1.0464,1.4188,-10.422,1.3559,-9.9598,-7.3458,1.7187,1.776,0.9954,1.0333,0.5791,0.5605,1.3542,1.6066,1.8396,1.1863,1.3584,1.145,0.0002,0.263,-0.1139,-0.1696,0.1732,-0.4266,-0.3397,0.1838,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.0575,0.0245,0.1564,0.8937,-0.7982,-0.0803,0.0136,0.1166,0.6469,-1.6509,0.0097,0.0103,0.1013,0.7333,-1.907,0.2159,0.0115,0.1074,0.5744,0.0579,-0.7157,5.9368,0.2661,-8.2956,-0.3719,0.0448,1.3419,1.5438,1.4565,1.1505,1.0854,0.9435,1.8007,2.3833,2.1214,1.3236,1.1781,0.8901,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.0365,1.9702,0.8151,0.9674,0.4002,0.4137,1.3814,1.2187,1.5557,0.8822,1.1262,1.2765,0.0004,0.3211,-0.106,-0.2068,0.4584,-0.2844,-0.1687,-0.0899,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.2311,0.2351,0.4849,2.0351,-0.1469,-0.3422,0.4471,0.6686,2.6438,-5.5668,-0.0152,0.0692,0.263,1.5504,-0.554,0.6245,0.5321,0.7294,2.8224,0.011,-0.6753,-15.2128,0.37,22.5274,-0.5479,-0.0243,0.7252,1.8436,0.6647,2.5423,0.9167,0.3606,0.5258,3.3988,0.4418,6.4634,0.8403,0.13,0.1163,0.4717,-8.3365,4.0549,-71.665,-17.6737,4.4071,1.7785,0.6218,0.4035,0.1411,0.3496,0.7697,1.3126,0.7211,1.7053,0.9367,0.5493,0.0014,0.939,-0.8526,0.6655,0.9219,-0.66,-0.9549,0.6591,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.2827,14.1013,3.7552,28.1433,-0.2679,-0.6648,7.164,2.6766,13.9898,-0.7702,-0.3661,4.414,2.1009,9.0543,-0.8999,4.4582,8.0246,2.8328,21.7805,0.0308,-1.9295,-3.5033,0.2877,1.8157,-0.1491,-0.0821,1.403,1.7874,1.3256,1.274,0.9449,0.7417,1.9684,3.1947,1.7573,1.623,0.8928,0.5501,0.9771,1.3868,-8.605,1.4193,-8.8067,-6.2051,2.8085,4.6575,0.9877,1.6583,0.3517,0.2121,2.0117,3.1083,1.2921,1.5451,0.6423,0.4157,0.0054,6.7008,0.0499,-0.2629,0.6342,0.1841,-0.0666,0.045,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.7554,14.0158,3.7438,33.8351,-0.1468,-0.0379,5.8884,2.4266,13.7456,-0.9525,-0.2124,10.1192,3.1811,27.7538,-0.9411,4.4236,13.5834,3.6856,32.5109,0.0092,-46.3163,-8.2665,0.3968,0.1785,-0.0086,-0.048,1.5428,1.1769,1.0158,0.7628,0.6584,0.8631,2.3802,1.3851,1.0318,0.5819,0.4335,0.745,0.6459,0.3219,-14.3832,0.4983,-22.2674,-44.6839,4.1908,2.0635,0.8992,0.4924,0.2146,0.4358,2.4615,1.2191,1.0407,0.4953,0.4228,0.8537,0.0064,6.4088,0.2194,0.2818,0.7624,0.0457,-0.0345,0.0092,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.2099,8.8967,2.9827,30.4062,-0.2495,-0.6669,6.1144,2.4727,11.0833,-0.9989,-0.0841,4.952,2.2253,11.4776,-0.7233,3.957,6.2214,2.4943,23.7077,0.03,-1.8142,-14.3897,0.3058,7.9318,-0.1685,-0.0212,1.2062,1.3404,1.1958,1.1112,0.9914,0.8922,1.455,1.7966,1.43,1.2347,0.9828,0.796,1.0964,1.2606,-8.2854,1.1498,-7.5572,-6.5728,4.3887,3.6535,0.9956,0.8325,0.2269,0.2725,2.7434,2.6492,1.2825,0.9656,0.4675,0.4841,0.005,5.9167,0.1643,0.0354,0.6073,0.0136,-0.2237,0.1363,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-0.1546,13.3564,3.6546,21.8867,-1.6467,1.7865,12.8805,3.5889,15.5911,-0.6827,-0.9764,7.7291,2.7801,15.6385,-1.2173,5.6556,6.1489,2.4797,13.9478,0.0866,-0.0865,0.1583,-0.0273,-1.8298,0.3159,-0.1726,1.0183,1.3146,1.4738,1.2909,1.4473,1.1212,1.0369,1.7281,2.1722,1.6665,2.0948,1.257,2.1528,1.586,-10.2993,0.7367,-4.7842,-6.4937,0.8925,1.1725,0.5416,1.3138,0.6068,0.4619,1.4038,1.3995,1.5692,0.997,1.1178,1.1212,0.0073,8.6866,0.3123,0.1783,0.0941,-0.0134,0.3439,-0.3096,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.2961,13.2741,3.6434,18.5518,-0.3777,0.9067,12.198,3.4926,15.8019,-0.3318,-0.8737,17.7466,4.2127,24.2972,-0.9017,6.0451,9.9409,3.1529,15.3168,0.0576,1.4294,-1.4834,0.2144,-1.0378,0.15,-0.1445,1.0432,0.8649,1.1556,0.8291,1.1077,1.3361,1.0882,0.748,1.3353,0.6873,1.2271,1.7852,1.2919,0.4414,-5.4331,0.3417,-4.2054,-12.308,1.1349,1.054,0.8285,0.9287,0.7301,0.7861,1.174,0.7635,1.2112,0.6504,1.0317,1.5863,0.0065,9.1872,0.0157,0.6132,0.5741,0.0515,0.512,0.2404,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
1.1883,15.0854,3.884,31.3577,-0.2863,-0.6083,8.2275,2.8684,15.7183,-1.0746,0.0319,6.9766,2.6413,14.3288,-0.9321,4.572,11.1696,3.3421,24.8453,0.0188,-1.9535,37.2391,0.2599,-19.0623,-0.133,0.007,1.3541,1.4705,1.1621,1.086,0.8583,0.7903,1.8335,2.1623,1.3506,1.1793,0.7366,0.6246,0.8573,1.0097,-14.6822,1.1778,-17.1266,-14.5412,3.2175,3.2871,0.9628,1.0216,0.2992,0.2929,1.995,2.1884,1.2621,1.097,0.6326,0.5767,0.0048,6.8937,0.0144,0.4425,0.6984,-0.1229,-0.1715,0.5115,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.1774,3.9025,1.9755,8.5861,-0.556,-0.2118,2.4322,1.5595,5.7537,-0.8152,-0.154,1.3942,1.1808,4.7852,-1.5712,2.648,0.8172,0.904,4.7593,0.2145,-0.8376,-1.1523,0.067,1.3757,-0.08,-0.0581,1.2667,1.6731,2.1852,1.3208,1.7251,1.3061,1.6045,2.7991,4.7752,1.7445,2.9761,1.706,1.1874,1.0492,-2.3605,0.8837,-1.988,-2.2498,1.7408,2.9649,0.9107,1.7032,0.5232,0.3072,1.4923,1.7943,1.8041,1.2024,1.209,1.0055,0.0011,4.0357,0.5206,-0.1398,0.3532,-0.4479,0.5067,-0.3752,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-0.1485,1.2339,1.1108,6.6026,-0.4353,-0.2033,3.0171,1.737,6.2919,-0.5307,-0.0368,0.6081,0.7798,5.022,-1.7374,1.9342,1.1827,1.0875,5.5642,0.0357,0.7306,4.0367,-0.0768,5.5253,-0.1051,-0.019,0.6395,1.4245,1.0214,2.2275,1.5972,0.717,0.409,2.0293,1.0433,4.9619,2.551,0.5141,0.9181,0.6283,-9.7357,0.6843,-10.6044,-15.4959,1.1191,2.5074,0.7972,2.2406,0.7124,0.318,1.0494,1.3147,1.1866,1.2529,1.1308,0.9026,0.0009,2.8611,0.53,-0.2796,0.3244,-0.5369,0.5806,-0.2549,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
-0.1857,4.268,2.0659,7.9704,-0.6503,0.1188,2.088,1.445,5.0523,-0.7531,0.0057,0.7814,0.884,4.3276,-1.2304,2.5322,0.7739,0.8797,4.5329,0.2008,-1.5623,-32.6872,-0.0733,20.9219,0.0469,0.0022,1.4297,2.337,2.3483,1.6346,1.6425,1.0048,2.044,5.4618,5.5147,2.6721,2.6979,1.0097,1.4471,1.3156,-2.7574,0.9091,-1.9055,-2.096,1.6758,2.4891,0.8515,1.4853,0.5081,0.3421,1.5776,1.8417,1.7584,1.1675,1.1146,0.9547,0.0008,3.7216,0.5452,-0.1882,0.0921,-0.2277,0.4354,-0.145,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.1748,1.6005,1.2651,6.3302,-0.4327,0.0072,4.1954,2.0483,8.0037,-0.6826,-0.0822,0.252,0.502,3.1143,-1.3643,2.2013,1.2394,1.1133,5.5206,0.0242,24.2721,-2.1264,0.0794,-0.0876,0.0033,-0.0374,0.6176,2.52,1.1364,4.08,1.8398,0.4509,0.3815,6.3505,1.2913,16.6467,3.385,0.2033,0.5888,1.0638,-13.9855,1.8068,-23.7537,-13.1466,0.9289,3.3543,0.781,3.6111,0.8408,0.2328,0.7909,2.0326,1.1467,2.57,1.4498,0.5641,0.0007,3.1205,0.566,-0.1554,0.4754,-0.2715,0.4042,-0.1777,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.2281,2.9106,1.7061,7.8078,-0.6203,0.2576,2.8031,1.6742,6.447,-0.5233,-0.1775,0.9412,0.9702,5.0188,-1.5988,2.3817,1.1324,1.0642,4.7114,0.1685,0.8853,-1.2849,0.0958,-1.4514,0.1082,-0.0745,1.019,1.7585,1.6032,1.7257,1.5733,0.9117,1.0384,3.0924,2.5702,2.9782,2.4753,0.8311,1.3496,0.9681,-3.1312,0.7173,-2.32,-3.2344,1.1386,2.4952,0.8505,2.1915,0.747,0.3408,1.2111,1.5557,1.6572,1.2846,1.3684,1.0652,0.0013,3.5195,0.4194,-0.1723,0.0978,-0.3116,0.631,-0.4465,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.19,1.4991,1.2244,7.0713,-0.4126,0.0895,2.688,1.6395,5.6579,-0.8567,-0.0973,0.1805,0.4249,2.2536,-2.0179,1.8955,0.8282,0.9101,5.3934,0.0246,2.1223,-1.9535,0.1002,-0.9204,0.0472,-0.0513,0.7468,2.8816,1.3454,3.8587,1.8016,0.4669,0.5577,8.3038,1.8101,14.8895,3.2456,0.218,0.7912,1.3708,-15.1934,1.7325,-19.2029,-11.0838,1.6427,6.7035,0.9053,4.0807,0.5511,0.1351,1.2498,3.1378,1.3111,2.5106,1.049,0.4178,0.0008,2.744,0.6951,-0.5571,0.4371,-0.5684,0.2471,-0.4152,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.3002,4.7022,2.1685,15.9484,-0.7688,0.6283,4.673,2.1617,11.9532,-0.4914,-1.0006,5.954,2.4401,13.9959,-1.0376,3.5155,4.4563,2.111,9.5706,0.0229,0.4778,-0.3,0.0854,-0.6279,0.1787,-0.2846,1.0031,0.8887,1.0272,0.8859,1.024,1.1559,1.0062,0.7898,1.0552,0.7849,1.0486,1.3361,1.7601,0.9726,-30.9054,0.5526,-17.5586,-31.7765,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.3342,1.1395,1.6664,0.854,1.2489,1.4624,0.0042,5.2687,0.0496,0.1657,-0.1358,-0.0916,0.3889,-0.3974,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.2653,3.9674,1.9918,11.6607,-0.968,0.2098,4.1192,2.0296,9.4567,-0.6453,-0.7126,6.2096,2.4919,14.5983,-2.4967,2.92,6.3921,2.5283,11.3307,0.0031,1.2642,-0.3723,0.0909,-0.2945,0.0719,-0.244,0.9814,0.7993,0.7878,0.8145,0.8028,0.9856,0.9631,0.6389,0.6207,0.6634,0.6444,0.9714,1.5463,0.5502,-163.0948,0.3558,-105.4712,-296.4038,1.0309,1.4193,0.5213,1.3767,0.5057,0.3673,1.2331,0.7988,1.0291,0.6478,0.8346,1.2884,0.0027,4.3313,0.1611,0.4322,-0.1005,-0.3733,0.3659,-0.7083,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.4611,3.6029,1.8981,13.1207,-1.8932,0.7558,3.1663,1.7794,9.8469,-0.4417,-1.0705,7.8065,2.794,18.1479,-2.157,2.9655,7.7117,2.777,13.4476,0.0044,0.61,-0.4307,0.1555,-0.706,0.2549,-0.361,1.0667,0.6794,0.6835,0.6369,0.6408,1.0061,1.1379,0.4615,0.4672,0.4056,0.4106,1.0123,2.8459,0.6924,-143.8345,0.2433,-50.5401,-207.7222,0.664,0.7889,0.3357,1.1881,0.5057,0.4256,1.3325,0.723,0.9757,0.5426,0.7322,1.3495,0.0047,4.3111,0.0312,0.0867,0.038,-0.1276,0.5807,-0.5104,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0011,8.8033,2.967,25.5516,-1.8347,1.1556,32.9124,5.7369,42.7049,-0.2884,-0.5651,8.9022,2.9837,15.1729,-1.1134,5.5635,21.3198,4.6173,36.2413,0.0256,0.001,-0.0019,0.0002,-2.0451,0.2077,-0.1016,0.5172,0.9944,0.6426,1.9228,1.2425,0.6462,0.2675,0.9889,0.4129,3.6971,1.5437,0.4176,1.7298,2.0689,-17.3856,1.196,-10.0506,-8.4032,0.272,1.2555,0.2424,4.6165,0.8912,0.193,0.5983,1.684,0.705,2.8146,1.1783,0.4187,0.0044,8.1262,-0.1869,0.6081,-0.2537,-0.1477,0.7481,-0.1699,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.5561,7.4763,2.7343,16.3368,-0.9259,0.8202,6.0612,2.4619,12.6636,-0.4683,-0.5903,18.949,4.353,27.7086,-1.6768,5.1453,7.3423,2.7097,16.9106,0.0484,0.678,-0.9421,0.1081,-1.3894,0.1594,-0.1147,1.1106,0.6281,1.0091,0.5656,0.9086,1.6065,1.2335,0.3945,1.0183,0.3199,0.8255,2.5808,1.9445,0.4525,-9.1381,0.2327,-4.6994,-20.1944,0.9835,0.8195,0.4773,0.8332,0.4853,0.5825,1.2901,0.5896,0.9661,0.457,0.7489,1.6385,0.0038,7.4896,0.4908,0.4312,0.2959,0.3644,0.3476,0.1204,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.6396,6.3972,2.5293,13.4729,-1.0742,0.7648,7.8239,2.7971,11.6955,-0.7641,-0.4916,10.5473,3.2477,14.7752,-0.9662,4.7476,3.4645,1.8613,8.5656,0.0595,0.8363,-1.301,0.1347,-1.5557,0.1611,-0.1036,0.9042,0.7788,1.3588,0.8613,1.5028,1.7448,0.8176,0.6065,1.8465,0.7418,2.2583,3.0443,1.3774,0.961,-12.8686,0.6977,-9.3429,-13.3912,0.9798,0.8644,0.7132,0.8823,0.7279,0.8251,1.152,0.9119,1.5729,0.7916,1.3654,1.7249,0.0038,7.1127,0.2179,0.1681,0.2232,-0.1299,0.2581,0.2709,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
